day,expiry,bucket,feature,threshold,side,friction,raw_gross,execution_gross,slippage_cost,transaction_costs,net_pnl
2025-03-26,2025-04-03,1,VOL_IMB,0.2,PUT,base,1728.750000000001,1668.7500000000032,59.999999999997726,139.1263394975,1529.6236605025033
2025-04-01,2025-04-09,1,VOL_IMB,0.2,CALL,base,-3502.5,-3562.5,60.0,122.30108375,-3684.80108375
2025-04-02,2025-04-09,1,VOL_IMB,0.2,CALL,base,798.7500000000005,738.7500000000018,59.999999999998636,142.9069930325,595.8430069675019
2025-04-09,2025-04-17,1,VOL_IMB,0.2,PUT,base,-318.7500000000023,-378.74999999999864,59.99999999999636,162.5544840125,-541.3044840124986
2025-04-17,2025-04-24,1,VOL_IMB,0.2,PUT,base,-4162.5,-4222.5,60.0,118.96232208500001,-4341.462322085
2025-04-23,2025-04-30,1,VOL_IMB,0.2,PUT,base,-682.5000000000007,-742.4999999999993,59.999999999998636,133.72169396,-876.2216939599994
2025-04-24,2025-04-30,1,VOL_IMB,0.2,PUT,base,528.7499999999986,468.75,59.999999999998636,133.97103221749998,334.7789677825
2025-04-28,2025-05-08,1,VOL_IMB,0.2,PUT,base,-1305.000000000001,-1364.9999999999995,59.999999999998636,143.131087925,-1508.1310879249995
2025-04-29,2025-05-08,1,VOL_IMB,0.2,PUT,base,768.7499999999977,708.7500000000014,59.99999999999636,150.5401840175,558.2098159825014
2025-05-06,2025-05-15,1,VOL_IMB,0.2,PUT,base,375.00000000000216,315.00000000000546,59.9999999999967,149.76012309499998,165.23987690500547
2025-05-08,2025-05-15,1,VOL_IMB,0.2,PUT,base,761.2499999999991,701.2500000000009,59.99999999999818,157.4592509825,543.790749017501
2025-05-22,2025-05-29,1,VOL_IMB,0.2,PUT,base,-581.2499999999986,-641.2499999999964,59.999999999997726,134.79212569249998,-776.0421256924964
2025-05-27,2025-06-05,1,VOL_IMB,0.2,PUT,base,-483.7499999999991,-543.7499999999955,59.99999999999636,161.92371011749998,-705.6737101174954
2025-05-28,2025-06-05,1,VOL_IMB,0.2,PUT,base,-228.74999999999864,-288.74999999999545,59.99999999999682,158.2758009125,-447.02580091249547
2025-06-03,2025-06-12,1,VOL_IMB,0.2,PUT,base,63.749999999999545,3.7500000000031832,59.99999999999636,158.8708112375,-155.1208112374968
2025-06-04,2025-06-12,1,VOL_IMB,0.2,PUT,base,-603.7500000000009,-663.7499999999986,59.999999999997726,136.0430555975,-799.7930555974987
2025-06-10,2025-06-19,1,VOL_IMB,0.2,PUT,base,-453.7500000000009,-513.7499999999995,59.999999999998636,133.6409213225,-647.3909213224995
2025-06-11,2025-06-19,1,VOL_IMB,0.2,CALL,base,341.2500000000008,281.2500000000021,59.99999999999869,135.5183983925,145.7316016075021
2025-06-12,2025-06-19,1,VOL_IMB,0.2,CALL,base,-3900.0,-3960.000000000001,60.00000000000091,121.418117255,-4081.418117255001
2025-06-16,2025-06-26,1,VOL_IMB,0.2,CALL,base,1968.750000000001,1908.7500000000027,59.99999999999818,173.21488336250002,1735.5351166375026
2025-06-26,2025-07-03,1,VOL_IMB,0.2,CALL,base,2227.5,2167.5000000000023,59.999999999997726,147.17980459999998,2020.3201954000024
2025-07-03,2025-07-10,1,VOL_IMB,0.2,PUT,base,97.50000000000188,37.50000000000318,59.99999999999869,127.59557979499999,-90.09557979499681
2025-07-08,2025-07-17,1,VOL_IMB,0.2,CALL,base,408.75000000000125,348.7500000000025,59.99999999999872,138.66042712249998,210.08957287750252
2025-07-14,2025-07-24,1,VOL_IMB,0.2,PUT,base,-423.7499999999993,-483.74999999999795,59.999999999998636,127.0883136125,-610.8383136124979
2025-07-21,2025-07-31,1,VOL_IMB,0.2,PUT,base,-2103.7500000000005,-2163.750000000001,60.000000000000455,118.9534333625,-2282.703433362501
2025-07-22,2025-07-31,1,VOL_IMB,0.2,CALL,base,-1091.250000000001,-1151.2499999999995,59.999999999998636,127.7893873475,-1279.0393873474995
2025-07-30,2025-08-07,1,VOL_IMB,0.2,CALL,base,360.0000000000008,300.00000000000216,59.99999999999869,130.63000988,169.36999012000217
2025-07-31,2025-08-07,1,VOL_IMB,0.2,PUT,base,-1406.2500000000007,-1466.25,59.99999999999932,121.0694546375,-1587.3194546375
2025-08-05,2025-08-14,1,VOL_IMB,0.2,CALL,base,-390.00000000000136,-450.0,59.999999999998636,129.380878745,-579.380878745
2025-08-11,2025-08-21,1,VOL_IMB,0.2,PUT,base,-2310.0,-2369.999999999999,59.99999999999909,121.520002775,-2491.5200027749993
2025-08-18,2025-08-28,1,VOL_IMB,0.2,CALL,base,-1023.7499999999982,-1083.7499999999968,59.999999999998636,133.2459557375,-1216.9959557374968
2025-08-19,2025-08-28,1,VOL_IMB,0.2,PUT,base,-1158.749999999999,-1218.749999999999,60.0,118.7076363575,-1337.457636357499
2025-08-21,2025-08-28,1,VOL_IMB,0.2,CALL,base,416.2499999999998,356.250000000001,59.99999999999875,127.7048587625,228.545141237501
2025-08-25,2025-09-02,1,VOL_IMB,0.2,CALL,base,240.00000000000023,180.00000000000148,59.99999999999875,129.03807878,50.96192122000147
2025-08-26,2025-09-02,1,VOL_IMB,0.2,PUT,base,1053.7500000000005,993.7500000000006,59.99999999999977,122.13706754750001,871.6129324525006
2025-08-28,2025-09-02,1,VOL_IMB,0.2,PUT,base,513.7500000000007,453.7499999999998,60.00000000000085,113.3838744575,340.3661255424998
2025-09-09,2025-09-16,1,VOL_IMB,0.2,CALL,base,-270.0000000000007,-329.9999999999993,59.999999999998636,125.15857467500001,-455.15857467499933
2025-09-23,2025-09-30,1,VOL_IMB,0.2,PUT,base,-412.5,-472.5000000000009,60.00000000000091,112.22703545,-584.7270354500009
2025-09-30,2025-10-07,1,VOL_IMB,0.2,PUT,base,453.74999999999926,393.7499999999984,60.00000000000088,119.27358220250001,274.4764177974984
2025-11-10,2025-11-18,1,VOL_IMB,0.2,CALL,base,536.2499999999993,476.2500000000008,59.99999999999852,140.5975994675,335.6524005325008
2025-11-11,2025-11-18,1,VOL_IMB,0.2,PUT,base,-2171.2500000000005,-2231.25,59.999999999999545,114.0615568775,-2345.3115568775
2025-11-24,2025-12-02,1,VOL_IMB,0.2,CALL,base,-2201.25,-2261.2499999999973,59.99999999999727,133.8669955925,-2395.1169955924975
2025-12-02,2025-12-09,1,VOL_IMB,0.2,PUT,base,869.9999999999995,809.9999999999998,59.99999999999977,120.54558946999998,689.4544105299998
2025-12-08,2025-12-16,1,VOL_IMB,0.2,CALL,base,-3018.7499999999995,-3078.749999999999,59.999999999999545,120.95665661749999,-3199.706656617499
2025-12-09,2025-12-16,1,VOL_IMB,0.2,PUT,base,-727.4999999999998,-787.4999999999995,59.99999999999977,118.1394698,-905.6394697999996
2025-12-16,2025-12-23,1,VOL_IMB,0.2,PUT,base,671.2500000000002,611.2499999999993,60.00000000000091,118.4588310425,492.79116895749934
2025-12-22,2025-12-30,1,VOL_IMB,0.2,CALL,base,191.24999999999926,131.25000000000054,59.99999999999872,124.7025591875,6.54744081250054
2026-01-12,2026-01-20,1,VOL_IMB,0.2,PUT,base,-1943.499999999999,-1995.4999999999995,52.000000000000455,111.787690398,-2107.2876903979995
2026-01-13,2026-01-20,1,VOL_IMB,0.2,PUT,base,318.4999999999995,266.5000000000005,51.99999999999898,119.48259273000001,147.0174072700005
2026-01-19,2026-01-27,1,VOL_IMB,0.2,PUT,base,-802.7500000000001,-854.7499999999998,51.99999999999966,118.53095343749999,-973.2809534374998
2026-01-27,2026-02-03,1,VOL_IMB,0.2,PUT,base,-2174.25,-2226.25,52.0,133.8226213485,-2360.0726213485
2026-02-09,2026-02-17,1,VOL_IMB,0.2,CALL,base,422.5,370.50000000000114,51.99999999999889,127.260713639,243.23928636100112
2026-02-20,2026-03-02,1,VOL_IMB,0.2,PUT,base,-1423.5000000000002,-1475.4999999999993,51.99999999999909,124.637399933,-1600.1373999329994
2026-02-23,2026-03-02,1,VOL_IMB,0.2,CALL,base,-1004.2499999999991,-1056.2499999999982,51.99999999999909,130.3238248655,-1186.5738248654982
2026-03-02,2026-03-10,1,VOL_IMB,0.2,PUT,base,809.2499999999995,757.2500000000023,51.99999999999727,153.925674794235,603.3243252057673
2026-03-16,2026-03-24,1,VOL_IMB,0.2,CALL,base,1394.249999999999,1342.2500000000027,51.99999999999636,186.380337623265,1155.8696623767378
2026-03-17,2026-03-24,1,VOL_IMB,0.2,PUT,base,-1729.0,-1780.9999999999973,51.99999999999727,143.30357960605,-1924.3035796060472
2026-05-04,2026-05-12,1,VOL_IMB,0.2,CALL,base,-1325.9999999999982,-1377.9999999999955,51.99999999999727,156.10071519287,-1534.1007151928654
2026-05-19,2026-05-26,1,VOL_IMB,0.2,CALL,base,-1566.499999999999,-1618.4999999999964,51.99999999999727,141.67682334570003,-1760.1768233456964
2026-06-29,2026-07-14,1,VOL_IMB,0.2,CALL,base,-1069.249999999999,-1121.249999999996,51.99999999999682,158.181080865385,-1279.4310808653809
2021-08-05,2021-08-05,0,VOL_IMB,0.4,PUT,base,-1167.5,-1207.5,40.00000000000003,95.373655785,-1302.873655785
2021-08-18,2021-08-18,0,VOL_IMB,0.4,CALL,base,-1030.0,-1070.0,40.0,94.97325245,-1164.97325245
2021-09-01,2021-09-02,0,VOL_IMB,0.4,CALL,base,-2020.0,-2060.0,40.0,97.05396861999999,-2157.05396862
2021-09-14,2021-09-16,0,VOL_IMB,0.4,CALL,base,-980.0,-1020.0,40.0,98.28340514000001,-1118.28340514
2021-09-17,2021-09-23,0,VOL_IMB,0.4,CALL,base,-2022.5000000000005,-2062.500000000001,40.000000000000455,103.04592658499999,-2165.545926585001
2021-09-28,2021-09-30,0,VOL_IMB,0.4,PUT,base,1095.0000000000002,1055.0,40.000000000000156,106.59591738,948.40408262
2021-10-22,2021-10-28,0,VOL_IMB,0.4,CALL,base,-1785.0000000000002,-1825.0,39.99999999999977,107.27662586999999,-1932.27662587
2021-10-26,2021-10-28,0,VOL_IMB,0.4,CALL,base,452.5000000000002,412.4999999999998,40.0000000000004,108.447795265,304.0522047349998
2021-11-03,2021-11-11,0,VOL_IMB,0.4,PUT,base,1325.0,1285.0000000000007,39.99999999999932,116.78361594,1168.2163840600006
2021-11-11,2021-11-11,0,VOL_IMB,0.4,PUT,base,275.0000000000002,234.99999999999994,40.000000000000284,98.39942711999998,136.60057287999996
2021-11-18,2021-11-18,0,VOL_IMB,0.4,PUT,base,1517.5,1477.4999999999995,40.000000000000455,100.75653504499999,1376.7434649549996
2021-12-02,2021-12-02,0,VOL_IMB,0.4,CALL,base,4610.0,4570.0,40.00000000000003,105.37266028,4464.62733972
2021-12-13,2021-12-16,0,VOL_IMB,0.4,CALL,base,-2547.5,-2587.5000000000005,40.000000000000455,101.178560095,-2688.6785600950006
2021-12-14,2021-12-16,0,VOL_IMB,0.4,CALL,base,-515.0000000000005,-555.0000000000006,40.00000000000017,105.07144018,-660.0714401800005
2021-12-20,2021-12-23,0,VOL_IMB,0.4,PUT,base,500.0,460.0000000000008,39.999999999999204,115.37494655,344.6250534500008
2022-01-06,2022-01-06,0,VOL_IMB,0.4,PUT,base,-1850.0,-1890.0,40.0,95.64451654999999,-1985.64451655
2022-01-24,2022-01-27,0,VOL_IMB,0.4,PUT,base,3349.999999999999,3310.000000000002,39.99999999999727,130.64443451,3179.355565490002
2022-03-09,2022-03-10,0,VOL_IMB,0.4,CALL,base,2740.000000000001,2700.0000000000014,39.999999999999545,121.86658676,2578.1334132400016
2022-03-11,2022-03-17,0,VOL_IMB,0.4,CALL,base,130.0000000000004,90.00000000000199,39.99999999999841,127.2097235,-37.209723499998006
2022-04-12,2022-04-13,0,VOL_IMB,0.4,PUT,base,-120.00000000000051,-160.00000000000065,40.00000000000014,101.65177559,-261.6517755900006
2022-05-13,2022-05-19,0,VOL_IMB,0.4,CALL,base,-2312.4999999999995,-2352.499999999999,39.999999999999545,109.96043964500001,-2462.460439644999
2022-05-24,2022-05-26,0,VOL_IMB,0.4,PUT,base,414.99999999999915,375.0,39.99999999999915,116.7047842,258.2952158
2022-06-06,2022-06-09,0,VOL_IMB,0.4,PUT,base,-1050.0000000000002,-1090.0,39.99999999999977,108.52080584,-1198.52080584
2022-06-14,2022-06-16,0,VOL_IMB,0.4,PUT,base,-639.9999999999999,-680.0000000000003,40.000000000000455,108.42685263,-788.4268526300003
2022-06-17,2022-06-23,0,VOL_IMB,0.4,PUT,base,-657.5000000000005,-697.4999999999993,39.99999999999886,120.300133485,-817.8001334849994
