trade_date,expiry,spot_0930,atm,lot_size,entry_time,exit_time,slippage_per_order,gross_pnl,costs,net_pnl,leg_1,leg_2,leg_3,week
2022-09-19,2022-09-22,17468.45,17450,50,2022-09-19 09:30:00,2022-09-19 15:10:00,0.4,252.50000000000136,174.700606055,77.79939394500136,"{""side"":""CE"",""strike"":17650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":87.7,""exit_price_raw"":124.9,""entry_price_exec"":88.10000000000001,""exit_price_exec"":124.5,""gross_pnl"":3720.0000000000005,""costs"":68.72729284}","{""side"":""PE"",""strike"":17250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":81.5,""exit_price_raw"":34.95,""entry_price_exec"":81.9,""exit_price_exec"":34.550000000000004,""gross_pnl"":-4654.999999999999,""costs"":55.72794843}","{""side"":""PE"",""strike"":17050,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":38.65,""exit_price_raw"":14.9,""entry_price_exec"":38.25,""exit_price_exec"":15.3,""gross_pnl"":1187.5,""costs"":50.24536478500001}",2022-09-19/2022-09-25
2022-09-20,2022-09-22,17810.5,17800,50,2022-09-20 09:30:00,2022-09-20 15:10:00,0.4,-1247.4999999999995,158.61255670499997,-1406.1125567049994,"{""side"":""CE"",""strike"":18000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":44.15,""exit_price_raw"":41.1,""entry_price_exec"":44.55,""exit_price_exec"":40.7,""gross_pnl"":-304.9999999999997,""costs"":54.93755235}","{""side"":""PE"",""strike"":17600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":49.65,""exit_price_raw"":37.85,""entry_price_exec"":50.05,""exit_price_exec"":37.45,""gross_pnl"":-1179.9999999999998,""costs"":54.722322500000004}","{""side"":""PE"",""strike"":17400,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":20.2,""exit_price_raw"":15.45,""entry_price_exec"":19.8,""exit_price_exec"":15.85,""gross_pnl"":237.5,""costs"":48.952681854999994}",2022-09-19/2022-09-25
2022-09-21,2022-09-22,17835.7,17850,50,2022-09-21 09:30:00,2022-09-21 15:10:00,0.4,1572.5,161.857915385,1410.642084615,"{""side"":""CE"",""strike"":18050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":28.9,""exit_price_raw"":12.8,""entry_price_exec"":29.299999999999997,""exit_price_exec"":12.4,""gross_pnl"":-1609.9999999999998,""costs"":50.256506779999995}","{""side"":""PE"",""strike"":17650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":50.0,""exit_price_raw"":91.0,""entry_price_exec"":50.4,""exit_price_exec"":90.6,""gross_pnl"":4100.0,""costs"":62.256129400000006}","{""side"":""PE"",""strike"":17450,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":18.9,""exit_price_raw"":37.25,""entry_price_exec"":18.5,""exit_price_exec"":37.65,""gross_pnl"":-917.5000000000001,""costs"":49.345279205}",2022-09-19/2022-09-25
2022-09-22,2022-09-22,17662.75,17650,50,2022-09-22 09:30:00,2022-09-22 15:10:00,0.4,-2405.0,142.84166913,-2547.84166913,"{""side"":""CE"",""strike"":17850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":11.7,""exit_price_raw"":0.15,""entry_price_exec"":12.1,""exit_price_exec"":-0.25,""gross_pnl"":-1155.0,""costs"":47.70252279}","{""side"":""PE"",""strike"":17450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":13.75,""exit_price_raw"":0.2,""entry_price_exec"":14.15,""exit_price_exec"":-0.2,""gross_pnl"":-1355.0000000000002,""costs"":47.80072493}","{""side"":""PE"",""strike"":17250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.2,""exit_price_raw"":0.1,""entry_price_exec"":1.8000000000000003,""exit_price_exec"":0.5,""gross_pnl"":105.0,""costs"":47.33842141}",2022-09-19/2022-09-25
2022-09-23,2022-09-29,17542.55,17550,50,2022-09-23 09:30:00,2022-09-23 15:10:00,0.4,3072.500000000002,187.87338785499998,2884.6266121450017,"{""side"":""CE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":77.0,""exit_price_raw"":42.95,""entry_price_exec"":77.4,""exit_price_exec"":42.550000000000004,""gross_pnl"":-3404.9999999999995,""costs"":56.65953533}","{""side"":""PE"",""strike"":17350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":95.55,""exit_price_raw"":189.3,""entry_price_exec"":95.95,""exit_price_exec"":188.9,""gross_pnl"":9375.000000000002,""costs"":78.18585099}","{""side"":""PE"",""strike"":17150,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":49.05,""exit_price_raw"":107.0,""entry_price_exec"":48.65,""exit_price_exec"":107.4,""gross_pnl"":-2897.5,""costs"":53.028001535}",2022-09-19/2022-09-25
2022-09-26,2022-09-29,17158.55,17150,50,2022-09-26 09:30:00,2022-09-26 15:10:00,0.4,-1897.499999999999,174.573447045,-2072.0734470449993,"{""side"":""CE"",""strike"":17350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":83.0,""exit_price_raw"":38.2,""entry_price_exec"":83.4,""exit_price_exec"":37.800000000000004,""gross_pnl"":-4479.999999999999,""costs"":56.254352080000004}","{""side"":""PE"",""strike"":16950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":83.0,""exit_price_raw"":115.2,""entry_price_exec"":83.4,""exit_price_exec"":114.8,""gross_pnl"":3220.0,""costs"":67.14626387999999}","{""side"":""PE"",""strike"":16750,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":39.9,""exit_price_raw"":52.65,""entry_price_exec"":39.5,""exit_price_exec"":53.05,""gross_pnl"":-637.5,""costs"":51.172831085}",2022-09-26/2022-10-02
2022-09-27,2022-09-29,17146.5,17150,50,2022-09-27 09:30:00,2022-09-27 15:10:00,0.4,-195.00000000000006,163.91244314,-358.91244314000005,"{""side"":""CE"",""strike"":17350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":49.65,""exit_price_raw"":20.4,""entry_price_exec"":50.05,""exit_price_exec"":20.0,""gross_pnl"":-2925.0,""costs"":52.25396067}","{""side"":""PE"",""strike"":16950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":56.75,""exit_price_raw"":88.45,""entry_price_exec"":57.15,""exit_price_exec"":88.05,""gross_pnl"":3170.0,""costs"":62.195483679999995}","{""side"":""PE"",""strike"":16750,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":22.45,""exit_price_raw"":31.25,""entry_price_exec"":22.05,""exit_price_exec"":31.65,""gross_pnl"":-440.00000000000006,""costs"":49.46299878999999}",2022-09-26/2022-10-02
2022-09-28,2022-09-29,16882.9,16900,50,2022-09-28 09:30:00,2022-09-28 15:10:00,0.4,-2837.500000000001,150.74441461499998,-2988.244414615001,"{""side"":""CE"",""strike"":17100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":27.55,""exit_price_raw"":13.45,""entry_price_exec"":27.95,""exit_price_exec"":13.049999999999999,""gross_pnl"":-1410.0000000000002,""costs"":50.288439399999994}","{""side"":""PE"",""strike"":16700,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":41.6,""exit_price_raw"":23.4,""entry_price_exec"":42.0,""exit_price_exec"":23.0,""gross_pnl"":-1820.0000000000005,""costs"":52.320471}","{""side"":""PE"",""strike"":16500,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":12.15,""exit_price_raw"":4.3,""entry_price_exec"":11.75,""exit_price_exec"":4.7,""gross_pnl"":392.50000000000006,""costs"":48.135504215}",2022-09-26/2022-10-02
2022-09-29,2022-09-29,16974.05,16950,50,2022-09-29 09:30:00,2022-09-29 15:10:00,0.4,-1460.0,142.36116479000003,-1602.36116479,"{""side"":""CE"",""strike"":17150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":9.1,""exit_price_raw"":0.1,""entry_price_exec"":9.5,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-900.0000000000001,""costs"":47.579871280000006}","{""side"":""PE"",""strike"":16750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":6.6,""exit_price_raw"":0.4,""entry_price_exec"":7.0,""exit_price_exec"":0.0,""gross_pnl"":-619.9999999999999,""costs"":47.5111738}","{""side"":""PE"",""strike"":16550,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.25,""exit_price_raw"":0.05,""entry_price_exec"":0.85,""exit_price_exec"":0.45,""gross_pnl"":60.0,""costs"":47.27011971}",2022-09-26/2022-10-02
2022-09-30,2022-10-06,16778.25,16800,50,2022-09-30 09:30:00,2022-09-30 15:10:00,0.4,4394.999999999998,187.75025864,4207.249741359999,"{""side"":""CE"",""strike"":17000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":88.95,""exit_price_raw"":190.2,""entry_price_exec"":89.35000000000001,""exit_price_exec"":189.79999999999998,""gross_pnl"":10124.999999999998,""costs"":78.01976660999999}","{""side"":""PE"",""strike"":16600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":117.15,""exit_price_raw"":35.75,""entry_price_exec"":117.55000000000001,""exit_price_exec"":35.35,""gross_pnl"":-8140.0,""costs"":57.42587486000001}","{""side"":""PE"",""strike"":16400,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":66.65,""exit_price_raw"":18.45,""entry_price_exec"":66.25,""exit_price_exec"":18.849999999999998,""gross_pnl"":2410.0000000000005,""costs"":52.30461717}",2022-09-26/2022-10-02
2022-10-03,2022-10-06,17033.65,17050,50,2022-10-03 09:30:00,2022-10-03 15:10:00,0.4,-1295.000000000001,169.34190375,-1464.341903750001,"{""side"":""CE"",""strike"":17250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":52.2,""exit_price_raw"":19.65,""entry_price_exec"":52.6,""exit_price_exec"":19.25,""gross_pnl"":-3255.0,""costs"":52.26122679}","{""side"":""PE"",""strike"":16850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":85.4,""exit_price_raw"":106.05,""entry_price_exec"":85.80000000000001,""exit_price_exec"":105.64999999999999,""gross_pnl"":2064.999999999999,""costs"":65.95865343}","{""side"":""PE"",""strike"":16650,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":41.9,""exit_price_raw"":44.0,""entry_price_exec"":41.5,""exit_price_exec"":44.4,""gross_pnl"":-105.00000000000006,""costs"":51.12202353000001}",2022-10-03/2022-10-09
2022-10-04,2022-10-06,17216.15,17200,50,2022-10-04 09:30:00,2022-10-04 15:10:00,0.4,-1232.4999999999998,152.285057495,-1384.7850574949998,"{""side"":""CE"",""strike"":17400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":30.3,""exit_price_raw"":29.3,""entry_price_exec"":30.7,""exit_price_exec"":28.900000000000002,""gross_pnl"":-100.0,""costs"":52.65272264}","{""side"":""PE"",""strike"":17000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":33.55,""exit_price_raw"":19.55,""entry_price_exec"":33.949999999999996,""exit_price_exec"":19.150000000000002,""gross_pnl"":-1399.9999999999998,""costs"":51.418025539999995}","{""side"":""PE"",""strike"":16800,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":12.4,""exit_price_raw"":7.05,""entry_price_exec"":12.0,""exit_price_exec"":7.45,""gross_pnl"":267.5,""costs"":48.214309315}",2022-10-03/2022-10-09
2022-10-06,2022-10-06,17393.9,17400,50,2022-10-06 09:30:00,2022-10-06 15:10:00,0.4,-912.5000000000001,142.159611455,-1054.6596114550002,"{""side"":""CE"",""strike"":17600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.85,""exit_price_raw"":0.1,""entry_price_exec"":2.25,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-174.99999999999997,""costs"":47.25758413}","{""side"":""PE"",""strike"":17200,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":8.55,""exit_price_raw"":0.15,""entry_price_exec"":8.950000000000001,""exit_price_exec"":-0.25,""gross_pnl"":-840.0000000000001,""costs"":47.56249458}","{""side"":""PE"",""strike"":17000,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":2.2,""exit_price_raw"":0.15,""entry_price_exec"":1.8000000000000003,""exit_price_exec"":0.55,""gross_pnl"":102.50000000000001,""costs"":47.339532745}",2022-10-03/2022-10-09
2022-10-07,2022-10-13,17266.15,17250,50,2022-10-07 09:30:00,2022-10-07 15:10:00,0.4,-302.5000000000017,168.55677617499998,-471.0567761750017,"{""side"":""CE"",""strike"":17450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":65.7,""exit_price_raw"":77.3,""entry_price_exec"":66.10000000000001,""exit_price_exec"":76.89999999999999,""gross_pnl"":1159.9999999999993,""costs"":61.0161362}","{""side"":""PE"",""strike"":17050,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":71.15,""exit_price_raw"":50.55,""entry_price_exec"":71.55000000000001,""exit_price_exec"":50.15,""gross_pnl"":-2060.000000000001,""costs"":57.47452878}","{""side"":""PE"",""strike"":16850,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":33.9,""exit_price_raw"":21.95,""entry_price_exec"":33.5,""exit_price_exec"":22.349999999999998,""gross_pnl"":597.4999999999999,""costs"":50.066111195000005}",2022-10-03/2022-10-09
2022-10-10,2022-10-13,17122.35,17100,50,2022-10-10 09:30:00,2022-10-10 15:10:00,0.4,1580.0,163.68576336,1416.31423664,"{""side"":""CE"",""strike"":17300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":48.05,""exit_price_raw"":81.1,""entry_price_exec"":48.449999999999996,""exit_price_exec"":80.69999999999999,""gross_pnl"":3305.0,""costs"":60.76905661}","{""side"":""PE"",""strike"":16900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":53.65,""exit_price_raw"":31.85,""entry_price_exec"":54.05,""exit_price_exec"":31.450000000000003,""gross_pnl"":-2180.0,""costs"":54.0514157}","{""side"":""PE"",""strike"":16700,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":20.3,""exit_price_raw"":11.2,""entry_price_exec"":19.900000000000002,""exit_price_exec"":11.6,""gross_pnl"":455.00000000000006,""costs"":48.865291049999996}",2022-10-10/2022-10-16
2022-10-11,2022-10-13,17191.6,17200,50,2022-10-11 09:30:00,2022-10-11 15:10:00,0.4,2035.0,163.38125165,1871.61874835,"{""side"":""CE"",""strike"":17400,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":36.15,""exit_price_raw"":13.05,""entry_price_exec"":36.55,""exit_price_exec"":12.65,""gross_pnl"":-2310.0,""costs"":50.61415728}","{""side"":""PE"",""strike"":17000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":49.35,""exit_price_raw"":101.0,""entry_price_exec"":49.75,""exit_price_exec"":100.6,""gross_pnl"":5165.0,""costs"":63.64176868999999}","{""side"":""PE"",""strike"":16800,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":17.0,""exit_price_raw"":33.4,""entry_price_exec"":16.6,""exit_price_exec"":33.8,""gross_pnl"":-820.0,""costs"":49.12532568}",2022-10-10/2022-10-16
2022-10-12,2022-10-13,17053.45,17050,50,2022-10-12 09:30:00,2022-10-12 15:10:00,0.4,-1024.9999999999998,151.02625152000002,-1176.0262515199997,"{""side"":""CE"",""strike"":17250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":28.0,""exit_price_raw"":33.75,""entry_price_exec"":28.4,""exit_price_exec"":33.35,""gross_pnl"":575.0,""costs"":53.17994745}","{""side"":""PE"",""strike"":16850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":29.9,""exit_price_raw"":11.8,""entry_price_exec"":30.299999999999997,""exit_price_exec"":11.4,""gross_pnl"":-1809.9999999999998,""costs"":50.15950678}","{""side"":""PE"",""strike"":16650,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.45,""exit_price_raw"":2.25,""entry_price_exec"":6.05,""exit_price_exec"":2.65,""gross_pnl"":210.00000000000003,""costs"":47.68679729}",2022-10-10/2022-10-16
2022-10-13,2022-10-13,17089.1,17100,50,2022-10-13 09:30:00,2022-10-13 15:10:00,0.4,-1000.0000000000002,142.11949779000003,-1142.1194977900002,"{""side"":""CE"",""strike"":17300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.75,""exit_price_raw"":0.15,""entry_price_exec"":3.15,""exit_price_exec"":-0.25,""gross_pnl"":-260.00000000000006,""costs"":47.30466486}","{""side"":""PE"",""strike"":16900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":8.15,""exit_price_raw"":0.1,""entry_price_exec"":8.55,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-805.0000000000001,""costs"":47.537640550000006}","{""side"":""PE"",""strike"":16700,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.35,""exit_price_raw"":0.05,""entry_price_exec"":0.9500000000000001,""exit_price_exec"":0.45,""gross_pnl"":65.0,""costs"":47.27719238}",2022-10-10/2022-10-16
2022-10-14,2022-10-20,17289.6,17300,50,2022-10-14 09:30:00,2022-10-14 15:10:00,0.4,-1424.9999999999995,170.07825299,-1595.0782529899996,"{""side"":""CE"",""strike"":17500,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":66.2,""exit_price_raw"":31.6,""entry_price_exec"":66.60000000000001,""exit_price_exec"":31.200000000000003,""gross_pnl"":-3460.0,""costs"":54.57394252}","{""side"":""PE"",""strike"":17100,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":74.8,""exit_price_raw"":101.7,""entry_price_exec"":75.2,""exit_price_exec"":101.3,""gross_pnl"":2690.0000000000005,""costs"":64.8721251}","{""side"":""PE"",""strike"":16900,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":34.0,""exit_price_raw"":47.1,""entry_price_exec"":33.6,""exit_price_exec"":47.5,""gross_pnl"":-655.0000000000001,""costs"":50.63218537}",2022-10-10/2022-10-16
2022-10-17,2022-10-20,17124.5,17100,50,2022-10-17 09:30:00,2022-10-17 15:10:00,0.4,3945.0,167.37041618,3777.62958382,"{""side"":""CE"",""strike"":17300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":55.2,""exit_price_raw"":116.7,""entry_price_exec"":55.6,""exit_price_exec"":116.3,""gross_pnl"":6150.0,""costs"":66.12263946}","{""side"":""PE"",""strike"":16900,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":49.55,""exit_price_raw"":22.5,""entry_price_exec"":49.949999999999996,""exit_price_exec"":22.1,""gross_pnl"":-2705.0,""costs"":52.54656747000001}","{""side"":""PE"",""strike"":16700,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":18.75,""exit_price_raw"":8.75,""entry_price_exec"":18.35,""exit_price_exec"":9.15,""gross_pnl"":499.99999999999994,""costs"":48.70120925}",2022-10-17/2022-10-23
2022-10-18,2022-10-20,17478.8,17500,50,2022-10-18 09:30:00,2022-10-18 15:10:00,0.4,-952.5000000000002,152.68112701500002,-1105.1811270150001,"{""side"":""CE"",""strike"":17700,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":18.6,""exit_price_raw"":16.7,""entry_price_exec"":19.0,""exit_price_exec"":16.3,""gross_pnl"":-190.00000000000017,""costs"":50.35030501999999}","{""side"":""PE"",""strike"":17300,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":43.25,""exit_price_raw"":32.0,""entry_price_exec"":43.65,""exit_price_exec"":31.6,""gross_pnl"":-1125.0,""costs"":53.61031835}","{""side"":""PE"",""strike"":17100,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":18.3,""exit_price_raw"":11.05,""entry_price_exec"":17.900000000000002,""exit_price_exec"":11.450000000000001,""gross_pnl"":362.5,""costs"":48.72050364500001}",2022-10-17/2022-10-23
2022-10-19,2022-10-20,17559.3,17550,50,2022-10-19 09:30:00,2022-10-19 15:10:00,0.4,-619.9999999999999,146.41698573999997,-766.4169857399999,"{""side"":""CE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":10.1,""exit_price_raw"":3.0,""entry_price_exec"":10.5,""exit_price_exec"":2.6,""gross_pnl"":-710.0,""costs"":48.03453954}","{""side"":""PE"",""strike"":17350,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":19.05,""exit_price_raw"":18.85,""entry_price_exec"":19.45,""exit_price_exec"":18.450000000000003,""gross_pnl"":-19.99999999999993,""costs"":50.67443386}","{""side"":""PE"",""strike"":17150,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.2,""exit_price_raw"":4.0,""entry_price_exec"":5.8,""exit_price_exec"":4.4,""gross_pnl"":110.0,""costs"":47.708012339999996}",2022-10-17/2022-10-23
2022-10-20,2022-10-20,17445.85,17450,50,2022-10-20 09:30:00,2022-10-20 15:10:00,0.4,-517.5,141.891067125,-659.3910671250001,"{""side"":""CE"",""strike"":17650,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.0,""exit_price_raw"":0.1,""entry_price_exec"":2.4,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-190.0,""costs"":47.26425214}","{""side"":""PE"",""strike"":17250,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":4.0,""exit_price_raw"":0.15,""entry_price_exec"":4.4,""exit_price_exec"":-0.25,""gross_pnl"":-385.00000000000006,""costs"":47.36023161}","{""side"":""PE"",""strike"":17050,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.2,""exit_price_raw"":0.05,""entry_price_exec"":0.7999999999999999,""exit_price_exec"":0.45,""gross_pnl"":57.49999999999999,""costs"":47.266583374999996}",2022-10-17/2022-10-23
2022-10-21,2022-10-27,17647.15,17650,50,2022-10-21 09:30:00,2022-10-21 15:10:00,0.4,-300.00000000000034,159.86916961,-459.8691696100003,"{""side"":""CE"",""strike"":17850,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":34.25,""exit_price_raw"":18.0,""entry_price_exec"":34.65,""exit_price_exec"":17.6,""gross_pnl"":-1625.0,""costs"":51.22989015}","{""side"":""PE"",""strike"":17450,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":54.0,""exit_price_raw"":69.3,""entry_price_exec"":54.4,""exit_price_exec"":68.89999999999999,""gross_pnl"":1529.9999999999995,""costs"":59.36440422}","{""side"":""PE"",""strike"":17250,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":21.55,""exit_price_raw"":25.65,""entry_price_exec"":21.150000000000002,""exit_price_exec"":26.049999999999997,""gross_pnl"":-204.9999999999999,""costs"":49.27487524}",2022-10-17/2022-10-23
2022-10-25,2022-10-27,17740.1,17750,50,2022-10-25 09:30:00,2022-10-25 15:10:00,0.4,232.4999999999999,147.952860545,84.5471394549999,"{""side"":""CE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":10.0,""exit_price_raw"":3.95,""entry_price_exec"":10.4,""exit_price_exec"":3.5500000000000003,""gross_pnl"":-605.0,""costs"":48.16447493}","{""side"":""PE"",""strike"":17550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":20.75,""exit_price_raw"":28.15,""entry_price_exec"":21.15,""exit_price_exec"":27.75,""gross_pnl"":739.9999999999999,""costs"":52.06552126}","{""side"":""PE"",""strike"":17350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":6.3,""exit_price_raw"":4.35,""entry_price_exec"":5.8999999999999995,""exit_price_exec"":4.75,""gross_pnl"":97.5,""costs"":47.722864355000006}",2022-10-24/2022-10-30
2022-10-27,2022-10-27,17764.85,17750,50,2022-10-27 09:30:00,2022-10-27 15:10:00,0.4,-385.0,141.80892802,-526.8089280199999,"{""side"":""CE"",""strike"":17950,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":1.95,""exit_price_raw"":0.1,""entry_price_exec"":2.35,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-185.0,""costs"":47.26202947}","{""side"":""PE"",""strike"":17550,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":2.6,""exit_price_raw"":0.1,""entry_price_exec"":3.0,""exit_price_exec"":-0.30000000000000004,""gross_pnl"":-250.0,""costs"":47.290924180000005}","{""side"":""PE"",""strike"":17350,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":1.05,""exit_price_raw"":0.05,""entry_price_exec"":0.65,""exit_price_exec"":0.45,""gross_pnl"":50.0,""costs"":47.25597437}",2022-10-24/2022-10-30
2022-10-28,2022-11-03,17795.7,17800,50,2022-10-28 09:30:00,2022-10-28 15:10:00,0.4,-680.0000000000003,162.87317122999997,-842.8731712300003,"{""side"":""CE"",""strike"":18000,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":48.7,""exit_price_raw"":42.55,""entry_price_exec"":49.1,""exit_price_exec"":42.15,""gross_pnl"":-615.0000000000006,""costs"":55.344922749999995}","{""side"":""PE"",""strike"":17600,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":60.0,""exit_price_raw"":57.95,""entry_price_exec"":60.4,""exit_price_exec"":57.550000000000004,""gross_pnl"":-204.99999999999972,""costs"":58.02562852999999}","{""side"":""PE"",""strike"":17400,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":25.65,""exit_price_raw"":22.85,""entry_price_exec"":25.25,""exit_price_exec"":23.25,""gross_pnl"":139.99999999999986,""costs"":49.502619949999996}",2022-10-24/2022-10-30
2022-10-31,2022-11-03,17953.2,17950,50,2022-10-31 09:30:00,2022-10-31 15:10:00,0.4,832.5000000000001,156.233205275,676.2667947250002,"{""side"":""CE"",""strike"":18150,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":29.25,""exit_price_raw"":43.6,""entry_price_exec"":29.65,""exit_price_exec"":43.2,""gross_pnl"":1435.0,""costs"":54.62883019}","{""side"":""PE"",""strike"":17750,""action"":""BUY"",""qty_lots"":2,""quantity"":100,""entry_price_raw"":38.4,""exit_price_raw"":30.3,""entry_price_exec"":38.8,""exit_price_exec"":29.900000000000002,""gross_pnl"":-809.9999999999999,""costs"":53.15424858}","{""side"":""PE"",""strike"":17550,""action"":""SELL"",""qty_lots"":1,""quantity"":50,""entry_price_raw"":14.65,""exit_price_raw"":10.5,""entry_price_exec"":14.25,""exit_price_exec"":10.9,""gross_pnl"":207.50000000000003,""costs"":48.450126505}",2022-10-31/2022-11-06
