entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
TUE,10:00,nearest_weekly,sigma1,touch,add_short,no_stop,19,19,19,7065.008179890905,5046.9344594725,0.8421052631578947,11.874345632518754,-12057.3208593558,-4261.921859747022,-8237.083642091502,1.0,14692.020394736835,25927.68749999999,136590.2,2355.044582072802,134235.1554179272,0.0172416804578425,False,stress,2,train
TUE,09:20,nearest_weekly,sigma1,touch,add_short,no_stop,19,19,19,6466.436512888764,3997.9441305565,0.8421052631578947,6.473323588874749,-17987.685030872002,-5664.803461253599,-16509.926013944,1.0,14767.569078947368,26695.49999999999,125237.75,2375.456255113496,122862.29374488653,0.0189675737157007,False,stress,2,train
TUE,10:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,19,19,19,6454.1296315797,5046.9344594725,0.8421052631578947,10.5086085309676,-12609.6884098737,-4662.469468941612,-8357.8126249309,1.0,14692.020394736835,25927.68749999999,124967.05,2338.5869999856995,122628.4630000143,0.0187136289124669,False,stress,2,train
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,19,19,19,6182.730487033268,9082.5537041405,0.7894736842105263,2.6313222079203142,-44478.841907303,-22122.586454129498,-22385.464078054,1.0,16049.299999999994,28765.75000000001,119989.85,2517.970746367894,117471.8792536321,0.0209848645228566,False,stress,2,train
WED,09:20,nearest_weekly,sigma1,touch,add_short,no_stop,19,19,19,6061.39475388369,3358.59978595,0.7894736842105263,5.391386167861185,-18689.520104753494,-9018.92161482095,-9752.0580993215,1.0,13389.244736842104,28159.625000000025,117528.85,2362.349676209903,115166.50032379013,0.0201001683944827,False,stress,2,train
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,19,19,19,5848.808777769889,3578.6380933831,0.8421052631578947,9.614557134184691,-12642.275360880703,-2844.19131244759,-10667.3206404313,1.0,14256.146710526316,25410.12500000001,113486.15,2358.7832223720998,111127.36677762787,0.0207847673251061,False,stress,2,train
TUE,10:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,19,19,19,5698.755441765368,8363.5470712025,0.7894736842105263,2.423750264886882,-47675.5636303355,-23745.61237665595,-23952.9936133075,1.0,16195.549999999996,28765.75000000001,110805.0,2528.646606457997,108276.353393542,0.0228206904603402,False,stress,2,train
TUE,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,19,19,19,5652.119471402632,5955.6939233,0.7894736842105263,5.086098982128585,-17487.893005139005,-5579.124828270799,-15653.139684116,1.0,14905.144736842103,26695.49999999999,109767.5,2377.230043349999,107390.26995665,0.0216569571444188,False,stress,2,train
WED,10:00,nearest_weekly,sigma1,touch,add_short,no_stop,19,19,19,5472.346092430227,3766.2485993275,0.8421052631578947,3.3778187538372286,-31908.082234962,-13333.70847141571,-26967.978842674,1.0,13282.513815789482,28856.74999999999,106304.65,2330.0742438257007,103974.5757561743,0.021918836512097,False,stress,2,train
FRI,10:00,nearest_weekly,sigma1,touch,add_short,no_stop,20,20,20,5309.847012306401,2077.1080279205007,0.9,5.913570455008585,-18956.959698377,-3471.075058011251,-18956.959698377,1.0,10648.310000000003,22437.99999999999,108547.5,2350.5597538719994,106196.940246128,0.0216546650440774,False,stress,2,train
FRI,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,20,20,20,5277.08792994035,3432.3699290175,0.9,5.150994868604053,-18119.651827107,-7846.684498583425,-18119.651827107,1.0,10924.52625,22534.6875,107941.0,2399.2414011930023,105541.758598807,0.02222734087319,False,stress,2,train
FRI,10:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,20,20,20,5154.5966059568,2247.0493391087502,0.9,5.725908680976323,-19158.174669776,-3481.135806581201,-19158.174669776,1.0,10827.841250000003,22437.99999999999,105485.5,2393.567880864003,103091.932119136,0.0226909658755374,False,stress,2,train
WED,10:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,19,19,19,5145.3497422420105,3442.5778113542,0.8421052631578947,3.1543778749744047,-33537.274422741,-13516.489555112352,-28597.171030453,1.0,13538.352631578957,28856.74999999999,100130.3,2368.654897401799,97761.6451025982,0.0236557255636086,False,stress,2,train
THU,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,18,18,18,5124.867617334782,3892.9639894575,0.8888888888888888,3.4591554839265592,-37511.909155387504,-13073.423511129124,-26873.8561013575,1.0,12188.85972222221,22849.124999999975,94479.85,2232.232887973906,92247.61711202611,0.0236265498725273,False,stress,2,train
FRI,10:00,nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,5002.79001666098,3524.1153269395,0.8,3.7303620056096207,-26825.20564446349,-7286.110351164423,-26825.20564446349,1.0,11404.285000000002,24095.49999999999,102593.1,2537.299666780402,100055.8003332196,0.0247316794870259,False,stress,2,train
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,19,19,19,4986.538430358883,3578.6380933831,0.7894736842105263,5.971521076905767,-13391.314318927303,-5973.498929221244,-11059.365294382902,1.0,14256.146710526316,25410.12500000001,97079.8,2335.5698231812007,94744.23017681878,0.0240582471655401,False,stress,2,train
FRI,10:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,4970.293735733635,3524.1153269395,0.8,3.6911290959621663,-27212.05765399189,-7305.452951640843,-27212.05765399189,1.0,11495.09125,24095.49999999999,101965.95,2560.0752853273016,99405.8747146727,0.0251071586674502,False,stress,2,train
TUE,09:20,nearest_weekly,delta020,touch,add_short,no_stop,19,19,19,4936.988065354795,9134.9404006775,0.7368421052631579,2.1872461571429134,-35742.902030157995,-25149.837322607043,-29816.552845117,1.0,16171.746710526317,29157.37499999999,96357.35,2554.576758258901,93802.77324174112,0.0265114883115704,False,stress,2,train
FRI,09:20,nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,4855.961111536925,3634.8953129095007,0.9,3.059476934917668,-26078.732424055,-21328.506887915148,-26078.732424055,1.0,11473.332499999997,24866.5625,99615.25,2496.0277692614995,97119.22223073852,0.0250566832815407,False,stress,2,train
WED,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,19,19,19,4855.587110150684,3320.629835125,0.7894736842105263,3.045302938794692,-36612.93258962101,-10993.0054181197,-27448.292390674,1.0,13517.09144736842,28474.874999999996,94625.0,2368.8449071370005,92256.155092863,0.025034028080708,False,stress,2,train
THU,11:00,nearest_weekly,delta020,touch,add_short,no_stop,18,18,18,4848.347784880567,4892.9494216691,0.8333333333333334,2.144966012926593,-74729.09769090799,-33887.01828366235,-42332.44964801349,1.0,12728.364583333332,24349.000000000025,89610.80000000002,2340.539872149802,87270.26012785018,0.0261189485212697,False,stress,2,train
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,19,19,19,4760.985147176715,8296.1425522475,0.7368421052631579,2.202803894726879,-33560.2927192604,-20886.92342912335,-24303.4971118735,1.0,15686.868421052632,27713.56250000001,93033.1,2574.382203642401,90458.7177963576,0.0276716803335845,False,stress,2,train
TUE,11:00,nearest_weekly,delta020,touch,add_short,no_stop,19,19,19,4736.195881940501,8917.038163151,0.7368421052631579,2.237953665976175,-30898.4133718175,-19514.76714029275,-22674.3049240945,1.0,15532.881578947368,27713.56250000001,92537.75,2550.0282431305004,89987.72175686952,0.0275566268158724,False,stress,2,train
FRI,09:20,nearest_weekly,sigma1,touch,add_short,no_stop,20,20,20,4669.955154983376,3161.4802764812503,0.9,4.702722728769849,-17918.436855708,-7836.623750013475,-17918.436855708,1.0,10614.795,18027.75,95733.75,2334.646900332501,93399.10309966748,0.024386874016034,False,stress,2,train
WED,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,19,19,19,4578.6690515399,3358.59978595,0.7894736842105263,2.743361448026336,-41575.9008266075,-20565.964864211957,-21065.432349668503,1.0,13655.613157894735,28159.625000000025,89364.35,2369.638020741899,86994.71197925809,0.0265165921392803,False,stress,2,train
TUE,09:20,nearest_weekly,delta020,ninety_pct,add_short,no_stop,19,19,19,4574.094177073515,7974.0847964525,0.7368421052631579,2.080214442450261,-37448.0366426263,-25649.56444028476,-31332.1559361385,1.0,16311.799342105263,29157.37499999999,89476.30000000002,2568.5106356032047,86907.7893643968,0.0287060443447393,False,stress,2,train
THU,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,18,18,18,4546.7785998234285,5161.41413054,0.8333333333333334,2.095547284881743,-72392.407700468,-34111.2756146893,-39174.67275815499,1.0,12848.562499999998,24349.000000000025,84198.55000000002,2356.535203178303,81842.01479682169,0.0279878359327839,False,stress,2,train
FRI,09:20,nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,4540.86995005895,3647.8769239675007,0.9,2.8658746164397337,-26591.506060846004,-22306.833551273678,-26591.506060846,1.0,11473.332499999997,24866.5625,93304.5,2487.1009988210003,90817.399001179,0.0266557454230074,False,stress,2,train
THU,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4361.959742336696,1316.85192282325,1.0,inf,0.0,445.5159931841,434.4918951355,1.0,20399.200694444444,28635.75,80387.25,1871.9746379395017,78515.27536206052,0.023286959535741,False,stress,2,train
THU,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4354.625695961861,1289.023041859,1.0,inf,0.0,581.016694277325,418.264881313,1.0,20310.82152777777,28030.60000000001,80245.75,1862.4874726865,78383.2625273135,0.0232097958170557,False,stress,2,train
THU,10:00,nearest_weekly,delta020,touch,add_short,no_stop,18,18,18,4348.254388538283,6784.72917144875,0.7777777777777778,1.8634313382050167,-76137.602490701,-34307.2979416651,-43442.377393472496,1.0,13231.786805555555,25987.8125,80665.85,2397.2710063109016,78268.57899368912,0.0297185364849053,False,stress,2,train
WED,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,19,19,19,4288.898374710341,4018.8637135025,0.7894736842105263,2.3788993606568734,-49815.13124890701,-21571.630461253902,-29077.484578453,1.0,13598.09342105263,28474.874999999996,83866.25,2377.180880503501,81489.06911949647,0.0283449048992115,False,stress,2,train
WED,10:00,nearest_weekly,delta020,touch,add_short,no_stop,19,19,19,4271.0170733452105,4900.884363565,0.7894736842105263,1.934050493258604,-62433.7549307855,-24803.423630633348,-39233.694758842,1.0,14209.348026315783,30973.31249999999,83628.5,2479.175606441,81149.32439355901,0.0296451043177983,False,stress,2,train
FRI,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,20,20,20,4229.289127086275,1381.76666701375,1.0,inf,0.0,412.686895116625,373.5614500975,1.0,19626.7,28335.9375,86693.75,2107.967458274503,84585.7825417255,0.0243151029719501,False,stress,2,train
MON,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,18,18,18,4226.419833414611,1295.13937783825,1.0,inf,0.0,578.583528585625,530.8386609925,1.0,17836.281944444447,27289.43749999998,77990.0,1914.4429985369989,76075.55700146299,0.0245472880951019,False,stress,2,train
THU,10:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,18,18,18,4184.42019928845,7371.381759345,0.7777777777777778,1.804774630949876,-74495.42869186398,-35121.8940355546,-40284.60050361399,1.0,13355.109722222223,25987.8125,77736.34999999999,2416.7864128078963,75319.5635871921,0.0310895277795766,False,stress,2,train
WED,10:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,19,19,19,4162.727892765026,4970.6039709125,0.7894736842105263,1.8824474789779624,-64549.7575332395,-26318.37764110195,-39720.505173517,1.0,14344.924342105263,30973.31249999999,81588.25,2496.420037464496,79091.82996253553,0.0305977887436548,False,stress,2,train
WED,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,19,4157.364012324873,1402.98660816625,1.0,inf,0.0,621.1614135427,453.9522277805,0.9473684210526316,20354.634027777774,27793.18749999998,76689.95000000001,1857.3977781522976,74832.55222184771,0.0242195721623537,False,stress,2,train
WED,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,19,19,19,4151.332252175211,1586.609876533,1.0,inf,0.0,520.4002041618,329.690364342,1.0,21305.56907894737,28037.750000000025,80880.5,2005.187208671002,78875.31279132901,0.0247919734505968,False,stress,2,train
MON,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4120.5199567105,1273.42850975875,1.0,inf,0.0,607.417683916375,425.9871870625,1.0,17881.368749999998,27967.87499999998,76049.5,1880.1407792109983,74169.359220789,0.0247225922486143,False,stress,2,train
WED,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,19,19,19,4102.579631121211,1586.609531383,1.0,inf,0.0,525.03802806795,376.0686034035,1.0,20851.595394736843,28037.750000000025,79905.5,1956.487008697002,77949.01299130301,0.024485010527398,False,stress,2,train
FRI,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,20,20,20,4090.35388845353,1421.0859697375,1.0,inf,0.0,536.6348719818001,381.0508410925,1.0,19665.501875,28379.81250000001,83911.1,2104.0222309294004,81807.0777690706,0.0250744207968838,False,stress,2,train
MON,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4035.210296155917,1319.10542902225,1.0,inf,0.0,578.2090590358749,422.242491565,1.0,17820.42430555556,28021.500000000025,74511.75,1877.9646691934984,72633.78533080651,0.0252036043871402,False,stress,2,train
FRI,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,20,20,20,4005.5906917891343,2230.0615346282502,0.9,3.6057414493796793,-28140.24284463889,-3880.909093303945,-28140.24284463889,1.0,10566.698125000004,21676.68750000001,82497.45000000001,2385.6361642173024,80111.81383578268,0.0289176958102014,False,stress,2,train
WED,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,19,19,19,3934.955072593452,1502.229404656,1.0,inf,0.0,464.3489963718,353.35078405199994,1.0,20617.90263157895,27525.06249999998,76716.1,1951.9536207244012,74764.1463792756,0.025443858860453,False,stress,2,train
THU,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,18,18,18,3809.492783610511,3024.7919193175003,0.8888888888888888,2.910972075132673,-35882.7169676085,-12829.044682962274,-25244.6639135785,1.0,11447.718055555544,19103.499999999975,70674.7,2103.829895010802,68570.8701049892,0.0297677937792562,False,stress,2,train
FRI,11:00,nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,3770.677311936725,3323.76226626475,0.75,2.4036699131173207,-33101.0619292525,-7640.346082009199,-33101.0619292525,1.0,11092.999374999996,23770.49999999999,77930.75,2517.2037612654976,75413.54623873449,0.032300520157518,False,stress,2,train
MON,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,3719.595722452973,1295.13937783825,1.0,inf,0.0,578.583528585625,530.8386609925,1.0,17836.281944444447,27289.43749999998,68854.25,1901.5269958464996,66952.72300415351,0.0276166975291503,False,stress,2,train
WED,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,18,18,19,3703.086161107012,1402.98660816625,1.0,inf,0.0,610.310194366075,381.610766603,0.9473684210526316,20832.167361111107,27793.18749999998,68548.70000000001,1893.1491000737965,66655.55089992621,0.0276175784526007,False,stress,2,train
TUE,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,19,19,19,3665.7031394688943,1789.0563481525,1.0,inf,0.0,634.73203731095,567.541324538,1.0,21781.20526315789,31484.70000000002,71593.0,1944.6403500910023,69648.35964990899,0.0271624369713659,False,stress,2,train
