ts,norm_date,local_time,trading_day,strike,option_type,open_px,close_px,feature_day,bucket,expiry,atm
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15700.0,PE,26.5,25.2,2021-07-01,0,2021-07-01,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15900.0,CE,2.15,2.2,2021-07-01,0,2021-07-01,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15900.0,PE,188.25,185.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15900.0,PE,188.25,185.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15500.0,CE,220.0,221.5,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15500.0,CE,220.0,221.5,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15500.0,PE,1.6,1.6,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15500.0,PE,1.6,1.6,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15700.0,CE,43.4,44.05,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15700.0,CE,43.4,44.05,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15700.0,PE,25.15,24.65,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15900.0,CE,2.2,2.25,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15900.0,PE,184.05,183.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15900.0,PE,184.05,183.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15500.0,CE,221.15,223.95,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15500.0,CE,221.15,223.95,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15500.0,PE,1.6,1.55,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15500.0,PE,1.6,1.55,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15700.0,CE,43.85,45.55,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15700.0,CE,43.85,45.55,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15700.0,PE,24.9,22.95,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15900.0,CE,2.25,2.2,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15900.0,PE,183.6,179.9,2021-07-01,0,2021-07-01,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15900.0,PE,183.6,179.9,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15500.0,CE,225.85,229.5,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15500.0,CE,225.85,229.5,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15500.0,PE,1.6,1.65,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15500.0,PE,1.6,1.65,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15700.0,CE,45.6,48.85,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15700.0,CE,45.6,48.85,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15700.0,PE,22.7,20.45,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15900.0,CE,2.15,2.05,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15900.0,PE,179.9,174.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15900.0,PE,179.9,174.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15500.0,CE,230.15,223.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15500.0,CE,230.15,223.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15500.0,PE,1.65,1.7,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15500.0,PE,1.65,1.7,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15700.0,CE,49.0,45.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15700.0,CE,49.0,45.0,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15700.0,PE,20.55,23.3,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15900.0,CE,2.05,2.05,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15900.0,PE,173.8,180.7,2021-07-01,0,2021-07-01,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15900.0,PE,173.8,180.7,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15500.0,CE,223.5,222.3,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15500.0,CE,223.5,222.3,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15500.0,PE,1.7,1.6,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15500.0,PE,1.7,1.6,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15700.0,CE,45.25,44.45,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15700.0,CE,45.25,44.45,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15700.0,PE,23.15,23.75,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15900.0,CE,2.0,2.05,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15900.0,PE,180.75,181.3,2021-07-01,0,2021-07-01,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15900.0,PE,180.75,181.3,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15500.0,CE,176.4,174.15,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15500.0,CE,176.4,174.15,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15500.0,PE,0.1,0.1,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15500.0,PE,0.1,0.1,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15700.0,CE,0.35,0.2,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15700.0,CE,0.35,0.2,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15700.0,PE,23.65,27.0,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15900.0,CE,0.1,0.15,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15900.0,PE,223.85,227.4,2021-07-01,0,2021-07-01,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15900.0,PE,223.85,227.4,2021-07-01,0,2021-07-01,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15500.0,CE,260.95,258.8,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15500.0,CE,260.95,258.8,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15500.0,PE,30.55,31.85,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15500.0,PE,30.55,31.85,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15700.0,CE,121.75,118.9,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15700.0,CE,121.75,118.9,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15700.0,PE,90.1,92.95,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15900.0,CE,39.4,38.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15900.0,CE,39.4,38.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15900.0,PE,207.15,211.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:25:00,2021-07-01,09:25:00,2021-07-01,15900.0,PE,207.15,211.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15500.0,CE,250.0,249.15,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15500.0,CE,250.0,249.15,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15500.0,PE,33.7,34.65,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15500.0,PE,33.7,34.65,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15700.0,CE,112.95,113.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15700.0,CE,112.95,113.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15700.0,PE,97.35,98.7,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15900.0,CE,35.6,35.65,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15900.0,CE,35.6,35.65,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15900.0,PE,219.95,224.1,2021-07-01,1,2021-07-08,15700
2021-07-01 09:30:00,2021-07-01,09:30:00,2021-07-01,15900.0,PE,219.95,224.1,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15500.0,CE,249.0,249.75,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15500.0,CE,249.0,249.75,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15500.0,PE,34.5,35.55,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15500.0,PE,34.5,35.55,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15700.0,CE,112.95,113.6,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15700.0,CE,112.95,113.6,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15700.0,PE,98.25,99.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15900.0,CE,35.75,35.6,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15900.0,CE,35.75,35.6,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15900.0,PE,222.6,221.9,2021-07-01,1,2021-07-08,15700
2021-07-01 09:31:00,2021-07-01,09:31:00,2021-07-01,15900.0,PE,222.6,221.9,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15500.0,CE,249.75,251.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15500.0,CE,249.75,251.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15500.0,PE,35.55,35.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15500.0,PE,35.55,35.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15700.0,CE,113.2,114.4,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15700.0,CE,113.2,114.4,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15700.0,PE,99.5,97.8,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15900.0,CE,35.8,36.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15900.0,CE,35.8,36.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15900.0,PE,220.0,218.75,2021-07-01,1,2021-07-08,15700
2021-07-01 09:32:00,2021-07-01,09:32:00,2021-07-01,15900.0,PE,220.0,218.75,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15500.0,CE,251.3,253.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15500.0,CE,251.3,253.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15500.0,PE,34.8,33.35,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15500.0,PE,34.8,33.35,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15700.0,CE,114.5,116.25,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15700.0,CE,114.5,116.25,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15700.0,PE,97.65,94.95,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15900.0,CE,35.85,36.25,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15900.0,CE,35.85,36.25,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15900.0,PE,219.05,216.25,2021-07-01,1,2021-07-08,15700
2021-07-01 09:33:00,2021-07-01,09:33:00,2021-07-01,15900.0,PE,219.05,216.25,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15500.0,CE,253.75,257.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15500.0,CE,253.75,257.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15500.0,PE,33.5,33.35,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15500.0,PE,33.5,33.35,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15700.0,CE,115.95,118.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15700.0,CE,115.95,118.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15700.0,PE,95.1,93.95,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15900.0,CE,36.1,37.35,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15900.0,CE,36.1,37.35,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15900.0,PE,216.5,212.85,2021-07-01,1,2021-07-08,15700
2021-07-01 09:34:00,2021-07-01,09:34:00,2021-07-01,15900.0,PE,216.5,212.85,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15500.0,CE,257.0,260.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15500.0,CE,257.0,260.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15500.0,PE,33.35,32.45,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15500.0,PE,33.35,32.45,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15700.0,CE,117.85,118.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15700.0,CE,117.85,118.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15700.0,PE,94.0,92.65,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15900.0,CE,37.45,37.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15900.0,CE,37.45,37.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15900.0,PE,214.55,210.2,2021-07-01,1,2021-07-08,15700
2021-07-01 09:35:00,2021-07-01,09:35:00,2021-07-01,15900.0,PE,214.55,210.2,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15500.0,CE,259.7,260.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15500.0,CE,259.7,260.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15500.0,PE,32.45,32.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15500.0,PE,32.45,32.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15700.0,CE,118.35,119.6,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15700.0,CE,118.35,119.6,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15700.0,PE,93.0,91.45,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15900.0,CE,37.25,38.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15900.0,CE,37.25,38.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15900.0,PE,212.3,210.1,2021-07-01,1,2021-07-08,15700
2021-07-01 09:36:00,2021-07-01,09:36:00,2021-07-01,15900.0,PE,212.3,210.1,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15500.0,CE,261.1,263.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15500.0,CE,261.1,263.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15500.0,PE,32.05,30.7,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15500.0,PE,32.05,30.7,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15700.0,CE,120.0,121.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15700.0,CE,120.0,121.3,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15700.0,PE,91.35,88.45,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15900.0,CE,37.95,38.2,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15900.0,CE,37.95,38.2,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15900.0,PE,209.0,206.95,2021-07-01,1,2021-07-08,15700
2021-07-01 09:37:00,2021-07-01,09:37:00,2021-07-01,15900.0,PE,209.0,206.95,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15500.0,CE,265.0,260.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15500.0,CE,265.0,260.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15500.0,PE,30.55,32.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15500.0,PE,30.55,32.0,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15700.0,CE,121.85,118.6,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15700.0,CE,121.85,118.6,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15700.0,PE,88.35,91.6,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15900.0,CE,38.5,37.2,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15900.0,CE,38.5,37.2,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15900.0,PE,204.0,208.8,2021-07-01,1,2021-07-08,15700
2021-07-01 09:38:00,2021-07-01,09:38:00,2021-07-01,15900.0,PE,204.0,208.8,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15500.0,CE,259.15,259.15,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15500.0,CE,259.15,259.15,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15500.0,PE,31.8,31.7,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15500.0,PE,31.8,31.7,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15700.0,CE,118.6,118.95,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15700.0,CE,118.6,118.95,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15700.0,PE,91.25,91.15,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15900.0,CE,37.3,37.45,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15900.0,CE,37.3,37.45,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15900.0,PE,210.2,210.05,2021-07-01,1,2021-07-08,15700
2021-07-01 09:39:00,2021-07-01,09:39:00,2021-07-01,15900.0,PE,210.2,210.05,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15500.0,CE,220.5,218.85,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15500.0,CE,220.5,218.85,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15500.0,PE,30.4,30.65,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15500.0,PE,30.4,30.65,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15700.0,CE,89.75,88.65,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15700.0,CE,89.75,88.65,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15700.0,PE,99.8,100.3,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15900.0,CE,24.3,23.65,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15900.0,CE,24.3,23.65,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15900.0,PE,234.15,235.8,2021-07-01,1,2021-07-08,15700
2021-07-01 15:10:00,2021-07-01,15:10:00,2021-07-01,15900.0,PE,234.15,235.8,2021-07-01,1,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15500.0,CE,202.9,206.3,2021-07-02,0,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15500.0,CE,202.9,206.3,2021-07-02,0,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15500.0,PE,33.5,33.3,2021-07-02,0,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15500.0,PE,33.5,33.3,2021-07-02,0,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15700.0,CE,77.3,78.35,2021-07-02,0,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15700.0,CE,77.3,78.35,2021-07-02,0,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15700.0,PE,108.6,107.05,2021-07-02,0,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15900.0,CE,18.6,19.05,2021-07-02,0,2021-07-08,15700
2021-07-02 09:25:00,2021-07-02,09:25:00,2021-07-02,15900.0,CE,18.6,19.05,2021-07-02,0,2021-07-08,15700
