entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
THU,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,17,17,17,4924.515241242295,1777.1100103635,1.0,inf,0.0,444.8675168283,434.4918951355,1.0,23256.130147058822,29914.299999999985,85507.5,1790.740898881002,83716.75910111902,0.0209425009371225,False,stress,3,train
FRI,10:00,second_nearest_weekly,delta020,touch,add_short,no_stop,18,18,18,4919.507685646806,11240.77569522975,0.7222222222222222,1.5685257667495058,-122657.81806214,-53960.82524898355,-58236.169069233,1.0,23087.59375,39959.56249999999,91243.75,2692.6116583575017,88551.13834164251,0.0295100942076306,False,stress,3,train
FRI,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,18,18,18,4903.279561799539,10781.780002155,0.6111111111111112,1.6540037797130938,-89875.0113301845,-24423.62012833889,-30688.933735517498,1.0,23487.677777777782,44091.12499999999,91009.75,2750.7178876083017,88259.03211239172,0.0302244307627292,False,stress,3,train
WED,09:20,nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,4901.56009476253,6762.211176072549,0.65,1.7298268549527114,-70711.893819383,-33630.17478823825,-37273.471489084,1.0,17900.975625,39384.31250000002,100856.6,2825.3981047493944,98031.2018952506,0.0280140130120328,False,stress,3,train
WED,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,20,20,20,4875.758928136575,1890.04877437625,1.0,inf,0.0,533.314107215975,376.0686034035,1.0,25029.216875,37347.04999999998,99622.25,2107.0714372685006,97515.1785627315,0.0211506108050008,False,stress,3,train
FRI,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,18,18,18,4861.542693364333,2059.866592452,1.0,inf,0.0,698.2956388207999,632.46146377,1.0,22948.28611111112,34803.60000000001,89433.5,1925.7315194420023,87507.76848055799,0.021532552337122,False,stress,3,train
MON,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,18,18,18,4849.838306765667,2314.57443192575,1.0,inf,0.0,918.22913009765,720.0873384115,1.0,22509.590277777777,33840.95000000002,89232.0,1934.9104782179988,87297.089521782,0.0216840424759951,False,stress,3,train
FRI,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4735.895157614222,2082.0233177765,1.0,inf,0.0,666.0462467072251,525.3631725415,1.0,22865.02291666667,34968.04999999999,87145.5,1899.387162943999,85246.112837056,0.0217955851184972,False,stress,3,train
MON,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4690.023048654777,2303.8362079,1.0,inf,0.0,1156.67818771715,1151.72590609,1.0,22493.71041666666,33903.35000000001,86320.0,1899.5851242139984,84420.41487578598,0.0220063151553985,False,stress,3,train
FRI,10:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,18,18,18,4684.655199015473,2004.7027085535,1.0,inf,0.0,745.8082306569249,544.8235051865,1.0,22975.540972222218,34838.04999999999,86245.25,1921.4564177215,84323.79358227851,0.0222789825262434,False,stress,3,train
FRI,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4681.836022114445,1966.3218274045005,1.0,inf,0.0,597.4102076177501,398.786422755,1.0,22779.394444444453,34803.60000000001,86170.5,1897.4516019400023,84273.04839806,0.0220197353147539,False,stress,3,train
WED,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,20,20,20,4673.802073541125,1983.60461829675,1.0,inf,0.0,530.9951952629001,329.690364342,1.0,25460.491875,37347.04999999998,95624.75,2148.7085291775024,93476.0414708225,0.0224702132991459,False,stress,3,train
THU,11:00,nearest_weekly,delta020,touch,add_short,no_stop,17,17,17,4643.4457696576,8134.8960969065,0.7647058823529411,1.648546855505703,-74729.09769090799,-34383.808363918295,-42332.44964801349,1.0,15791.73088235294,25729.437499999975,81335.80000000002,2397.2219158208027,78938.5780841792,0.0294731460909071,False,stress,3,train
MON,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4622.608097692833,2136.7054725407497,1.0,inf,0.0,1051.3652216257,868.8576053035,1.0,22504.327083333334,33465.25,85104.5,1897.5542415289983,83206.945758471,0.0222967556536845,False,stress,3,train
THU,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,17,17,17,4547.165203232129,5277.117823113,0.7647058823529411,2.219323339839459,-35882.7169676085,-25531.3834513445,-26678.261602408496,1.0,14394.718382352932,23499.124999999975,79487.2,2185.391545053805,77301.8084549462,0.027493628471676,False,stress,3,train
WED,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,20,20,20,4522.639353075235,1577.61500444875,1.0,inf,0.0,711.9877249874,381.610766603,1.0,25419.306249999998,36193.29999999998,92620.45,2167.662938495296,90452.78706150468,0.0234037184930033,False,stress,3,train
FRI,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,18,18,18,4506.330786542211,9372.36689501725,0.6111111111111112,1.6092089836476775,-90323.1900900575,-24456.927635486423,-31019.962861646494,1.0,23087.59375,39959.56249999999,83809.70000000001,2695.745842240205,81113.9541577598,0.0321650816342285,False,stress,3,train
FRI,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,18,18,18,4504.948527765584,1924.131591466,1.0,inf,0.0,522.4311324071,395.5410199905,1.0,22805.349305555555,34838.04999999999,82982.25,1893.1765002195,81089.07349978051,0.0228142343720434,False,stress,3,train
FRI,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,18,18,18,4486.525967087978,2959.45616357575,0.8333333333333334,2.589646130452743,-27753.39083511049,-21540.981201272923,-27753.39083511049,1.0,12931.118055555557,25492.35000000001,82962.1,2204.632592416397,80757.46740758361,0.0265739728432187,False,stress,3,train
