definition,expiry_choice,strike_choice,gap,wait,risk,time_exit,trades,weeks_completed,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,net_pnl,cost_share,gate
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,200,15,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,200,30,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,250,15,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,250,30,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,300,15,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,300,30,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,200,15,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,200,30,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,250,15,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,250,30,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,300,15,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,300,30,debit_stop_1x_expiry,expiry_day_15_00,57,30,-5826.109042245595,-4937.2032161632505,0.0,0.0,-170980.2913676929,-16102.783899405724,-18323.654304694755,0.5263157894736842,33750.63333333333,40492.5,-167001.34999999998,-174783.27126736788,0.0465979542522734,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,15,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,30,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,15,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,30,debit_stop_1x_profit_75pct,monday_15_00,55,30,-5865.005929398611,-4493.962993335744,0.0,0.0,-172238.09947470838,-15573.261059149334,-17281.676045056993,0.5263157894736842,33786.663636363635,40410.0,-166207.24999999994,-175950.17788195834,0.0586191509814307,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,15,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,30,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,15,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,30,debit_stop_1x_expiry,monday_15_00,55,30,-5866.908213410827,-4839.704662748491,0.0,0.0,-172295.1679950748,-17373.05950546502,-18177.547231270983,0.5263157894736842,33786.663636363635,40410.0,-166470.14999999997,-176007.24640232482,0.057290129205295,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,200,15,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,200,30,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,250,15,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,250,30,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,300,15,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_consecutive,300,30,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,200,15,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,200,30,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,250,15,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,250,30,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,300,15,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.001|gapdown|thr0.005,nearest_weekly,atm_minus_one,300,30,debit_stop_1x_profit_75pct,expiry_day_15_00,57,30,-6024.244612746098,-5030.772367927,0.0,0.0,-176928.01952014543,-15880.763827639044,-17998.44822607525,0.5263157894736842,33750.63333333333,40492.5,-172520.85,-180727.33838238296,0.0475680961598726,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,15,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,30,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,15,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.002|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,30,debit_stop_1x_profit_75pct,monday_15_00,58,30,-6060.773036762039,-4470.368757657249,0.0,0.0,-178111.1126956112,-15573.261059149334,-17281.676045056993,0.5,33917.94655172413,40410.0,-171607.54999999996,-181823.19110286125,0.0595290889174823,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,15,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,200,30,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,15,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,250,30,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,15,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_consecutive,300,30,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,15,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,200,30,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,15,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,250,30,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,15,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.001|gapdown|thr0.005,second_nearest_weekly,atm_minus_one,300,30,debit_stop_1x_expiry,expiry_day_15_00,55,30,-6105.676667718982,-5176.331539174747,0.0,0.0,-179511.32359726942,-17318.139106066883,-17636.144719468237,0.5263157894736842,33786.663636363635,40410.0,-174056.24999999997,-183170.30003156944,0.0523626702952032,False
lb30|tol0.002|gapdown|thr0.005,nearest_weekly,atm_consecutive,200,15,debit_stop_1x_expiry,expiry_day_15_00,60,30,-6114.24645623613,-5030.772367927,0.0,0.0,-179624.41378740894,-16198.794535532004,-18323.654304694755,0.5,33907.72666666667,40492.5,-175168.84999999998,-183427.3936870839,0.0471461888748138,False
lb30|tol0.002|gapdown|thr0.005,nearest_weekly,atm_consecutive,200,30,debit_stop_1x_expiry,expiry_day_15_00,60,30,-6114.24645623613,-5030.772367927,0.0,0.0,-179624.41378740894,-16198.794535532004,-18323.654304694755,0.5,33907.72666666667,40492.5,-175168.84999999998,-183427.3936870839,0.0471461888748138,False
lb30|tol0.002|gapdown|thr0.005,nearest_weekly,atm_consecutive,250,15,debit_stop_1x_expiry,expiry_day_15_00,60,30,-6114.24645623613,-5030.772367927,0.0,0.0,-179624.41378740894,-16198.794535532004,-18323.654304694755,0.5,33907.72666666667,40492.5,-175168.84999999998,-183427.3936870839,0.0471461888748138,False
lb30|tol0.002|gapdown|thr0.005,nearest_weekly,atm_consecutive,250,30,debit_stop_1x_expiry,expiry_day_15_00,60,30,-6114.24645623613,-5030.772367927,0.0,0.0,-179624.41378740894,-16198.794535532004,-18323.654304694755,0.5,33907.72666666667,40492.5,-175168.84999999998,-183427.3936870839,0.0471461888748138,False
lb30|tol0.002|gapdown|thr0.005,nearest_weekly,atm_consecutive,300,15,debit_stop_1x_expiry,expiry_day_15_00,60,30,-6114.24645623613,-5030.772367927,0.0,0.0,-179624.41378740894,-16198.794535532004,-18323.654304694755,0.5,33907.72666666667,40492.5,-175168.84999999998,-183427.3936870839,0.0471461888748138,False
lb30|tol0.002|gapdown|thr0.005,nearest_weekly,atm_consecutive,300,30,debit_stop_1x_expiry,expiry_day_15_00,60,30,-6114.24645623613,-5030.772367927,0.0,0.0,-179624.41378740894,-16198.794535532004,-18323.654304694755,0.5,33907.72666666667,40492.5,-175168.84999999998,-183427.3936870839,0.0471461888748138,False
lb30|tol0.002|gapdown|thr0.005,nearest_weekly,atm_minus_one,200,15,debit_stop_1x_expiry,expiry_day_15_00,60,30,-6114.24645623613,-5030.772367927,0.0,0.0,-179624.41378740894,-16198.794535532004,-18323.654304694755,0.5,33907.72666666667,40492.5,-175168.84999999998,-183427.3936870839,0.0471461888748138,False
lb30|tol0.002|gapdown|thr0.005,nearest_weekly,atm_minus_one,200,30,debit_stop_1x_expiry,expiry_day_15_00,60,30,-6114.24645623613,-5030.772367927,0.0,0.0,-179624.41378740894,-16198.794535532004,-18323.654304694755,0.5,33907.72666666667,40492.5,-175168.84999999998,-183427.3936870839,0.0471461888748138,False
