day,expiry,bucket,feature,threshold,side,friction,raw_gross,execution_gross,slippage_cost,transaction_costs,net_pnl,null_seed
2025-08-14,2025-08-14,0,OI_CHANGE_IMB,0.2,PUT,stress,-2396.2500000000005,-2516.25,119.9999999999996,98.20955960750001,-2614.4595596075,202
2025-08-18,2025-08-21,0,OI_CHANGE_IMB,0.2,CALL,stress,-1860.0,-1980.0000000000005,120.00000000000045,114.24964242499999,-2094.2496424250003,202
2025-08-22,2025-08-28,0,OI_CHANGE_IMB,0.2,PUT,stress,1811.2500000000002,1691.2499999999995,120.00000000000068,124.2461173175,1567.0038826824996,202
2025-08-28,2025-08-28,0,OI_CHANGE_IMB,0.2,PUT,stress,-1158.75,-1278.7499999999998,119.99999999999977,97.3317880475,-1376.0817880474997,202
2025-09-08,2025-09-09,0,OI_CHANGE_IMB,0.2,CALL,stress,-1548.75,-1668.7500000000005,120.0000000000004,104.41391776249999,-1773.1639177625004,202
2025-09-22,2025-09-23,0,OI_CHANGE_IMB,0.2,CALL,stress,-2407.5,-2527.4999999999995,119.99999999999957,100.16658201499999,-2627.6665820149997,202
2025-09-25,2025-09-30,0,OI_CHANGE_IMB,0.2,PUT,stress,3239.999999999999,3119.999999999998,120.00000000000068,117.02291714,3002.977082859998,202
2025-09-30,2025-09-30,0,OI_CHANGE_IMB,0.2,PUT,stress,172.49999999999977,52.49999999999994,119.99999999999983,100.832275595,-48.332275595000056,202
2025-10-03,2025-10-07,0,OI_CHANGE_IMB,0.2,CALL,stress,4012.5,3892.5,119.99999999999977,122.465863775,3770.034136225,202
2025-10-06,2025-10-07,0,OI_CHANGE_IMB,0.2,CALL,stress,8377.5,8257.5,120.0,121.083193265,8136.416806735,202
2025-10-13,2025-10-14,0,OI_CHANGE_IMB,0.2,CALL,stress,363.7500000000002,243.74999999999932,120.00000000000088,107.1052710275,136.6447289724993,202
2025-10-27,2025-10-28,0,OI_CHANGE_IMB,0.2,CALL,stress,2257.5000000000005,2137.4999999999995,120.00000000000074,117.348127715,2020.1518722849996,202
2025-10-30,2025-11-04,0,OI_CHANGE_IMB,0.2,PUT,stress,1616.2500000000002,1496.2499999999995,120.00000000000068,119.2226882825,1377.0273117174995,202
2025-11-06,2025-11-11,0,OI_CHANGE_IMB,0.2,PUT,stress,2561.2499999999986,2441.249999999998,120.00000000000068,118.69803107749999,2322.5519689224984,202
2025-11-07,2025-11-11,0,OI_CHANGE_IMB,0.2,CALL,stress,3363.75,3243.7499999999986,120.00000000000136,123.9882115925,3119.7617884074984,202
2025-11-10,2025-11-11,0,OI_CHANGE_IMB,0.2,PUT,stress,-1665.0,-1785.0000000000005,120.00000000000034,102.158026685,-1887.1580266850006,202
2025-11-14,2025-11-18,0,OI_CHANGE_IMB,0.2,CALL,stress,855.000000000001,735.0000000000003,120.00000000000071,123.63244871,611.3675512900004,202
2025-11-17,2025-11-18,0,OI_CHANGE_IMB,0.2,PUT,stress,-911.25,-1031.2500000000002,120.00000000000023,106.0407197075,-1137.2907197075003,202
2025-11-19,2025-11-25,0,OI_CHANGE_IMB,0.2,CALL,stress,2253.7500000000005,2133.7499999999995,120.00000000000091,138.55014142250002,1995.1998585774995,202
2025-11-20,2025-11-25,0,OI_CHANGE_IMB,0.2,PUT,stress,-1537.4999999999998,-1657.5000000000005,120.00000000000068,112.62832114999999,-1770.1283211500004,202
2025-11-21,2025-11-25,0,OI_CHANGE_IMB,0.2,PUT,stress,1398.75,1278.749999999999,120.0000000000008,119.18691583249999,1159.563084167499,202
2025-11-26,2025-12-02,0,OI_CHANGE_IMB,0.2,CALL,stress,3603.75,3483.749999999999,120.00000000000091,141.9028638575,3341.847136142499,202
2025-12-01,2025-12-02,0,OI_CHANGE_IMB,0.2,PUT,stress,3768.749999999999,3648.749999999998,120.0000000000008,113.5182339425,3535.231766057498,202
2025-12-02,2025-12-02,0,OI_CHANGE_IMB,0.2,CALL,stress,-4338.75,-4436.25,97.5,97.2225875675,-4533.4725875675,202
2025-12-04,2025-12-09,0,OI_CHANGE_IMB,0.2,PUT,stress,-1316.25,-1436.250000000001,120.00000000000091,110.1805708175,-1546.430570817501,202
2025-12-08,2025-12-09,0,OI_CHANGE_IMB,0.2,PUT,stress,6487.500000000002,6367.5,120.00000000000227,120.54997604,6246.95002396,202
2025-12-09,2025-12-09,0,OI_CHANGE_IMB,0.2,CALL,stress,-870.0,-989.9999999999998,119.99999999999977,99.90140129,-1089.9014012899997,202
2025-12-12,2025-12-16,0,OI_CHANGE_IMB,0.2,CALL,stress,-60.00000000000034,-180.0000000000009,120.00000000000057,115.50607519999998,-295.5060752000009,202
2025-12-15,2025-12-16,0,OI_CHANGE_IMB,0.2,PUT,stress,-2928.7500000000005,-3048.750000000001,120.00000000000057,99.95211904249999,-3148.7021190425007,202
2025-12-16,2025-12-16,0,OI_CHANGE_IMB,0.2,PUT,stress,-247.5,-367.4999999999998,119.99999999999977,99.56193533,-467.06193532999976,202
2025-12-17,2025-12-23,0,OI_CHANGE_IMB,0.2,CALL,stress,-1965.0000000000005,-2085.0000000000014,120.00000000000091,116.192567855,-2201.1925678550015,202
2025-12-19,2025-12-23,0,OI_CHANGE_IMB,0.2,PUT,stress,-607.5000000000006,-727.5000000000007,120.00000000000011,106.51918494499999,-834.0191849450007,202
2025-12-22,2025-12-23,0,OI_CHANGE_IMB,0.2,CALL,stress,-101.2499999999999,-221.24999999999972,119.99999999999983,102.82930162249998,-324.0793016224997,202
2025-12-26,2025-12-30,0,OI_CHANGE_IMB,0.2,CALL,stress,-1920.0,-2040.0,120.00000000000006,101.31628667,-2141.31628667,202
2026-01-05,2026-01-06,0,OI_CHANGE_IMB,0.2,CALL,stress,-2255.5,-2359.4999999999995,103.99999999999955,98.78404596499999,-2458.2840459649997,202
2026-01-09,2026-01-13,0,OI_CHANGE_IMB,0.2,CALL,stress,-3997.500000000001,-4101.5,103.99999999999886,105.50976562800001,-4207.009765628,202
2026-01-19,2026-01-20,0,OI_CHANGE_IMB,0.2,CALL,stress,669.4999999999998,565.4999999999991,104.00000000000068,107.193231412,458.3067685879991,202
2026-01-20,2026-01-20,0,OI_CHANGE_IMB,0.2,PUT,stress,9379.5,9275.499999999998,104.00000000000136,120.52887368000002,9154.971126319999,202
2026-01-22,2026-01-27,0,OI_CHANGE_IMB,0.2,CALL,stress,-1404.000000000001,-1508.0000000000018,104.00000000000091,114.175069574,-1622.1750695740018,202
2026-01-23,2026-01-27,0,OI_CHANGE_IMB,0.2,CALL,stress,-3870.7499999999995,-3974.75,104.00000000000023,104.5350413515,-4079.2850413515,202
2026-01-30,2026-02-03,0,OI_CHANGE_IMB,0.2,CALL,stress,1049.749999999999,945.7499999999982,104.00000000000091,138.0557604145,807.6942395854982,202
2026-02-03,2026-02-03,0,OI_CHANGE_IMB,0.2,PUT,stress,-2704.0,-2808.000000000001,104.00000000000091,105.52687405700001,-2913.526874057001,202
2026-02-12,2026-02-17,0,OI_CHANGE_IMB,0.2,CALL,stress,-624.0,-728.0000000000006,104.00000000000057,112.89786952,-840.8978695200005,202
2026-02-13,2026-02-17,0,OI_CHANGE_IMB,0.2,CALL,stress,-1751.7499999999995,-1855.7500000000005,104.00000000000068,111.92495181449999,-1967.6749518145004,202
2026-02-19,2026-02-24,0,OI_CHANGE_IMB,0.2,PUT,stress,5703.75,5599.749999999998,104.00000000000182,139.5879138945,5460.162086105498,202
2026-02-20,2026-02-24,0,OI_CHANGE_IMB,0.2,CALL,stress,2811.249999999999,2707.249999999998,104.00000000000091,130.3365310655,2576.9134689344983,202
2026-02-25,2026-03-02,0,OI_CHANGE_IMB,0.2,CALL,stress,-1875.2499999999995,-1979.2500000000007,104.00000000000114,115.7923354645,-2095.042335464501,202
2026-03-02,2026-03-02,0,OI_CHANGE_IMB,0.2,PUT,stress,1745.2500000000007,1641.2499999999995,104.00000000000125,109.457381165515,1531.7926188344845,202
2026-03-04,2026-03-10,0,OI_CHANGE_IMB,0.2,PUT,stress,-604.4999999999973,-708.4999999999948,103.9999999999975,154.78654704004,-863.2865470400347,202
2026-03-11,2026-03-17,0,OI_CHANGE_IMB,0.2,CALL,stress,-2635.750000000001,-2739.750000000002,104.00000000000091,130.808685932645,-2870.5586859326468,202
2026-03-16,2026-03-17,0,OI_CHANGE_IMB,0.2,CALL,stress,2827.4999999999973,2723.499999999998,103.99999999999909,139.97949822907,2583.520501770928,202
2026-03-18,2026-03-24,0,OI_CHANGE_IMB,0.2,CALL,stress,724.7499999999993,620.7499999999982,104.00000000000114,137.181172830045,483.5688271699532,202
2026-03-19,2026-03-24,0,OI_CHANGE_IMB,0.2,CALL,stress,-2427.750000000001,-2531.7500000000027,104.00000000000182,126.695908794955,-2658.4459087949576,202
2026-03-20,2026-03-24,0,OI_CHANGE_IMB,0.2,PUT,stress,1946.750000000001,1842.7500000000018,103.99999999999909,155.783730913505,1686.9662690864968,202
2026-03-24,2026-03-24,0,OI_CHANGE_IMB,0.2,CALL,stress,-48.74999999999977,-152.75000000000068,104.00000000000091,106.659831839905,-259.4098318399057,202
2026-04-01,2026-04-07,0,OI_CHANGE_IMB,0.2,CALL,stress,-1433.249999999999,-1537.2499999999982,103.99999999999909,164.97191444231498,-1702.2219144423132,202
2026-04-02,2026-04-07,0,OI_CHANGE_IMB,0.2,CALL,stress,3084.249999999998,2980.2500000000036,103.99999999999454,217.67563007428498,2762.5743699257187,202
2026-04-06,2026-04-07,0,OI_CHANGE_IMB,0.2,CALL,stress,4059.249999999998,3955.25,103.99999999999818,180.813441963875,3774.436558036125,202
2026-04-22,2026-04-28,0,OI_CHANGE_IMB,0.2,PUT,stress,601.2500000000018,497.25000000000216,103.99999999999966,160.27990533832502,336.97009466167714,202
2026-04-23,2026-04-28,0,OI_CHANGE_IMB,0.2,PUT,stress,474.4999999999989,370.4999999999974,104.00000000000153,152.26953464175,218.2304653582474,202
2026-04-24,2026-04-28,0,OI_CHANGE_IMB,0.2,CALL,stress,-2008.5000000000005,-2112.500000000002,104.00000000000136,126.55805831875,-2239.058058318752,202
2026-04-29,2026-05-05,0,OI_CHANGE_IMB,0.2,CALL,stress,754.0000000000007,649.9999999999991,104.00000000000159,150.40223785598,499.5977621440191,202
2026-05-12,2026-05-12,0,OI_CHANGE_IMB,0.2,PUT,stress,9168.249999999998,9064.25,103.99999999999909,134.47631500554502,8929.773684994456,202
2026-05-13,2026-05-19,0,OI_CHANGE_IMB,0.2,CALL,stress,493.99999999999966,389.99999999999994,103.99999999999972,157.85480867934,232.14519132065993,202
2026-05-15,2026-05-19,0,OI_CHANGE_IMB,0.2,PUT,stress,1654.2500000000002,1550.2499999999986,104.00000000000159,142.622750852965,1407.6272491470336,202
2026-05-19,2026-05-19,0,OI_CHANGE_IMB,0.2,CALL,stress,-3477.4999999999995,-3561.9999999999995,84.50000000000006,97.14482807768,-3659.1448280776794,202
2026-05-20,2026-05-26,0,OI_CHANGE_IMB,0.2,CALL,stress,1950.0000000000023,1846.0000000000023,104.0,160.30421976540998,1685.6957802345923,202
2026-05-22,2026-05-26,0,OI_CHANGE_IMB,0.2,CALL,stress,-958.75,-1062.7500000000011,104.00000000000114,125.784709246085,-1188.534709246086,202
2026-05-27,2026-06-02,0,OI_CHANGE_IMB,0.2,PUT,stress,-256.7499999999983,-360.7499999999998,104.00000000000148,128.388819158515,-489.13881915851476,202
2026-06-29,2026-07-07,0,OI_CHANGE_IMB,0.2,PUT,stress,1394.250000000001,1290.2499999999995,104.00000000000136,144.034356025605,1146.2156439743944,202
2026-07-01,2026-07-07,0,OI_CHANGE_IMB,0.2,CALL,stress,776.7499999999993,672.7499999999977,104.00000000000153,136.753585915225,535.9964140847727,202
2021-07-13,2021-07-22,1,OI_CHANGE_IMB,0.2,CALL,stress,1045.0,964.9999999999997,80.00000000000023,111.61358000999999,853.3864199899997,202
2021-07-15,2021-07-22,1,OI_CHANGE_IMB,0.2,CALL,stress,787.5000000000001,707.4999999999998,80.00000000000028,105.871983315,601.6280166849998,202
2021-07-19,2021-07-29,1,OI_CHANGE_IMB,0.2,PUT,stress,945.0000000000007,864.9999999999998,80.00000000000091,112.7595312,752.2404687999998,202
2021-07-26,2021-08-05,1,OI_CHANGE_IMB,0.2,PUT,stress,129.99999999999972,49.99999999999929,80.00000000000043,110.45871149999999,-60.4587115000007,202
2021-07-28,2021-08-05,1,OI_CHANGE_IMB,0.2,CALL,stress,422.49999999999943,342.499999999999,80.00000000000043,110.616840845,231.88315915499896,202
2021-08-03,2021-08-12,1,OI_CHANGE_IMB,0.2,PUT,stress,-2002.5000000000005,-2082.500000000001,80.00000000000023,107.939518435,-2190.439518435001,202
2021-08-04,2021-08-12,1,OI_CHANGE_IMB,0.2,CALL,stress,132.49999999999957,52.499999999999176,80.0000000000004,108.719371585,-56.21937158500083,202
2021-08-05,2021-08-12,1,OI_CHANGE_IMB,0.2,PUT,stress,-1065.0000000000002,-1145.0000000000005,80.00000000000023,105.61722311,-1250.6172231100004,202
2021-08-09,2021-08-18,1,OI_CHANGE_IMB,0.2,PUT,stress,344.99999999999994,264.9999999999995,80.00000000000045,112.19431867,152.8056813299995,202
2021-08-10,2021-08-18,1,OI_CHANGE_IMB,0.2,CALL,stress,-425.00000000000034,-505.00000000000074,80.0000000000004,106.57829691,-611.5782969100007,202
2021-08-16,2021-08-26,1,OI_CHANGE_IMB,0.2,CALL,stress,777.5000000000001,697.4999999999999,80.00000000000023,113.48466444499999,584.0153355549999,202
2021-08-17,2021-08-26,1,OI_CHANGE_IMB,0.2,CALL,stress,364.9999999999999,284.99999999999943,80.00000000000043,107.52846265,177.47153734999944,202
2021-08-23,2021-09-02,1,OI_CHANGE_IMB,0.2,CALL,stress,-289.99999999999955,-369.9999999999999,80.00000000000034,109.85066421000002,-479.8506642099999,202
2021-08-26,2021-09-02,1,OI_CHANGE_IMB,0.2,PUT,stress,92.5000000000004,12.5,80.0000000000004,108.509417115,-96.009417115,202
2021-08-31,2021-09-09,1,OI_CHANGE_IMB,0.2,CALL,stress,2177.5000000000005,2097.4999999999995,80.00000000000091,120.78194652500001,1976.7180534749996,202
2021-09-13,2021-09-23,1,OI_CHANGE_IMB,0.2,CALL,stress,620.000000000001,539.9999999999998,80.00000000000125,115.80415083,424.19584916999975,202
2021-09-14,2021-09-23,1,OI_CHANGE_IMB,0.2,PUT,stress,407.49999999999955,327.4999999999988,80.00000000000077,113.751390765,213.7486092349988,202
2021-09-21,2021-09-30,1,OI_CHANGE_IMB,0.2,PUT,stress,-822.5000000000002,-902.5000000000011,80.00000000000091,114.470131375,-1016.9701313750011,202
2021-09-27,2021-10-07,1,OI_CHANGE_IMB,0.2,PUT,stress,230.00000000000114,150.0,80.00000000000114,121.8010496,28.1989504,202
2021-09-28,2021-10-07,1,OI_CHANGE_IMB,0.2,PUT,stress,522.5000000000002,442.499999999999,80.00000000000125,120.87162416499999,321.628375834999,202
2021-09-30,2021-10-07,1,OI_CHANGE_IMB,0.2,PUT,stress,184.99999999999943,104.9999999999983,80.00000000000114,116.56918653,-11.569186530001701,202
2021-10-05,2021-10-14,1,OI_CHANGE_IMB,0.2,PUT,stress,-1817.4999999999995,-1897.5000000000005,80.00000000000091,110.81319776499998,-2008.3131977650005,202
2021-10-06,2021-10-14,1,OI_CHANGE_IMB,0.2,PUT,stress,2262.5,2182.5,80.0,126.49332892500001,2056.0066710749998,202
2021-10-07,2021-10-14,1,OI_CHANGE_IMB,0.2,PUT,stress,-127.49999999999989,-207.50000000000034,80.00000000000045,111.52130368499999,-319.02130368500036,202
2021-10-11,2021-10-21,1,OI_CHANGE_IMB,0.2,PUT,stress,-967.4999999999998,-1047.5000000000011,80.00000000000136,114.56247482500001,-1162.0624748250011,202
2021-10-19,2021-10-28,1,OI_CHANGE_IMB,0.2,PUT,stress,1497.5000000000005,1417.500000000001,79.99999999999955,127.57237696499999,1289.927623035001,202
2021-10-20,2021-10-28,1,OI_CHANGE_IMB,0.2,CALL,stress,-779.9999999999998,-860.0000000000007,80.00000000000091,118.83399149,-978.8339914900007,202
2021-10-21,2021-10-28,1,OI_CHANGE_IMB,0.2,CALL,stress,-1747.4999999999998,-1827.5000000000005,80.00000000000068,112.199619735,-1939.6996197350004,202
2021-11-09,2021-11-18,1,OI_CHANGE_IMB,0.2,PUT,stress,250.00000000000142,170.00000000000028,80.00000000000114,118.83159313,51.16840687000028,202
2021-11-15,2021-11-25,1,OI_CHANGE_IMB,0.2,PUT,stress,615.0000000000006,534.9999999999995,80.00000000000102,117.28898023000002,417.71101976999955,202
2021-11-18,2021-11-25,1,OI_CHANGE_IMB,0.2,CALL,stress,-1112.5,-1192.5000000000002,80.00000000000023,109.723640405,-1302.2236404050002,202
2021-11-24,2021-12-02,1,OI_CHANGE_IMB,0.2,PUT,stress,1265.0000000000005,1184.9999999999995,80.00000000000091,118.9567022,1066.0432977999994,202
2021-11-30,2021-12-09,1,OI_CHANGE_IMB,0.2,PUT,stress,1677.5,1597.5,80.0,134.161767295,1463.3382327049999,202
2021-12-02,2021-12-09,1,OI_CHANGE_IMB,0.2,PUT,stress,-1237.5,-1317.5000000000014,80.00000000000136,114.49194453499999,-1431.9919445350013,202
2021-12-06,2021-12-16,1,OI_CHANGE_IMB,0.2,PUT,stress,1564.999999999999,1485.0,79.99999999999909,135.70832711,1349.29167289,202
2021-12-07,2021-12-16,1,OI_CHANGE_IMB,0.2,PUT,stress,-1157.4999999999995,-1237.500000000001,80.00000000000136,118.244232865,-1355.7442328650009,202
2021-12-08,2021-12-16,1,OI_CHANGE_IMB,0.2,CALL,stress,1097.5000000000002,1017.4999999999991,80.00000000000114,124.636251665,892.8637483349991,202
2021-12-09,2021-12-16,1,OI_CHANGE_IMB,0.2,CALL,stress,742.4999999999998,662.4999999999986,80.00000000000114,117.04174767500001,545.4582523249986,202
2021-12-13,2021-12-23,1,OI_CHANGE_IMB,0.2,CALL,stress,-2045.0,-2125.000000000001,80.00000000000091,111.26755217,-2236.2675521700007,202
2021-12-14,2021-12-23,1,OI_CHANGE_IMB,0.2,PUT,stress,227.49999999999986,147.49999999999872,80.00000000000114,122.13679317500001,25.363206824998713,202
2021-12-15,2021-12-23,1,OI_CHANGE_IMB,0.2,PUT,stress,142.49999999999972,62.49999999999858,80.00000000000114,120.62690445499999,-58.12690445500141,202
2021-12-21,2021-12-30,1,OI_CHANGE_IMB,0.2,PUT,stress,22.50000000000091,-57.50000000000023,80.00000000000114,118.80258985500001,-176.30258985500024,202
2021-12-23,2021-12-30,1,OI_CHANGE_IMB,0.2,PUT,stress,-277.4999999999998,-357.5000000000007,80.00000000000091,110.658449785,-468.1584497850007,202
2021-12-27,2022-01-06,1,OI_CHANGE_IMB,0.2,CALL,stress,1462.4999999999982,1382.4999999999986,79.99999999999955,131.148050875,1251.3519491249986,202
2021-12-30,2022-01-06,1,OI_CHANGE_IMB,0.2,CALL,stress,94.9999999999996,14.999999999998408,80.0000000000012,116.98565586000001,-101.9856558600016,202
2022-01-03,2022-01-13,1,OI_CHANGE_IMB,0.2,CALL,stress,1227.500000000001,1147.5000000000014,79.99999999999955,129.491049435,1018.0089505650013,202
2022-01-04,2022-01-13,1,OI_CHANGE_IMB,0.2,PUT,stress,-1177.4999999999998,-1257.500000000001,80.00000000000114,114.544282885,-1372.044282885001,202
2022-01-11,2022-01-20,1,OI_CHANGE_IMB,0.2,CALL,stress,312.5,232.49999999999886,80.00000000000114,121.308903885,111.19109611499886,202
2022-01-12,2022-01-20,1,OI_CHANGE_IMB,0.2,CALL,stress,444.99999999999966,364.9999999999984,80.00000000000125,120.5575003,244.4424996999984,202
2022-01-19,2022-01-27,1,OI_CHANGE_IMB,0.2,PUT,stress,1004.9999999999998,924.9999999999986,80.00000000000114,121.58667051,803.4133294899987,202
2022-01-25,2022-02-03,1,OI_CHANGE_IMB,0.2,PUT,stress,-1720.0,-1800.000000000001,80.00000000000091,134.04538706,-1934.0453870600008,202
2022-02-01,2022-02-10,1,OI_CHANGE_IMB,0.2,PUT,stress,-327.49999999999864,-407.4999999999991,80.00000000000045,135.211078745,-542.7110787449991,202
2022-02-07,2022-02-17,1,OI_CHANGE_IMB,0.2,CALL,stress,-1902.499999999999,-1982.5000000000005,80.00000000000136,118.119939035,-2100.6199390350002,202
2022-02-08,2022-02-17,1,OI_CHANGE_IMB,0.2,CALL,stress,17.499999999999716,-62.50000000000142,80.00000000000114,125.562524705,-188.0625247050014,202
2022-02-09,2022-02-17,1,OI_CHANGE_IMB,0.2,PUT,stress,-702.5,-782.5000000000011,80.00000000000114,114.700295165,-897.2002951650011,202
2022-02-10,2022-02-17,1,OI_CHANGE_IMB,0.2,PUT,stress,-1604.9999999999995,-1685.0000000000002,80.00000000000068,108.30659356,-1793.3065935600002,202
2022-02-14,2022-02-24,1,OI_CHANGE_IMB,0.2,PUT,stress,605.0000000000009,525.0000000000027,79.99999999999818,144.68214487999998,380.3178551200027,202
2022-02-15,2022-02-24,1,OI_CHANGE_IMB,0.2,CALL,stress,2615.0,2535.000000000002,79.99999999999818,152.68891959,2382.311080410002,202
2022-02-17,2022-02-24,1,OI_CHANGE_IMB,0.2,PUT,stress,-187.49999999999858,-267.4999999999997,80.00000000000114,127.47554081500002,-394.9755408149997,202
2022-02-22,2022-03-03,1,OI_CHANGE_IMB,0.2,PUT,stress,-862.4999999999982,-942.4999999999977,79.99999999999955,135.02596646499998,-1077.5259664649977,202
2022-02-24,2022-03-03,1,OI_CHANGE_IMB,0.2,CALL,stress,-2317.5,-2397.499999999999,79.99999999999909,128.157481045,-2525.6574810449993,202
2022-02-28,2022-03-10,1,OI_CHANGE_IMB,0.2,CALL,stress,1790.0,1710.0000000000055,79.99999999999454,177.60930075,1532.3906992500056,202
2022-03-10,2022-03-17,1,OI_CHANGE_IMB,0.2,PUT,stress,-102.49999999999773,-182.4999999999975,79.99999999999977,134.901913445,-317.4019134449975,202
2022-03-14,2022-03-24,1,OI_CHANGE_IMB,0.2,CALL,stress,1400.0,1320.0000000000027,79.99999999999727,155.45990999999998,1164.5400900000027,202
2022-03-16,2022-03-24,1,OI_CHANGE_IMB,0.2,CALL,stress,119.99999999999886,40.00000000000057,79.9999999999983,136.16012426999998,-96.16012426999941,202
2022-03-21,2022-03-31,1,OI_CHANGE_IMB,0.2,CALL,stress,-1259.999999999999,-1339.9999999999986,79.99999999999955,134.66818668000002,-1474.6681866799986,202
2022-03-22,2022-03-31,1,OI_CHANGE_IMB,0.2,CALL,stress,1160.000000000001,1080.0000000000036,79.99999999999727,155.808277,924.1917230000037,202
2022-03-23,2022-03-31,1,OI_CHANGE_IMB,0.2,CALL,stress,-717.4999999999998,-797.5000000000007,80.00000000000091,125.94967690500002,-923.4496769050007,202
2022-03-28,2022-04-07,1,OI_CHANGE_IMB,0.2,PUT,stress,-1077.4999999999995,-1157.499999999999,79.99999999999955,126.393217015,-1283.8932170149992,202
2022-03-30,2022-04-07,1,OI_CHANGE_IMB,0.2,CALL,stress,369.99999999999886,289.9999999999992,79.99999999999966,131.11316523,158.8868347699992,202
2022-04-07,2022-04-13,1,OI_CHANGE_IMB,0.2,CALL,stress,-465.00000000000045,-545.0000000000017,80.00000000000125,115.86817991999999,-660.8681799200017,202
2022-04-11,2022-04-21,1,OI_CHANGE_IMB,0.2,CALL,stress,67.49999999999977,-12.500000000001478,80.00000000000125,123.090975915,-135.59097591500148,202
2022-04-13,2022-04-21,1,OI_CHANGE_IMB,0.2,PUT,stress,1990.0,1909.9999999999986,80.00000000000136,119.39198526000001,1790.6080147399987,202
2022-04-20,2022-04-28,1,OI_CHANGE_IMB,0.2,CALL,stress,284.99999999999943,204.9999999999983,80.00000000000114,122.61318083,82.38681916999829,202
2022-05-02,2022-05-12,1,OI_CHANGE_IMB,0.2,PUT,stress,-657.4999999999991,-737.5,80.00000000000091,125.81146078500001,-863.311460785,202
2022-05-10,2022-05-19,1,OI_CHANGE_IMB,0.2,PUT,stress,154.99999999999972,74.99999999999858,80.00000000000114,130.62313362,-55.623133620001425,202
2022-05-12,2022-05-19,1,OI_CHANGE_IMB,0.2,CALL,stress,-410.00000000000045,-490.00000000000136,80.00000000000091,120.13817763,-610.1381776300013,202
2022-05-17,2022-05-26,1,OI_CHANGE_IMB,0.2,PUT,stress,-1655.0,-1735.000000000001,80.00000000000091,119.90151856,-1854.901518560001,202
2022-05-18,2022-05-26,1,OI_CHANGE_IMB,0.2,PUT,stress,779.9999999999998,699.9999999999986,80.00000000000114,130.24305113,569.7569488699986,202
2022-05-19,2022-05-26,1,OI_CHANGE_IMB,0.2,PUT,stress,1322.4999999999982,1242.4999999999986,79.99999999999955,135.774297575,1106.7257024249986,202
2022-05-23,2022-06-02,1,OI_CHANGE_IMB,0.2,CALL,stress,-537.4999999999998,-617.5,80.00000000000023,130.433672725,-747.933672725,202
2022-05-24,2022-06-02,1,OI_CHANGE_IMB,0.2,CALL,stress,-442.4999999999984,-522.4999999999995,80.00000000000114,129.062208375,-651.5622083749995,202
2022-05-25,2022-06-02,1,OI_CHANGE_IMB,0.2,CALL,stress,-1497.4999999999995,-1577.500000000001,80.00000000000136,120.00346824500001,-1697.503468245001,202
2022-05-31,2022-06-09,1,OI_CHANGE_IMB,0.2,CALL,stress,279.9999999999998,199.99999999999852,80.00000000000125,125.11120229000001,74.88879770999851,202
2022-06-02,2022-06-09,1,OI_CHANGE_IMB,0.2,CALL,stress,922.4999999999993,842.4999999999984,80.00000000000091,125.513444355,716.9865556449984,202
2022-06-06,2022-06-16,1,OI_CHANGE_IMB,0.2,PUT,stress,-840.0000000000014,-920.0000000000023,80.00000000000091,123.38284644,-1043.3828464400024,202
2022-06-14,2022-06-23,1,OI_CHANGE_IMB,0.2,PUT,stress,-209.99999999999955,-290.00000000000045,80.00000000000091,125.18959384999998,-415.18959385000045,202
2022-06-15,2022-06-23,1,OI_CHANGE_IMB,0.2,CALL,stress,-322.5000000000008,-402.50000000000205,80.00000000000125,128.09327330500003,-530.5932733050021,202
2022-06-20,2022-06-30,1,OI_CHANGE_IMB,0.2,CALL,stress,627.5000000000006,547.5000000000023,79.9999999999983,134.916683535,412.58331646500227,202
2022-06-21,2022-06-30,1,OI_CHANGE_IMB,0.2,CALL,stress,1562.4999999999982,1482.499999999999,79.99999999999909,133.83642743500002,1348.663572564999,202
2022-06-23,2022-06-30,1,OI_CHANGE_IMB,0.2,CALL,stress,454.99999999999966,374.99999999999864,80.00000000000102,121.99383266000001,253.00616733999863,202
2022-06-28,2022-07-07,1,OI_CHANGE_IMB,0.2,PUT,stress,-805.0000000000005,-885.0000000000014,80.00000000000091,123.82740708,-1008.8274070800014,202
2022-07-04,2022-07-14,1,OI_CHANGE_IMB,0.2,PUT,stress,-707.5000000000009,-787.5000000000023,80.00000000000136,126.321692835,-913.8216928350023,202
2022-07-07,2022-07-14,1,OI_CHANGE_IMB,0.2,CALL,stress,492.50000000000045,412.4999999999993,80.00000000000114,118.835337715,293.66466228499934,202
2022-07-18,2022-07-28,1,OI_CHANGE_IMB,0.2,CALL,stress,877.5000000000005,797.4999999999995,80.00000000000091,123.32115746499998,674.1788425349996,202
2022-07-19,2022-07-28,1,OI_CHANGE_IMB,0.2,CALL,stress,935.0000000000002,854.9999999999991,80.00000000000114,122.70534267000001,732.294657329999,202
2022-07-20,2022-07-28,1,OI_CHANGE_IMB,0.2,CALL,stress,-64.99999999999949,-144.99999999999994,80.00000000000044,111.68872245,-256.68872244999994,202
2022-07-21,2022-07-28,1,OI_CHANGE_IMB,0.2,PUT,stress,-772.5000000000005,-852.5000000000014,80.00000000000091,110.004732155,-962.5047321550014,202
2022-08-02,2022-08-11,1,OI_CHANGE_IMB,0.2,PUT,stress,-354.99999999999966,-435.0000000000009,80.00000000000125,120.83876478,-555.8387647800009,202
