day,expiry,bucket,feature,threshold,side,friction,raw_gross,execution_gross,slippage_cost,transaction_costs,net_pnl,null_seed
2024-11-21,2024-11-21,0,JOINT,0.2,PUT,base,-2246.25,-2306.2500000000005,60.00000000000068,105.12954149750001,-2411.3795414975007,101
2024-11-22,2024-11-28,0,JOINT,0.2,CALL,base,4275.0,4215.000000000004,59.99999999999636,169.080385595,4045.919614405004,101
2024-11-25,2024-11-28,0,JOINT,0.2,CALL,base,-1440.0000000000005,-1500.0,59.999999999999545,124.17283437499998,-1624.172834375,101
2024-11-28,2024-11-28,0,JOINT,0.2,PUT,base,11482.5,11422.5,60.0,139.56594692000002,11282.93405308,101
2024-12-03,2024-12-05,0,JOINT,0.2,PUT,base,-2148.7500000000005,-2208.75,59.999999999999545,117.7325095025,-2326.4825095025,101
2024-12-16,2024-12-19,0,JOINT,0.2,CALL,base,-378.7499999999998,-438.7499999999985,59.99999999999872,125.33240483750001,-564.0824048374985,101
2024-12-24,2024-12-26,0,JOINT,0.2,PUT,base,-735.0000000000003,-795.0000000000007,60.00000000000034,106.319131325,-901.3191313250006,101
2024-12-27,2025-01-02,0,JOINT,0.2,CALL,base,-524.9999999999995,-584.9999999999982,59.999999999998636,127.20303773,-712.2030377299982,101
2025-01-02,2025-01-02,0,JOINT,0.2,PUT,base,-4691.25,-4751.25,59.999999999999545,101.80346446249999,-4853.0534644625,101
2025-01-10,2025-01-16,0,JOINT,0.2,PUT,base,1125.0,1065.0000000000014,59.999999999998636,132.33259233500002,932.6674076650013,101
2025-01-21,2025-01-23,0,JOINT,0.2,CALL,base,-5100.000000000002,-5160.0,59.99999999999818,108.14100665,-5268.14100665,101
2025-01-22,2025-01-23,0,JOINT,0.2,PUT,base,-2388.75,-2448.750000000001,60.00000000000114,105.2486596325,-2553.9986596325007,101
2025-01-30,2025-01-30,0,JOINT,0.2,CALL,base,-2216.2500000000005,-2276.25,59.999999999999545,107.1937139675,-2383.4437139675,101
2025-02-01,2025-02-06,0,JOINT,0.2,PUT,base,705.0,645.0000000000009,59.99999999999909,139.56748817,505.4325118300009,101
2025-02-04,2025-02-06,0,JOINT,0.2,CALL,base,4702.5,4642.499999999999,60.000000000000455,130.944445595,4511.555554404999,101
2025-02-05,2025-02-06,0,JOINT,0.2,PUT,base,1469.9999999999995,1409.999999999999,60.00000000000034,114.35308982,1295.6469101799992,101
2025-02-06,2025-02-06,0,JOINT,0.2,PUT,base,2235.0000000000005,2175.0,60.000000000000455,109.265426405,2065.734573595,101
2025-02-11,2025-02-13,0,JOINT,0.2,PUT,base,4541.250000000001,4481.25,60.00000000000091,133.4770679675,4347.7729320325,101
2025-02-17,2025-02-20,0,JOINT,0.2,PUT,base,-1676.2499999999986,-1736.249999999999,60.000000000000455,119.5372321325,-1855.7872321324992,101
2025-03-04,2025-03-06,0,JOINT,0.2,PUT,base,-1151.25,-1211.2500000000005,60.000000000000455,107.9193841175,-1319.1693841175004,101
2025-03-19,2025-03-20,0,JOINT,0.2,CALL,base,2306.2500000000014,2246.250000000002,59.99999999999966,114.7970143475,2131.452985652502,101
2025-03-24,2025-03-27,0,JOINT,0.2,PUT,base,-2820.0,-2880.0,60.00000000000023,110.327389925,-2990.327389925,101
2025-03-28,2025-04-03,0,JOINT,0.2,CALL,base,-1170.0,-1229.9999999999995,59.999999999999545,122.89554036499999,-1352.8955403649995,101
2025-04-01,2025-04-03,0,JOINT,0.2,CALL,base,-4222.500000000001,-4282.5,59.99999999999909,103.11487724,-4385.61487724,101
2025-04-07,2025-04-09,0,JOINT,0.2,PUT,base,708.7499999999991,648.7500000000027,59.99999999999636,159.4764394475,489.2735605525027,101
2025-04-21,2025-04-24,0,JOINT,0.2,PUT,base,-3885.0,-3945.000000000001,60.00000000000091,120.365723495,-4065.365723495001,101
2025-04-29,2025-04-30,0,JOINT,0.2,PUT,base,2062.5,2002.4999999999995,60.00000000000034,112.88363306,1889.6163669399996,101
2025-04-30,2025-04-30,0,JOINT,0.2,PUT,base,-2553.75,-2613.7500000000005,60.00000000000051,96.53093993750001,-2710.2809399375005,101
2025-05-08,2025-05-08,0,JOINT,0.2,PUT,base,3255.0000000000005,3195.0,60.000000000000455,105.73059651499999,3089.269403485,101
2025-05-16,2025-05-22,0,JOINT,0.2,CALL,base,-765.0000000000014,-825.0,59.999999999998636,134.093000255,-959.093000255,101
2025-05-21,2025-05-22,0,JOINT,0.2,PUT,base,-1207.5,-1267.5000000000007,60.00000000000068,109.61755035500002,-1377.1175503550007,101
2025-06-03,2025-06-05,0,JOINT,0.2,CALL,base,-1518.75,-1578.75,60.0,134.5396118375,-1713.2896118375,101
2025-06-09,2025-06-12,0,JOINT,0.2,PUT,base,-704.9999999999993,-764.999999999998,59.999999999998636,125.17765933999999,-890.177659339998,101
2025-06-10,2025-06-12,0,JOINT,0.2,CALL,base,-26.250000000000682,-86.25000000000045,59.99999999999977,116.7541285625,-203.00412856250045,101
2025-06-11,2025-06-12,0,JOINT,0.2,PUT,base,-682.4999999999998,-742.5000000000002,60.00000000000034,109.356283985,-851.8562839850002,101
2025-06-27,2025-07-03,0,JOINT,0.2,CALL,base,1327.5000000000025,1267.5000000000036,59.99999999999886,132.95366771,1134.5463322900036,101
2025-07-01,2025-07-03,0,JOINT,0.2,PUT,base,131.25,71.24999999999909,60.00000000000091,116.8026300425,-45.55263004250091,101
2025-07-08,2025-07-10,0,JOINT,0.2,CALL,base,375.0000000000005,314.99999999999994,60.000000000000554,113.87778685999999,201.12221313999996,101
2025-07-10,2025-07-10,0,JOINT,0.2,PUT,base,3187.4999999999995,3127.499999999999,60.000000000000455,104.99373701,3022.506262989999,101
2025-07-15,2025-07-17,0,JOINT,0.2,PUT,base,-1807.4999999999995,-1867.4999999999998,60.00000000000034,105.47130809000001,-1972.9713080899999,101
2025-07-21,2025-07-24,0,JOINT,0.2,CALL,base,4728.75,4668.75,60.000000000000455,131.1210072125,4537.6289927875005,101
2025-08-08,2025-08-14,0,JOINT,0.2,PUT,base,2313.7499999999986,2253.749999999999,59.999999999999545,125.75288620250001,2127.997113797499,101
2025-08-11,2025-08-14,0,JOINT,0.2,CALL,base,4222.5,4162.500000000001,59.99999999999909,132.26629121000002,4030.233708790001,101
2025-08-18,2025-08-21,0,JOINT,0.2,PUT,base,1226.2500000000007,1166.250000000001,59.999999999999744,121.43294998249999,1044.8170500175008,101
2025-08-22,2025-08-28,0,JOINT,0.2,PUT,base,1811.2500000000002,1751.2500000000007,59.999999999999545,124.2752173175,1626.9747826825007,101
2025-08-28,2025-08-28,0,JOINT,0.2,CALL,base,-4545.0,-4605.000000000001,60.000000000000796,97.98778167500001,-4702.987781675001,101
2025-09-01,2025-09-02,0,JOINT,0.2,PUT,base,-2040.0,-2100.0,60.0,100.64580820999998,-2200.64580821,101
2025-09-04,2025-09-09,0,JOINT,0.2,PUT,base,4544.999999999999,4485.0,59.99999999999909,124.300900385,4360.699099615,101
2025-09-19,2025-09-23,0,JOINT,0.2,CALL,base,-926.2499999999998,-986.2500000000002,60.00000000000034,107.27558657750001,-1093.5255865775002,101
2025-10-03,2025-10-07,0,JOINT,0.2,CALL,base,4012.5,3952.500000000001,59.99999999999909,122.494963775,3830.005036225001,101
2025-10-09,2025-10-14,0,JOINT,0.2,PUT,base,-1747.5,-1807.5000000000005,60.00000000000034,105.19366187,-1912.6936618700004,101
2025-10-13,2025-10-14,0,JOINT,0.2,CALL,base,363.7500000000002,303.7499999999999,60.00000000000031,107.13437102750001,196.61562897249988,101
2025-11-04,2025-11-04,0,JOINT,0.2,PUT,base,3746.2499999999995,3686.249999999999,60.00000000000051,107.38755403249999,3578.8624459674993,101
2025-11-06,2025-11-11,0,JOINT,0.2,PUT,base,2561.2499999999986,2501.249999999999,59.999999999999545,118.7271310775,2382.522868922499,101
2025-11-13,2025-11-18,0,JOINT,0.2,PUT,base,281.24999999999943,221.24999999999852,60.00000000000091,116.55469081250001,104.69530918749851,101
2025-11-14,2025-11-18,0,JOINT,0.2,CALL,base,855.000000000001,795.0000000000022,59.999999999998835,123.66154871000002,671.3384512900021,101
2025-11-19,2025-11-25,0,JOINT,0.2,CALL,base,2253.7500000000005,2193.750000000002,59.999999999998636,138.5792414225,2055.170758577502,101
2025-12-01,2025-12-02,0,JOINT,0.2,PUT,base,3768.749999999999,3708.75,59.99999999999898,113.54733394249999,3595.2026660575,101
2025-12-02,2025-12-02,0,JOINT,0.2,PUT,base,2842.4999999999995,2782.499999999999,60.000000000000455,103.99680291499999,2678.503197084999,101
2025-12-04,2025-12-09,0,JOINT,0.2,PUT,base,-1316.25,-1376.2500000000007,60.00000000000068,110.2096708175,-1486.4596708175006,101
2025-12-08,2025-12-09,0,JOINT,0.2,CALL,base,-4132.5,-4192.5,60.0,99.79826182999999,-4292.29826183,101
2025-12-10,2025-12-16,0,JOINT,0.2,PUT,base,2748.75,2688.750000000001,59.99999999999909,127.4557632725,2561.294236727501,101
