Epoch,Timestamp,Open,High,Low,Close,Volume
1790048700,2026-09-22T09:15:00,23454.05,23489,23448.65,23451.85,3109770
1790048760,2026-09-22T09:16:00,23454.5,23461.05,23434.05,23437.9,2565848
1790048820,2026-09-22T09:17:00,23440.05,23443.15,23434.55,23442.35,1239498
1790048880,2026-09-22T09:18:00,23442.95,23454.75,23441.4,23453.4,1136501
1790048940,2026-09-22T09:19:00,23454.4,23456,23445.7,23446.5,1411576
1790049000,2026-09-22T09:20:00,23446.9,23452,23436.45,23438.1,1836529
1790049060,2026-09-22T09:21:00,23440.55,23447.75,23438.1,23446.25,1219305
1790049120,2026-09-22T09:22:00,23448.05,23452.25,23445.15,23445.3,1070711
1790049180,2026-09-22T09:23:00,23447.25,23451.45,23443.05,23448,936556
1790049240,2026-09-22T09:24:00,23449.95,23453.5,23446.95,23447.75,858458
1790049300,2026-09-22T09:25:00,23449.5,23449.5,23437.55,23439.3,910177
1790049360,2026-09-22T09:26:00,23441.1,23441.1,23431.45,23432.15,1037356
1790049420,2026-09-22T09:27:00,23434.5,23434.5,23425.7,23431.8,689354
1790049480,2026-09-22T09:28:00,23433.55,23438.75,23431.65,23437.4,675558
1790049540,2026-09-22T09:29:00,23438.75,23447.25,23436.55,23445.95,1329747
1790049600,2026-09-22T09:30:00,23447.95,23453.9,23444.75,23446.55,1892851
1790049660,2026-09-22T09:31:00,23449.35,23452.8,23444.45,23450.85,1047169
1790049720,2026-09-22T09:32:00,23451.65,23452,23438.4,23439.25,996921
1790049780,2026-09-22T09:33:00,23441.6,23443.6,23435.35,23435.35,812238
1790049840,2026-09-22T09:34:00,23437.75,23439.7,23434.5,23436.35,610385
1790049900,2026-09-22T09:35:00,23438.7,23438.7,23433.7,23434.35,634404
1790049960,2026-09-22T09:36:00,23436.35,23438.45,23433.2,23435.5,610381
1790050020,2026-09-22T09:37:00,23436.85,23445.05,23434.5,23444.4,1083382
1790050080,2026-09-22T09:38:00,23446.15,23451.1,23442.55,23447.15,907332
1790050140,2026-09-22T09:39:00,23449,23453.75,23446.95,23451.7,1090754
1790050200,2026-09-22T09:40:00,23453.1,23453.1,23442.95,23448.05,808971
1790050260,2026-09-22T09:41:00,23449.6,23454.65,23447.5,23452.35,687148
1790050320,2026-09-22T09:42:00,23454.25,23457.45,23451.3,23456.6,440285
1790050380,2026-09-22T09:43:00,23456.7,23459.55,23450.7,23453.85,644732
1790050440,2026-09-22T09:44:00,23454,23457.15,23451.95,23456,638974
1790050500,2026-09-22T09:45:00,23456.25,23460.25,23453.35,23455.35,865157
1790050560,2026-09-22T09:46:00,23455.1,23460.9,23454.9,23459.6,796580
1790050620,2026-09-22T09:47:00,23459.8,23461.6,23458.25,23460,652250
1790050680,2026-09-22T09:48:00,23460.05,23464.55,23454.65,23455.75,708117
1790050740,2026-09-22T09:49:00,23456.2,23456.65,23452.7,23455.45,945780
1790050800,2026-09-22T09:50:00,23455.25,23460.85,23453.3,23459.85,647374
1790050860,2026-09-22T09:51:00,23459.5,23460.6,23452.85,23453.4,702659
1790050920,2026-09-22T09:52:00,23454,23459.35,23452.05,23458.15,764659
1790050980,2026-09-22T09:53:00,23457.75,23460.2,23455.4,23457.95,877302
1790051040,2026-09-22T09:54:00,23459.05,23461.85,23455.85,23457.1,530226
1790051100,2026-09-22T09:55:00,23457.45,23457.95,23450.35,23453.65,630604
1790051160,2026-09-22T09:56:00,23454,23459.35,23452.6,23454.95,873493
1790051220,2026-09-22T09:57:00,23455.7,23456.4,23449.55,23451.8,742305
1790051280,2026-09-22T09:58:00,23451.35,23457.55,23450.45,23456.7,664170
1790051340,2026-09-22T09:59:00,23457.25,23458.4,23454.5,23457.2,638285
1790051400,2026-09-22T10:00:00,23457.25,23462.45,23456.35,23461.65,493589
1790051460,2026-09-22T10:01:00,23461.45,23464.05,23458.35,23459.5,535808
1790051520,2026-09-22T10:02:00,23459.55,23460.8,23453.8,23455.15,530497
1790051580,2026-09-22T10:03:00,23455.6,23461.5,23454.35,23460.75,570344
1790051640,2026-09-22T10:04:00,23460.95,23465.1,23458.55,23461.1,443913
1790051700,2026-09-22T10:05:00,23461.05,23463.95,23459.05,23460.9,405454
1790051760,2026-09-22T10:06:00,23460.8,23462.1,23454,23454.4,494736
1790051820,2026-09-22T10:07:00,23454.3,23461.95,23453,23459.65,611898
1790051880,2026-09-22T10:08:00,23459.45,23465.25,23458.35,23464.65,543527
1790051940,2026-09-22T10:09:00,23464.35,23469.9,23462.75,23467.05,511300
1790052000,2026-09-22T10:10:00,23466.9,23470.45,23463.1,23465,555581
1790052060,2026-09-22T10:11:00,23464.9,23470.6,23463.6,23465.3,632754
1790052120,2026-09-22T10:12:00,23465.2,23465.95,23459.45,23462.75,595775
1790052180,2026-09-22T10:13:00,23462.6,23462.9,23457.6,23462,758707
1790052240,2026-09-22T10:14:00,23461.85,23466.25,23461.3,23465.2,570330
1790052300,2026-09-22T10:15:00,23465.1,23465.95,23457.1,23458.05,529982
1790052360,2026-09-22T10:16:00,23458.8,23459.3,23453.15,23456.15,524247
1790052420,2026-09-22T10:17:00,23456.15,23460.95,23454.55,23460.25,458333
1790052480,2026-09-22T10:18:00,23460.2,23461.75,23455.75,23460.65,631198
1790052540,2026-09-22T10:19:00,23460.8,23461.9,23457.8,23458.5,746233
1790052600,2026-09-22T10:20:00,23458.8,23460.35,23453.8,23454.1,414298
1790052660,2026-09-22T10:21:00,23454.65,23457,23447.4,23448,739032
1790052720,2026-09-22T10:22:00,23448.3,23448.3,23435.75,23437.7,859173
1790052780,2026-09-22T10:23:00,23437.65,23448.75,23436.8,23445.55,618177
1790052840,2026-09-22T10:24:00,23445.4,23446.55,23442.55,23444.1,480144
1790052900,2026-09-22T10:25:00,23444.05,23444.25,23436.9,23437.8,573784
1790052960,2026-09-22T10:26:00,23437.75,23438.7,23432.5,23433.5,521099
1790053020,2026-09-22T10:27:00,23433.35,23439.3,23431.35,23437.05,485293
1790053080,2026-09-22T10:28:00,23437,23440.35,23435.05,23440.3,490227
1790053140,2026-09-22T10:29:00,23438.6,23444.35,23437.3,23437.35,352296
1790053200,2026-09-22T10:30:00,23437.35,23439.75,23428.5,23429.1,459699
1790053260,2026-09-22T10:31:00,23429,23429,23421.8,23426.9,689514
1790053320,2026-09-22T10:32:00,23426.6,23427.2,23419.75,23420.2,475969
1790053380,2026-09-22T10:33:00,23419.9,23420.9,23414.2,23415.65,464942
1790053440,2026-09-22T10:34:00,23415.8,23424.45,23415.3,23422.25,613413
1790053500,2026-09-22T10:35:00,23422.25,23422.25,23408.9,23409.25,526709
1790053560,2026-09-22T10:36:00,23409.7,23413.4,23407.2,23411.75,474139
1790053620,2026-09-22T10:37:00,23411.8,23414.1,23408.75,23413.6,549577
1790053680,2026-09-22T10:38:00,23413.55,23413.6,23404.8,23406.25,416393
1790053740,2026-09-22T10:39:00,23406,23406.3,23398.6,23400.15,847160
1790053800,2026-09-22T10:40:00,23400.15,23411.3,23399.05,23405.8,477549
1790053860,2026-09-22T10:41:00,23406.15,23406.7,23387.8,23387.8,915397
1790053920,2026-09-22T10:42:00,23388.2,23388.3,23368.2,23385.7,1347868
1790053980,2026-09-22T10:43:00,23385.75,23394.05,23384.2,23392.4,583330
1790054040,2026-09-22T10:44:00,23393.25,23393.4,23382.3,23382.7,477014
1790054100,2026-09-22T10:45:00,23382.6,23383.3,23372.6,23374.65,639572
1790054160,2026-09-22T10:46:00,23374.7,23383.2,23374.1,23382.15,368412
1790054220,2026-09-22T10:47:00,23382.65,23385.7,23380.15,23384.45,375128
1790054280,2026-09-22T10:48:00,23384.9,23385.35,23378,23378.7,596860
1790054340,2026-09-22T10:49:00,23378.5,23383.1,23376.15,23376.75,578381
1790054400,2026-09-22T10:50:00,23377.1,23377.5,23366.9,23369.15,772608
1790054460,2026-09-22T10:51:00,23369,23373,23367.7,23371.7,394085
1790054520,2026-09-22T10:52:00,23371.8,23373.2,23363.5,23364.9,344493
1790054580,2026-09-22T10:53:00,23364.4,23367.3,23363,23366.15,543644
1790054640,2026-09-22T10:54:00,23366.05,23375.85,23365.6,23375.6,409450
1790054700,2026-09-22T10:55:00,23375.5,23378.8,23373.05,23378.25,430058
1790054760,2026-09-22T10:56:00,23378.3,23380.55,23375.2,23376.8,333451
1790054820,2026-09-22T10:57:00,23376.7,23384.45,23375.8,23381.85,435505
1790054880,2026-09-22T10:58:00,23382.75,23385.45,23378.2,23382.95,466022
1790054940,2026-09-22T10:59:00,23383,23390.75,23381.75,23388.55,658366
1790055000,2026-09-22T11:00:00,23389,23390,23381.4,23383.75,508203
1790055060,2026-09-22T11:01:00,23383.5,23385.2,23372.35,23376.35,1094546
1790055120,2026-09-22T11:02:00,23376.1,23379,23374.55,23374.65,881513
1790055180,2026-09-22T11:03:00,23375.15,23376.9,23370.25,23374.7,421996
1790055240,2026-09-22T11:04:00,23375.25,23378.05,23373.65,23374.85,408738
1790055300,2026-09-22T11:05:00,23374.95,23376.7,23368.75,23371.75,597394
1790055360,2026-09-22T11:06:00,23372.2,23376.65,23371.3,23376.4,533970
1790055420,2026-09-22T11:07:00,23376.4,23377.4,23371.5,23374.75,503926
1790055480,2026-09-22T11:08:00,23374.65,23376.1,23370.6,23373.7,518347
1790055540,2026-09-22T11:09:00,23374.05,23379,23372.55,23377.75,658356
1790055600,2026-09-22T11:10:00,23378.3,23383.55,23376.8,23381.85,499795
1790055660,2026-09-22T11:11:00,23382.25,23384.75,23380.45,23382.2,355517
1790055720,2026-09-22T11:12:00,23382.35,23384.1,23381.2,23383.15,568595
1790055780,2026-09-22T11:13:00,23383.6,23390.45,23382.2,23387.95,356723
1790055840,2026-09-22T11:14:00,23388.6,23395.1,23386.9,23393.3,486068
1790055900,2026-09-22T11:15:00,23393.45,23393.7,23389.3,23391.35,549179
1790055960,2026-09-22T11:16:00,23391.25,23396.9,23388.75,23394.25,613105
1790056020,2026-09-22T11:17:00,23394.3,23399.15,23393.55,23396.35,1020179
1790056080,2026-09-22T11:18:00,23396.85,23396.85,23390.9,23392.6,546681
1790056140,2026-09-22T11:19:00,23391.5,23391.85,23384.35,23385.2,542295
1790056200,2026-09-22T11:20:00,23385.55,23390.45,23384.5,23390.35,706013
1790056260,2026-09-22T11:21:00,23390.5,23394.25,23387.75,23392.4,609025
1790056320,2026-09-22T11:22:00,23392.45,23397.75,23392.15,23396.4,878906
1790056380,2026-09-22T11:23:00,23396.5,23398.8,23393.8,23394.75,777804
1790056440,2026-09-22T11:24:00,23395.15,23401.1,23394.2,23399.65,502580
1790056500,2026-09-22T11:25:00,23399.55,23404,23398.35,23399.65,444749
1790056560,2026-09-22T11:26:00,23400.3,23400.3,23395.35,23395.85,560319
1790056620,2026-09-22T11:27:00,23396.2,23398.9,23393.7,23394.7,682872
1790056680,2026-09-22T11:28:00,23394.5,23398.4,23392.95,23394.4,941701
1790056740,2026-09-22T11:29:00,23395.35,23397.15,23391.25,23392.15,515042
1790056800,2026-09-22T11:30:00,23392.85,23393.65,23384.55,23386.15,1336157
1790056860,2026-09-22T11:31:00,23386.6,23388.5,23381.45,23382.55,593439
1790056920,2026-09-22T11:32:00,23382.5,23382.75,23378.35,23382.55,357559
1790056980,2026-09-22T11:33:00,23382.55,23386.15,23380.65,23382.35,627403
1790057040,2026-09-22T11:34:00,23382.35,23384.65,23380.5,23380.65,696648
1790057100,2026-09-22T11:35:00,23380.7,23380.85,23372.7,23377.9,593340
1790057160,2026-09-22T11:36:00,23378.1,23380.9,23375.9,23379.35,541604
1790057220,2026-09-22T11:37:00,23380.1,23380.35,23375.3,23378.75,361356
1790057280,2026-09-22T11:38:00,23378.85,23381.45,23377.9,23378.95,925407
1790057340,2026-09-22T11:39:00,23379.35,23380.65,23369.95,23370.7,965336
1790057400,2026-09-22T11:40:00,23371.45,23375.8,23366.55,23373.7,580169
1790057460,2026-09-22T11:41:00,23374.35,23377.15,23372.75,23373.6,327217
1790057520,2026-09-22T11:42:00,23373.85,23375.35,23366.75,23367.9,394743
1790057580,2026-09-22T11:43:00,23368.05,23369.25,23365.85,23368.45,295067
1790057640,2026-09-22T11:44:00,23368.9,23373.85,23367.45,23371.4,495843
1790057700,2026-09-22T11:45:00,23371.8,23373.05,23369.8,23370.95,324311
1790057760,2026-09-22T11:46:00,23371.15,23371.2,23359.4,23361.2,744391
1790057820,2026-09-22T11:47:00,23361.3,23362.7,23357.1,23360.4,1546648
1790057880,2026-09-22T11:48:00,23360.4,23369.8,23358.85,23365.8,588526
1790057940,2026-09-22T11:49:00,23365.95,23367,23362,23363.8,464389
1790058000,2026-09-22T11:50:00,23363.95,23365.05,23360.5,23362.4,286242
1790058060,2026-09-22T11:51:00,23362.7,23363.3,23355.9,23357.35,470241
1790058120,2026-09-22T11:52:00,23357.45,23364.7,23355.3,23363.6,416724
1790058180,2026-09-22T11:53:00,23363.25,23363.55,23357.65,23359.15,294853
1790058240,2026-09-22T11:54:00,23359.35,23359.9,23351.95,23351.95,466829
1790058300,2026-09-22T11:55:00,23352.4,23352.4,23345.75,23348.6,616876
1790058360,2026-09-22T11:56:00,23348.85,23354.4,23341.5,23354.25,882748
1790058420,2026-09-22T11:57:00,23353.9,23355.7,23350.35,23354.1,545763
1790058480,2026-09-22T11:58:00,23354.45,23358.45,23352.05,23358.45,325267
1790058540,2026-09-22T11:59:00,23358.35,23361.15,23356.6,23361.05,365992
1790058600,2026-09-22T12:00:00,23360.85,23362.25,23356.1,23357.5,321991
1790058660,2026-09-22T12:01:00,23357.8,23358.4,23353.55,23356,976420
1790058720,2026-09-22T12:02:00,23356.1,23359.7,23354.45,23356,657522
1790058780,2026-09-22T12:03:00,23356.1,23361.35,23354.8,23361.1,443594
1790058840,2026-09-22T12:04:00,23361.15,23362.45,23358.25,23359.4,302539
1790058900,2026-09-22T12:05:00,23359.45,23362.45,23358.3,23362.45,297923
1790058960,2026-09-22T12:06:00,23362.45,23363.2,23357.6,23360.6,472995
1790059020,2026-09-22T12:07:00,23360.7,23360.7,23355.25,23358,460954
1790059080,2026-09-22T12:08:00,23358.05,23364.4,23356.55,23363.05,539486
