Epoch,Timestamp,Open,High,Low,Close,Volume
1789011900,2026-09-10T09:15:00,23446.6,23494.95,23437.05,23460.4,3252595
1789011960,2026-09-10T09:16:00,23461.4,23461.4,23431.35,23433.95,2329647
1789012020,2026-09-10T09:17:00,23433.45,23462.8,23433.45,23460.75,1841250
1789012080,2026-09-10T09:18:00,23459.1,23471.9,23459.1,23468.75,1481880
1789012140,2026-09-10T09:19:00,23470.1,23472.3,23455.15,23459.45,1345727
1789012200,2026-09-10T09:20:00,23460.3,23460.3,23439.4,23444.1,1249412
1789012260,2026-09-10T09:21:00,23445.65,23463.2,23444.7,23456.95,951754
1789012320,2026-09-10T09:22:00,23458.3,23458.3,23419.25,23421.7,1549947
1789012380,2026-09-10T09:23:00,23423.5,23423.55,23414,23420.3,1446898
1789012440,2026-09-10T09:24:00,23420.6,23430.6,23419.25,23428.6,926451
1789012500,2026-09-10T09:25:00,23429.15,23429.15,23419.5,23419.8,739270
1789012560,2026-09-10T09:26:00,23423.3,23433.75,23420.4,23433.55,781977
1789012620,2026-09-10T09:27:00,23434.9,23445.25,23432.8,23437.15,916038
1789012680,2026-09-10T09:28:00,23439.5,23445.75,23437.65,23443.7,691347
1789012740,2026-09-10T09:29:00,23445.2,23446.4,23435.75,23437.35,803489
1789012800,2026-09-10T09:30:00,23439.15,23440.65,23422,23422.7,1045279
1789012860,2026-09-10T09:31:00,23422.95,23423.15,23409.3,23418.05,981734
1789012920,2026-09-10T09:32:00,23417.3,23421.5,23412.65,23420.75,741533
1789012980,2026-09-10T09:33:00,23422.5,23437.25,23420.75,23436.3,915210
1789013040,2026-09-10T09:34:00,23437.8,23438.1,23429.4,23432,896353
1789013100,2026-09-10T09:35:00,23433.7,23434.2,23425.7,23428.75,685500
1789013160,2026-09-10T09:36:00,23430.9,23436,23426.8,23434.65,629120
1789013220,2026-09-10T09:37:00,23435.9,23435.9,23430.65,23431.9,651451
1789013280,2026-09-10T09:38:00,23433,23433.15,23417.15,23417.6,971357
1789013340,2026-09-10T09:39:00,23417.7,23421.6,23416.05,23418.8,612144
1789013400,2026-09-10T09:40:00,23419.95,23424.05,23419,23422.9,591032
1789013460,2026-09-10T09:41:00,23424.1,23426.35,23417.8,23419.6,519978
1789013520,2026-09-10T09:42:00,23420.7,23430.6,23420.2,23427.45,476079
1789013580,2026-09-10T09:43:00,23428.8,23434.7,23426,23426,629163
1789013640,2026-09-10T09:44:00,23428.55,23428.8,23420.7,23422.6,572014
1789013700,2026-09-10T09:45:00,23423.25,23431.05,23421.85,23427.65,438818
1789013760,2026-09-10T09:46:00,23429.35,23429.6,23424.15,23426.2,589676
1789013820,2026-09-10T09:47:00,23426.85,23433.7,23421.65,23432.5,540619
1789013880,2026-09-10T09:48:00,23432.1,23435.55,23427.5,23435,396605
1789013940,2026-09-10T09:49:00,23435.9,23437.3,23430.15,23435.65,448337
1789014000,2026-09-10T09:50:00,23437.3,23444.05,23436.55,23443.1,449616
1789014060,2026-09-10T09:51:00,23445.1,23449.4,23443.25,23447.1,526943
1789014120,2026-09-10T09:52:00,23448.65,23451.6,23444.3,23447.9,565288
1789014180,2026-09-10T09:53:00,23448.85,23451.45,23442.8,23443.1,571676
1789014240,2026-09-10T09:54:00,23444.1,23445.85,23441.6,23442.3,433436
1789014300,2026-09-10T09:55:00,23443.4,23443.45,23436.45,23437.75,490365
1789014360,2026-09-10T09:56:00,23441.75,23445.7,23434.8,23443.6,584622
1789014420,2026-09-10T09:57:00,23445.3,23445.3,23432.6,23433.95,577277
1789014480,2026-09-10T09:58:00,23435.1,23435.7,23429.75,23431.15,484017
1789014540,2026-09-10T09:59:00,23432.4,23432.4,23424.8,23428.05,588587
1789014600,2026-09-10T10:00:00,23430.2,23430.2,23422.2,23422.2,483064
1789014660,2026-09-10T10:01:00,23423.9,23424.45,23418.6,23419.3,689048
1789014720,2026-09-10T10:02:00,23420.25,23420.65,23412.5,23412.6,686916
1789014780,2026-09-10T10:03:00,23414.1,23418.8,23412.9,23414.5,636239
1789014840,2026-09-10T10:04:00,23416.8,23426.55,23415.25,23422.65,526585
1789014900,2026-09-10T10:05:00,23423.75,23427,23422.45,23425.05,617755
1789014960,2026-09-10T10:06:00,23424.75,23426.4,23416.05,23416.55,504205
1789015020,2026-09-10T10:07:00,23417.65,23418.85,23412.95,23413.6,5801238
1789015080,2026-09-10T10:08:00,23415.95,23418.2,23408.5,23408.6,1267468
1789015140,2026-09-10T10:09:00,23409.9,23419.35,23404.45,23414.8,849493
1789015200,2026-09-10T10:10:00,23415.75,23415.8,23411.2,23413.75,601989
1789015260,2026-09-10T10:11:00,23415.75,23417,23409.05,23414,553471
1789015320,2026-09-10T10:12:00,23414.75,23414.75,23407.8,23408.85,419518
1789015380,2026-09-10T10:13:00,23410.55,23411.65,23404.35,23406,546935
1789015440,2026-09-10T10:14:00,23407.9,23413.6,23405.5,23413.6,686861
1789015500,2026-09-10T10:15:00,23415.15,23420.25,23412.35,23420,637807
1789015560,2026-09-10T10:16:00,23421.9,23426.3,23421.45,23425.2,667672
1789015620,2026-09-10T10:17:00,23426.75,23435.85,23425.75,23428.15,1011829
1789015680,2026-09-10T10:18:00,23429.3,23433.75,23427.5,23429.35,509937
1789015740,2026-09-10T10:19:00,23429.95,23431.65,23426.2,23426.75,358911
1789015800,2026-09-10T10:20:00,23428.45,23428.45,23421.65,23421.9,363745
1789015860,2026-09-10T10:21:00,23422.6,23423.55,23417.2,23418.3,661982
1789015920,2026-09-10T10:22:00,23419.5,23419.5,23415,23416.95,563750
1789015980,2026-09-10T10:23:00,23418.2,23429.15,23417,23428.95,345348
1789016040,2026-09-10T10:24:00,23430.4,23430.4,23422.35,23424.25,409293
1789016100,2026-09-10T10:25:00,23425.15,23427.3,23420.7,23426.55,474162
1789016160,2026-09-10T10:26:00,23428.6,23428.6,23423.8,23425.5,349851
1789016220,2026-09-10T10:27:00,23426.7,23427.05,23421.15,23421.7,437706
1789016280,2026-09-10T10:28:00,23422.75,23424.1,23421,23421.85,314313
1789016340,2026-09-10T10:29:00,23423,23426.65,23421.6,23424.8,274728
1789016400,2026-09-10T10:30:00,23425.5,23429,23424.7,23428.25,356101
1789016460,2026-09-10T10:31:00,23429,23430.25,23424.3,23424.4,284530
1789016520,2026-09-10T10:32:00,23425.6,23428.55,23424.25,23425.5,271177
1789016580,2026-09-10T10:33:00,23428.2,23430.75,23426.3,23429.45,288828
1789016640,2026-09-10T10:34:00,23430.85,23430.85,23426.15,23428.15,375659
1789016700,2026-09-10T10:35:00,23428.7,23430,23426.75,23427.6,530821
1789016760,2026-09-10T10:36:00,23429.55,23430.9,23426.1,23427.95,368071
1789016820,2026-09-10T10:37:00,23428.95,23429.1,23426.45,23427.35,319145
1789016880,2026-09-10T10:38:00,23429.35,23433.8,23427.35,23432.35,299809
1789016940,2026-09-10T10:39:00,23433.95,23437.05,23432.5,23436.25,268283
1789017000,2026-09-10T10:40:00,23436.95,23441.4,23435.6,23439.85,367581
1789017060,2026-09-10T10:41:00,23441.5,23444.05,23435.5,23437.95,585128
1789017120,2026-09-10T10:42:00,23438.8,23441.35,23433.1,23439.7,359628
1789017180,2026-09-10T10:43:00,23441.5,23442.05,23435.3,23435.45,429539
1789017240,2026-09-10T10:44:00,23437.3,23448.4,23436.35,23448.4,563215
1789017300,2026-09-10T10:45:00,23449.3,23451.35,23441.65,23442.7,495245
1789017360,2026-09-10T10:46:00,23443.6,23444.95,23435.3,23435.35,503853
1789017420,2026-09-10T10:47:00,23436.95,23436.95,23431.8,23433.4,733500
1789017480,2026-09-10T10:48:00,23434.8,23434.8,23427.2,23427.5,545716
1789017540,2026-09-10T10:49:00,23428.3,23428.75,23423.6,23424.15,554130
1789017600,2026-09-10T10:50:00,23426.2,23426.2,23418.8,23420,367191
1789017660,2026-09-10T10:51:00,23420.55,23421.35,23416,23419.55,808252
1789017720,2026-09-10T10:52:00,23421.85,23424.35,23417.85,23417.85,500822
1789017780,2026-09-10T10:53:00,23419.3,23419.95,23415.4,23416.65,862795
1789017840,2026-09-10T10:54:00,23418.3,23418.3,23410.8,23410.8,380746
1789017900,2026-09-10T10:55:00,23412.9,23413.85,23406.25,23406.35,632419
1789017960,2026-09-10T10:56:00,23407.55,23409.2,23403.8,23404.3,495280
1789018020,2026-09-10T10:57:00,23404.4,23411.6,23403.05,23411.5,663778
1789018080,2026-09-10T10:58:00,23411.55,23414.2,23406.9,23408.75,242645
1789018140,2026-09-10T10:59:00,23409.9,23410.2,23407.6,23409.75,321625
1789018200,2026-09-10T11:00:00,23412.5,23418.85,23410.75,23416.65,468147
1789018260,2026-09-10T11:01:00,23418.45,23418.85,23415.95,23417.45,337719
1789018320,2026-09-10T11:02:00,23417.75,23417.75,23413.75,23414.95,357252
1789018380,2026-09-10T11:03:00,23416.3,23421,23414,23414.65,605598
1789018440,2026-09-10T11:04:00,23416.1,23422.3,23415.15,23417.45,478023
1789018500,2026-09-10T11:05:00,23418.75,23418.75,23409.85,23413.2,530760
1789018560,2026-09-10T11:06:00,23415.05,23420.35,23413.2,23419.55,544592
1789018620,2026-09-10T11:07:00,23420.8,23420.8,23414.5,23418,511614
1789018680,2026-09-10T11:08:00,23419.45,23423.2,23416.8,23419.7,450745
1789018740,2026-09-10T11:09:00,23420.4,23420.55,23416.7,23417.4,532336
1789018800,2026-09-10T11:10:00,23418.8,23422.95,23416.45,23420.45,1351429
1789018860,2026-09-10T11:11:00,23421.95,23422.4,23417.65,23419.85,1075745
1789018920,2026-09-10T11:12:00,23420.2,23426.1,23419.2,23424.35,465247
1789018980,2026-09-10T11:13:00,23426.25,23435.15,23424.8,23434.85,1041132
1789019040,2026-09-10T11:14:00,23435.9,23439.1,23432.15,23438.95,489515
1789019100,2026-09-10T11:15:00,23439.5,23446.8,23438.3,23444,1562471
1789019160,2026-09-10T11:16:00,23443.55,23445.35,23436.65,23436.95,820177
1789019220,2026-09-10T11:17:00,23438.15,23440.5,23435.3,23440.4,349940
1789019280,2026-09-10T11:18:00,23441.15,23443,23436.6,23437.4,375520
1789019340,2026-09-10T11:19:00,23437.65,23442,23436.15,23436.75,756835
1789019400,2026-09-10T11:20:00,23438.1,23438.1,23425.85,23428.25,727672
1789019460,2026-09-10T11:21:00,23430.75,23432.6,23423.75,23424.55,1434194
1789019520,2026-09-10T11:22:00,23425.15,23433.6,23423.8,23433.5,753833
1789019580,2026-09-10T11:23:00,23434.6,23437.5,23433.65,23436.7,503843
1789019640,2026-09-10T11:24:00,23437.8,23438.1,23432.25,23433.05,1188174
1789019700,2026-09-10T11:25:00,23435.1,23436.45,23433.05,23433.6,323296
1789019760,2026-09-10T11:26:00,23434.85,23435.35,23430.85,23434.2,1074655
1789019820,2026-09-10T11:27:00,23434.75,23434.85,23426.25,23426.85,465270
1789019880,2026-09-10T11:28:00,23427.7,23429.35,23424.8,23428.25,783942
1789019940,2026-09-10T11:29:00,23430,23430,23426.55,23426.7,447074
1789020000,2026-09-10T11:30:00,23428.55,23437.3,23426.6,23437,492197
1789020060,2026-09-10T11:31:00,23437.95,23439.05,23435.4,23436.3,395509
1789020120,2026-09-10T11:32:00,23437.35,23438.15,23423.7,23424.5,472465
1789020180,2026-09-10T11:33:00,23426.05,23426.05,23419.65,23420.5,479831
1789020240,2026-09-10T11:34:00,23421.65,23421.65,23418.85,23420.75,392316
1789020300,2026-09-10T11:35:00,23421.65,23422.4,23416.95,23421.5,385522
1789020360,2026-09-10T11:36:00,23422.9,23425.25,23420.1,23421.25,932880
1789020420,2026-09-10T11:37:00,23421.95,23421.95,23418.2,23419.1,423404
1789020480,2026-09-10T11:38:00,23420.3,23424.5,23417.8,23421.7,998299
1789020540,2026-09-10T11:39:00,23422.45,23422.45,23412.05,23413,667572
1789020600,2026-09-10T11:40:00,23414.3,23417.05,23412.6,23414.75,551523
1789020660,2026-09-10T11:41:00,23415.1,23418.45,23412,23412.6,684524
1789020720,2026-09-10T11:42:00,23413.8,23413.8,23405.65,23405.9,1188176
1789020780,2026-09-10T11:43:00,23407.85,23413.25,23405.35,23412.9,505769
1789020840,2026-09-10T11:44:00,23413.65,23421.85,23411.2,23421.55,458902
1789020900,2026-09-10T11:45:00,23422.4,23424.45,23420.3,23423.45,472120
1789020960,2026-09-10T11:46:00,23424.7,23427.3,23422.05,23423.9,408432
1789021020,2026-09-10T11:47:00,23424.95,23430.2,23424.55,23429.1,358475
1789021080,2026-09-10T11:48:00,23431.05,23431.05,23426.4,23429.8,515184
1789021140,2026-09-10T11:49:00,23431.05,23433.55,23428.5,23431.4,591048
1789021200,2026-09-10T11:50:00,23433.45,23435.5,23431.25,23433.15,764556
1789021260,2026-09-10T11:51:00,23434.85,23435.45,23430.3,23430.7,472238
1789021320,2026-09-10T11:52:00,23432.45,23432.45,23426.25,23430.3,644476
1789021380,2026-09-10T11:53:00,23430.9,23432.25,23429.55,23431.3,331311
1789021440,2026-09-10T11:54:00,23432.45,23432.55,23428.7,23432.55,1098148
1789021500,2026-09-10T11:55:00,23433,23433,23428.75,23430.15,450514
1789021560,2026-09-10T11:56:00,23431.3,23431.3,23422,23424.75,547390
1789021620,2026-09-10T11:57:00,23425.2,23433.05,23424.8,23430.3,728901
1789021680,2026-09-10T11:58:00,23431.6,23435.05,23429.6,23433.65,442131
1789021740,2026-09-10T11:59:00,23434.55,23439.6,23432.9,23439.4,325428
1789021800,2026-09-10T12:00:00,23441.1,23444.4,23439.8,23444.35,516269
1789021860,2026-09-10T12:01:00,23445.75,23446.3,23439.85,23440.7,654838
1789021920,2026-09-10T12:02:00,23441.65,23445.9,23440.5,23445.7,496250
1789021980,2026-09-10T12:03:00,23446.4,23447.55,23441.5,23442.35,421417
1789022040,2026-09-10T12:04:00,23442.85,23449.4,23441.2,23447,707551
1789022100,2026-09-10T12:05:00,23448.45,23448.85,23444.25,23446.55,552263
1789022160,2026-09-10T12:06:00,23447.6,23448.15,23437.85,23439.35,351766
1789022220,2026-09-10T12:07:00,23441,23446.1,23438,23446.1,375148
1789022280,2026-09-10T12:08:00,23445.75,23446.25,23438.6,23439.35,319484
1789022340,2026-09-10T12:09:00,23440.9,23441.9,23437.1,23437.6,359521
1789022400,2026-09-10T12:10:00,23439.35,23441.2,23437.3,23439.6,324849
1789022460,2026-09-10T12:11:00,23441.2,23448.5,23440.8,23447.3,470047
1789022520,2026-09-10T12:12:00,23449.15,23458.4,23447.4,23456.65,788675
1789022580,2026-09-10T12:13:00,23457.7,23458.55,23451.55,23458,759551
1789022640,2026-09-10T12:14:00,23459.7,23464.85,23456.25,23458.2,583991
1789022700,2026-09-10T12:15:00,23460.15,23464.45,23459,23461.35,752157
1789022760,2026-09-10T12:16:00,23464.15,23464.8,23459.85,23463.8,622300
1789022820,2026-09-10T12:17:00,23465.2,23466.3,23461.25,23461.45,719378
1789022880,2026-09-10T12:18:00,23462.8,23463.85,23459.4,23461.55,389876
1789022940,2026-09-10T12:19:00,23462.9,23466,23461.25,23462.1,307743
1789023000,2026-09-10T12:20:00,23463.5,23466.6,23458.95,23464.2,363072
1789023060,2026-09-10T12:21:00,23464.8,23471.7,23462.5,23469.65,844120
1789023120,2026-09-10T12:22:00,23469.9,23473.9,23464,23465.25,472379
1789023180,2026-09-10T12:23:00,23466.55,23470.15,23456.05,23458.95,522417
1789023240,2026-09-10T12:24:00,23460.3,23463.65,23456.1,23457.35,625097
1789023300,2026-09-10T12:25:00,23459.15,23461.55,23456.35,23461.5,777329
1789023360,2026-09-10T12:26:00,23462.45,23464.75,23461.2,23464.75,302334
1789023420,2026-09-10T12:27:00,23465.7,23466.85,23458.6,23459.85,372241
1789023480,2026-09-10T12:28:00,23461.5,23463.5,23460.25,23461.35,244252
1789023540,2026-09-10T12:29:00,23461.95,23462.45,23457.25,23457.5,308433
1789023600,2026-09-10T12:30:00,23459.3,23460.3,23454.8,23457,578981
1789023660,2026-09-10T12:31:00,23458,23458.55,23449.95,23452.35,632228
1789023720,2026-09-10T12:32:00,23453.65,23457.75,23452.75,23452.75,456749
1789023780,2026-09-10T12:33:00,23455.4,23457.65,23453.15,23456.3,416656
1789023840,2026-09-10T12:34:00,23457.6,23458.25,23448.9,23450.4,346682
1789023900,2026-09-10T12:35:00,23452.2,23452.65,23449.4,23450.85,460110
1789023960,2026-09-10T12:36:00,23452,23453,23445.65,23445.85,544213
1789024020,2026-09-10T12:37:00,23447.45,23449.1,23441.5,23442.25,529838
1789024080,2026-09-10T12:38:00,23443.4,23445.3,23441.25,23441.25,427074
1789024140,2026-09-10T12:39:00,23443.35,23447.55,23439.7,23446.05,572790
1789024200,2026-09-10T12:40:00,23446.7,23451.75,23445.5,23450,436239
1789024260,2026-09-10T12:41:00,23452.2,23453.7,23443.25,23443.3,827187
1789024320,2026-09-10T12:42:00,23444.55,23456.6,23443.55,23453.8,720891
1789024380,2026-09-10T12:43:00,23454.8,23461.45,23453.25,23458.4,617959
1789024440,2026-09-10T12:44:00,23459.9,23462,23457.9,23458.85,675410
1789024500,2026-09-10T12:45:00,23460.8,23465.2,23457.85,23461.55,769908
1789024560,2026-09-10T12:46:00,23462.7,23463.1,23454.25,23454.8,660667
1789024620,2026-09-10T12:47:00,23455.85,23456.5,23448.95,23453.35,742016
1789024680,2026-09-10T12:48:00,23455.15,23456.6,23450.45,23456.6,645066
1789024740,2026-09-10T12:49:00,23457.8,23460.55,23456.55,23456.55,445596
1789024800,2026-09-10T12:50:00,23458.4,23460.5,23454.05,23458.65,533622
1789024860,2026-09-10T12:51:00,23460.05,23460.8,23456.9,23458.95,325335
1789024920,2026-09-10T12:52:00,23460.15,23461.9,23456.05,23456.05,388322
1789024980,2026-09-10T12:53:00,23457.85,23458.55,23453.7,23454.25,435726
1789025040,2026-09-10T12:54:00,23456.4,23457,23449.75,23452.7,338121
1789025100,2026-09-10T12:55:00,23454.6,23455.55,23445.15,23447.65,912812
1789025160,2026-09-10T12:56:00,23451.05,23451.4,23442.6,23445.75,561004
1789025220,2026-09-10T12:57:00,23447.6,23449.35,23444.9,23448.5,431534
1789025280,2026-09-10T12:58:00,23450.5,23451.6,23444.7,23444.85,335560
1789025340,2026-09-10T12:59:00,23446.4,23447.55,23437.05,23437.65,800536
1789025400,2026-09-10T13:00:00,23439.85,23441.8,23437.9,23438.1,384142
1789025460,2026-09-10T13:01:00,23439.35,23439.35,23431.85,23433.4,913122
1789025520,2026-09-10T13:02:00,23434.85,23441.6,23432.7,23439.6,388322
1789025580,2026-09-10T13:03:00,23442.25,23442.8,23436.25,23436.25,364406
1789025640,2026-09-10T13:04:00,23438.1,23441.35,23436.75,23437.85,554965
1789025700,2026-09-10T13:05:00,23439.95,23441.6,23429.75,23430.7,974428
1789025760,2026-09-10T13:06:00,23433.65,23433.65,23423.15,23424.7,780123
1789025820,2026-09-10T13:07:00,23427.4,23432.15,23424.15,23428.35,494355
1789025880,2026-09-10T13:08:00,23429.95,23432.65,23428.85,23431.9,380380
1789025940,2026-09-10T13:09:00,23433.95,23439.7,23432.45,23436.7,844622
1789026000,2026-09-10T13:10:00,23438.8,23440.65,23434,23440.45,773146
1789026060,2026-09-10T13:11:00,23441.6,23442.55,23437.55,23439.25,473747
1789026120,2026-09-10T13:12:00,23440.35,23441.6,23433.65,23435.55,491809
1789026180,2026-09-10T13:13:00,23436.95,23439.9,23435.55,23439.9,407965
1789026240,2026-09-10T13:14:00,23441.8,23448.45,23439.5,23447.3,673830
1789026300,2026-09-10T13:15:00,23450.45,23451.1,23439.2,23442.15,629031
1789026360,2026-09-10T13:16:00,23442.8,23445.05,23438.35,23438.8,426110
1789026420,2026-09-10T13:17:00,23441.05,23443.4,23439.8,23440.8,319441
1789026480,2026-09-10T13:18:00,23443,23444.45,23440.85,23442.95,440838
1789026540,2026-09-10T13:19:00,23444.15,23444.6,23434.55,23436.3,425299
1789026600,2026-09-10T13:20:00,23438.7,23439.15,23432.4,23434.2,410947
1789026660,2026-09-10T13:21:00,23436,23443,23433.1,23440.55,375105
1789026720,2026-09-10T13:22:00,23441.85,23443.3,23436.3,23436.45,351677
1789026780,2026-09-10T13:23:00,23438.1,23440.45,23436.15,23439.05,547681
1789026840,2026-09-10T13:24:00,23440.1,23441.2,23438.4,23440.4,471425
1789026900,2026-09-10T13:25:00,23440.7,23443.95,23439.1,23439.1,460462
1789026960,2026-09-10T13:26:00,23440.85,23441.7,23436.9,23437.05,432987
1789027020,2026-09-10T13:27:00,23438.75,23438.75,23434.15,23434.6,379773
1789027080,2026-09-10T13:28:00,23436.55,23436.9,23432.7,23436.7,318296
1789027140,2026-09-10T13:29:00,23437.85,23438.05,23428.7,23431.15,540009
1789027200,2026-09-10T13:30:00,23432.05,23432.05,23424.55,23429.45,403127
1789027260,2026-09-10T13:31:00,23431.65,23434.05,23430,23432.05,396969
1789027320,2026-09-10T13:32:00,23433.35,23435.35,23429.65,23429.65,353189
1789027380,2026-09-10T13:33:00,23430.2,23431.05,23424.6,23427.15,1044461
1789027440,2026-09-10T13:34:00,23427.25,23430.25,23425.25,23428.6,507483
1789027500,2026-09-10T13:35:00,23430.1,23432.3,23427.8,23429.6,358363
1789027560,2026-09-10T13:36:00,23430.85,23432.15,23428.1,23430.5,347708
1789027620,2026-09-10T13:37:00,23431.6,23433.5,23427.15,23429.45,263828
1789027680,2026-09-10T13:38:00,23430.9,23437.55,23430.35,23437.55,999602
1789027740,2026-09-10T13:39:00,23437.35,23440.5,23432.5,23439.35,818272
1789027800,2026-09-10T13:40:00,23441.2,23444.65,23438.95,23442.85,712374
1789027860,2026-09-10T13:41:00,23442.9,23446.35,23439.6,23440.6,478098
1789027920,2026-09-10T13:42:00,23442.95,23445.5,23439.7,23439.85,571410
1789027980,2026-09-10T13:43:00,23441.8,23442.7,23436.75,23439.25,697795
1789028040,2026-09-10T13:44:00,23440.15,23441.65,23436.35,23440,375487
1789028100,2026-09-10T13:45:00,23440.5,23440.85,23433.05,23433.05,565916
1789028160,2026-09-10T13:46:00,23435,23435.9,23431.85,23432.2,347017
1789028220,2026-09-10T13:47:00,23434.5,23437.5,23433.35,23433.6,449471
1789028280,2026-09-10T13:48:00,23434.45,23435.75,23428.05,23428.75,578547
1789028340,2026-09-10T13:49:00,23430.65,23436.45,23429.5,23431.9,427661
1789028400,2026-09-10T13:50:00,23433.55,23434,23430.3,23431.35,250235
1789028460,2026-09-10T13:51:00,23431.6,23435.55,23429.3,23434.15,291370
1789028520,2026-09-10T13:52:00,23435.2,23436.7,23433.7,23434.85,289718
1789028580,2026-09-10T13:53:00,23436.25,23437.65,23432.9,23433.35,320219
1789028640,2026-09-10T13:54:00,23435.1,23436.4,23430.4,23431.2,318177
1789028700,2026-09-10T13:55:00,23432.85,23433.55,23425.05,23426.8,353816
1789028760,2026-09-10T13:56:00,23427.95,23428.75,23424.05,23426.2,354725
1789028820,2026-09-10T13:57:00,23427.95,23429.1,23423.1,23426.8,621854
1789028880,2026-09-10T13:58:00,23427.6,23428.85,23425.2,23426.05,286597
1789028940,2026-09-10T13:59:00,23426.65,23427.3,23423.05,23425.2,498488
1789029000,2026-09-10T14:00:00,23427.4,23430.15,23425.7,23428.65,391034
1789029060,2026-09-10T14:01:00,23429.85,23429.85,23424.8,23425.85,284348
1789029120,2026-09-10T14:02:00,23426.55,23427.95,23422.5,23423.4,457737
1789029180,2026-09-10T14:03:00,23424.7,23425,23419.25,23420.55,623321
1789029240,2026-09-10T14:04:00,23421.4,23421.6,23417.05,23417.55,364538
1789029300,2026-09-10T14:05:00,23417.9,23419.25,23413.8,23418.4,465526
1789029360,2026-09-10T14:06:00,23419.35,23421.95,23418,23420.95,264871
1789029420,2026-09-10T14:07:00,23421.65,23422.2,23418.25,23420.5,305305
1789029480,2026-09-10T14:08:00,23420.75,23421.7,23415.75,23416.65,380768
1789029540,2026-09-10T14:09:00,23418.75,23422.95,23415.4,23419.4,368841
1789029600,2026-09-10T14:10:00,23420.1,23420.7,23416.4,23417.3,340774
1789029660,2026-09-10T14:11:00,23418.75,23419.25,23415.5,23418.9,465393
1789029720,2026-09-10T14:12:00,23419.95,23421.8,23417.35,23417.8,1054034
1789029780,2026-09-10T14:13:00,23419.5,23419.5,23414.35,23418.75,536016
1789029840,2026-09-10T14:14:00,23418.85,23420.6,23416.65,23417.9,630611
1789029900,2026-09-10T14:15:00,23419.1,23419.1,23413.1,23413.9,480120
1789029960,2026-09-10T14:16:00,23414.75,23416.65,23413.3,23416.1,366023
1789030020,2026-09-10T14:17:00,23418.1,23418.15,23413.4,23415.6,473981
1789030080,2026-09-10T14:18:00,23416.35,23416.35,23410.75,23411.15,534417
1789030140,2026-09-10T14:19:00,23411.5,23412.25,23406.5,23410.15,854697
1789030200,2026-09-10T14:20:00,23410.95,23416.9,23409.7,23415.8,487977
1789030260,2026-09-10T14:21:00,23417.2,23424.4,23417.2,23422.9,633735
1789030320,2026-09-10T14:22:00,23424.45,23424.45,23419.8,23421,432744
1789030380,2026-09-10T14:23:00,23422.3,23423.05,23419.3,23420.1,350913
1789030440,2026-09-10T14:24:00,23421.15,23425.85,23419.2,23424.7,372914
1789030500,2026-09-10T14:25:00,23425.35,23428.15,23424.35,23426.85,444033
1789030560,2026-09-10T14:26:00,23423.75,23426.55,23420.4,23421.45,437309
1789030620,2026-09-10T14:27:00,23422.2,23426,23421.1,23424.8,248770
1789030680,2026-09-10T14:28:00,23425.4,23425.4,23411.65,23414.8,558320
1789030740,2026-09-10T14:29:00,23416.65,23418.85,23415.15,23418.65,318138
1789030800,2026-09-10T14:30:00,23420.05,23421.45,23418.3,23420.1,320971
1789030860,2026-09-10T14:31:00,23420.15,23420.8,23413.65,23414.45,625676
1789030920,2026-09-10T14:32:00,23414.3,23418.85,23414.2,23415.7,457939
1789030980,2026-09-10T14:33:00,23416.8,23419.2,23413.75,23416.2,605009
1789031040,2026-09-10T14:34:00,23417.8,23418.7,23414.9,23416.35,337450
1789031100,2026-09-10T14:35:00,23417.55,23417.55,23410.8,23413,486415
1789031160,2026-09-10T14:36:00,23413.8,23414.4,23409.35,23410.6,673515
1789031220,2026-09-10T14:37:00,23412.45,23414.15,23405.35,23406.3,561957
1789031280,2026-09-10T14:38:00,23407.7,23409.55,23405.9,23407.65,407451
1789031340,2026-09-10T14:39:00,23409.1,23410.35,23404.5,23406,430534
1789031400,2026-09-10T14:40:00,23406.6,23409.75,23397.8,23401.35,755443
1789031460,2026-09-10T14:41:00,23402.45,23407.55,23400.5,23406.1,513582
1789031520,2026-09-10T14:42:00,23407.15,23413.3,23405.75,23411.1,449004
