Epoch,Timestamp,Open,High,Low,Close,Volume
1790135100,2026-09-23T09:15:00,23352.15,23404.4,23351.75,23354.8,3130271
1790135160,2026-09-23T09:16:00,23356.3,23374.85,23355.3,23372.4,1979586
1790135220,2026-09-23T09:17:00,23373.85,23392.65,23372.7,23391.45,1489327
1790135280,2026-09-23T09:18:00,23392.55,23404.9,23390.75,23391.95,1216464
1790135340,2026-09-23T09:19:00,23394.15,23409.8,23391.2,23406.35,965891
1790135400,2026-09-23T09:20:00,23407.85,23413.2,23405.75,23407.25,1218725
1790135460,2026-09-23T09:21:00,23410.1,23414.55,23407.3,23409.1,1201044
1790135520,2026-09-23T09:22:00,23411.4,23412.65,23400.2,23402.05,908374
1790135580,2026-09-23T09:23:00,23402.45,23404.45,23394.55,23396.35,678202
1790135640,2026-09-23T09:24:00,23396.85,23396.9,23389.2,23390.25,1189205
1790135700,2026-09-23T09:25:00,23391.15,23392.35,23376.3,23380.9,1208613
1790135760,2026-09-23T09:26:00,23383.1,23384.5,23375.75,23375.9,591346
1790135820,2026-09-23T09:27:00,23377.6,23379.85,23373.65,23374.75,909659
1790135880,2026-09-23T09:28:00,23375.25,23378.65,23367.7,23369.5,656739
1790135940,2026-09-23T09:29:00,23371.1,23374.75,23366.25,23367.85,526564
1790136000,2026-09-23T09:30:00,23369.3,23373.45,23368.5,23372.45,847820
1790136060,2026-09-23T09:31:00,23373.55,23373.65,23363.85,23364.6,825455
1790136120,2026-09-23T09:32:00,23366.25,23369.05,23364.4,23366.3,565204
1790136180,2026-09-23T09:33:00,23368.4,23369.9,23364.95,23367.3,612182
1790136240,2026-09-23T09:34:00,23369.05,23373.5,23366.35,23373.5,545551
1790136300,2026-09-23T09:35:00,23374.35,23380,23367.55,23370.05,1133796
1790136360,2026-09-23T09:36:00,23371.75,23375.65,23362.7,23369.15,842090
1790136420,2026-09-23T09:37:00,23370,23374.55,23369.15,23374.5,922308
1790136480,2026-09-23T09:38:00,23375,23376.75,23373.6,23374.15,489457
1790136540,2026-09-23T09:39:00,23376.75,23377.8,23367.6,23369.75,389648
1790136600,2026-09-23T09:40:00,23370.95,23380.7,23370.95,23376.8,390335
1790136660,2026-09-23T09:41:00,23377.6,23379,23375.45,23376.65,569249
1790136720,2026-09-23T09:42:00,23378.05,23380,23376.05,23379.45,345826
1790136780,2026-09-23T09:43:00,23380.9,23381.1,23377.75,23379.55,466852
1790136840,2026-09-23T09:44:00,23380.5,23381.35,23375,23378,529639
1790136900,2026-09-23T09:45:00,23380.45,23386.05,23379.35,23381.85,575753
1790136960,2026-09-23T09:46:00,23382.45,23383.15,23380.55,23382.1,466283
1790137020,2026-09-23T09:47:00,23383.4,23386.45,23381.5,23386.45,436008
1790137080,2026-09-23T09:48:00,23386.45,23388.8,23372.45,23372.85,825823
1790137140,2026-09-23T09:49:00,23374.45,23374.45,23358.85,23364.95,625846
1790137200,2026-09-23T09:50:00,23366.15,23369,23363.15,23364.1,560216
1790137260,2026-09-23T09:51:00,23365.95,23365.95,23359.65,23362.65,647673
1790137320,2026-09-23T09:52:00,23363.35,23364.6,23360.05,23362,386772
1790137380,2026-09-23T09:53:00,23363.8,23368.6,23359.5,23359.65,829309
1790137440,2026-09-23T09:54:00,23361.7,23361.7,23349.55,23352.6,616282
1790137500,2026-09-23T09:55:00,23353.75,23359,23351.85,23357.55,560907
1790137560,2026-09-23T09:56:00,23358.95,23367.5,23358.25,23366.5,412506
1790137620,2026-09-23T09:57:00,23367.35,23373.8,23366.8,23370.55,433180
1790137680,2026-09-23T09:58:00,23372.25,23372.3,23367.25,23371.35,618752
1790137740,2026-09-23T09:59:00,23372.15,23377.5,23371.15,23377.05,433078
1790137800,2026-09-23T10:00:00,23377.85,23384,23376.6,23380.3,501107
1790137860,2026-09-23T10:01:00,23380.8,23380.8,23376.05,23376.05,270295
1790137920,2026-09-23T10:02:00,23378.35,23378.75,23370.35,23373.3,415885
1790137980,2026-09-23T10:03:00,23375,23376.9,23371.65,23376.75,489433
1790138040,2026-09-23T10:04:00,23378.6,23378.7,23374.95,23376.65,488772
1790138100,2026-09-23T10:05:00,23378.05,23380.45,23376.1,23377.75,563566
1790138160,2026-09-23T10:06:00,23380.7,23381.3,23377.65,23378.5,577070
1790138220,2026-09-23T10:07:00,23379.65,23379.65,23372.55,23373,618562
1790138280,2026-09-23T10:08:00,23373.7,23376.4,23371.15,23372.45,459383
1790138340,2026-09-23T10:09:00,23373.9,23373.9,23366.7,23366.85,335691
1790138400,2026-09-23T10:10:00,23369,23369.9,23365.25,23366.9,674546
1790138460,2026-09-23T10:11:00,23367.7,23367.7,23357.45,23357.9,607392
1790138520,2026-09-23T10:12:00,23360.15,23362.2,23355.6,23358.85,530378
1790138580,2026-09-23T10:13:00,23360.25,23366.15,23358.95,23364.7,386940
1790138640,2026-09-23T10:14:00,23365.8,23367.05,23363.15,23364.85,379073
1790138700,2026-09-23T10:15:00,23366.35,23375.25,23365.85,23374.45,665856
1790138760,2026-09-23T10:16:00,23376.45,23382.05,23375.45,23378.85,470423
1790138820,2026-09-23T10:17:00,23380.95,23388.9,23379.05,23385.45,345023
1790138880,2026-09-23T10:18:00,23387.45,23395.5,23385.35,23392.5,480095
1790138940,2026-09-23T10:19:00,23392.55,23393.9,23387.95,23393.25,263997
1790139000,2026-09-23T10:20:00,23394.05,23400,23391.35,23394.85,475021
1790139060,2026-09-23T10:21:00,23395.3,23397.4,23393.45,23394.85,292263
1790139120,2026-09-23T10:22:00,23396.1,23396.1,23390.15,23390.55,324185
1790139180,2026-09-23T10:23:00,23391.75,23394.75,23390.3,23393.85,377354
1790139240,2026-09-23T10:24:00,23395.75,23396.65,23391.95,23393.1,251509
1790139300,2026-09-23T10:25:00,23394.35,23394.35,23387.95,23389.4,288559
1790139360,2026-09-23T10:26:00,23390.75,23392.95,23387.9,23391.7,533754
1790139420,2026-09-23T10:27:00,23393.4,23397.6,23391.75,23396.45,658961
1790139480,2026-09-23T10:28:00,23397.7,23401.15,23396.15,23397.8,378320
1790139540,2026-09-23T10:29:00,23400.2,23400.6,23396.9,23398.4,391148
1790139600,2026-09-23T10:30:00,23399.35,23401.15,23398.5,23400.05,317155
1790139660,2026-09-23T10:31:00,23401.4,23403.55,23399.9,23400.6,492494
1790139720,2026-09-23T10:32:00,23401.85,23402.2,23399.75,23401.3,311403
1790139780,2026-09-23T10:33:00,23402.8,23404.3,23399.8,23402.75,403673
1790139840,2026-09-23T10:34:00,23404.2,23404.2,23398.5,23399.75,406180
1790139900,2026-09-23T10:35:00,23400.65,23402.25,23395.85,23396.2,688553
1790139960,2026-09-23T10:36:00,23398.7,23404.8,23397.15,23404.05,834636
1790140020,2026-09-23T10:37:00,23405.55,23408.3,23403.2,23407.8,550287
1790140080,2026-09-23T10:38:00,23409.45,23411.35,23407.75,23409.9,389226
1790140140,2026-09-23T10:39:00,23411.55,23412.25,23409.4,23410.2,500516
1790140200,2026-09-23T10:40:00,23411.85,23411.85,23406.45,23410.1,603259
1790140260,2026-09-23T10:41:00,23412.05,23412.05,23406.3,23408,529554
1790140320,2026-09-23T10:42:00,23408.8,23409.55,23406.15,23408.05,617447
1790140380,2026-09-23T10:43:00,23409.15,23409.2,23406.35,23409,422013
1790140440,2026-09-23T10:44:00,23410.4,23413.7,23408.15,23412.8,310176
1790140500,2026-09-23T10:45:00,23414.15,23418.25,23411.1,23416.85,616604
1790140560,2026-09-23T10:46:00,23418.1,23419.7,23415.35,23417,648339
1790140620,2026-09-23T10:47:00,23417.9,23419.15,23415.8,23418.35,476963
1790140680,2026-09-23T10:48:00,23419.8,23421.3,23417.5,23419.65,590383
1790140740,2026-09-23T10:49:00,23421.3,23421.5,23415.1,23416.7,4516863
1790140800,2026-09-23T10:50:00,23417.4,23419.25,23415.8,23417.75,490369
1790140860,2026-09-23T10:51:00,23419.05,23419.9,23413.85,23414.15,527030
1790140920,2026-09-23T10:52:00,23416,23417.45,23413.55,23415.65,518981
1790140980,2026-09-23T10:53:00,23416.55,23419.6,23413.45,23418.65,998715
1790141040,2026-09-23T10:54:00,23420.25,23420.75,23416.05,23416.75,416458
1790141100,2026-09-23T10:55:00,23418.1,23419.75,23415.8,23418.35,710289
1790141160,2026-09-23T10:56:00,23420.8,23424,23418.6,23420.3,649387
1790141220,2026-09-23T10:57:00,23421.95,23423.3,23416.45,23418.2,475134
1790141280,2026-09-23T10:58:00,23419.75,23419.75,23414.95,23415.55,510056
1790141340,2026-09-23T10:59:00,23417.4,23417.5,23412.5,23415.5,420192
1790141400,2026-09-23T11:00:00,23416.35,23418,23413.65,23417.05,837905
1790141460,2026-09-23T11:01:00,23418.55,23419.7,23415.9,23417.8,475737
1790141520,2026-09-23T11:02:00,23419.15,23420.05,23417.55,23418.25,330877
1790141580,2026-09-23T11:03:00,23420.25,23420.75,23417.7,23418.1,868587
1790141640,2026-09-23T11:04:00,23419.35,23420.2,23413.85,23417.35,1060894
1790141700,2026-09-23T11:05:00,23419.75,23422.9,23416.15,23421.8,736021
1790141760,2026-09-23T11:06:00,23423.95,23430.6,23422.05,23429.3,967931
1790141820,2026-09-23T11:07:00,23430.75,23432.6,23427.8,23430.75,826835
1790141880,2026-09-23T11:08:00,23432.05,23432.05,23425.05,23426.65,863182
1790141940,2026-09-23T11:09:00,23428.9,23428.9,23424.5,23427,639942
1790142000,2026-09-23T11:10:00,23428.65,23432.55,23426.1,23430.8,888913
1790142060,2026-09-23T11:11:00,23432.95,23433.55,23428.55,23429.85,882717
1790142120,2026-09-23T11:12:00,23431.25,23435.6,23428.75,23434.95,338189
1790142180,2026-09-23T11:13:00,23436.3,23441.25,23433.75,23436.4,379608
1790142240,2026-09-23T11:14:00,23438.6,23438.75,23435.45,23435.95,367590
1790142300,2026-09-23T11:15:00,23437.4,23437.4,23428.45,23429.45,440504
1790142360,2026-09-23T11:16:00,23430.75,23430.8,23426.05,23427.25,618584
1790142420,2026-09-23T11:17:00,23429.3,23429.95,23422.3,23422.8,378896
1790142480,2026-09-23T11:18:00,23424.45,23424.45,23420.1,23422.5,386268
1790142540,2026-09-23T11:19:00,23424,23426.15,23421.55,23422.6,451575
1790142600,2026-09-23T11:20:00,23424.45,23430.4,23422.35,23429.55,383379
1790142660,2026-09-23T11:21:00,23431.35,23431.4,23425.2,23426.5,420418
1790142720,2026-09-23T11:22:00,23428.55,23430.05,23426.35,23427.75,568819
1790142780,2026-09-23T11:23:00,23428.45,23429.2,23426.65,23427.55,417534
1790142840,2026-09-23T11:24:00,23428.95,23428.95,23426.1,23427.3,335990
1790142900,2026-09-23T11:25:00,23429.05,23431.05,23426.15,23429.3,431808
1790142960,2026-09-23T11:26:00,23431.1,23435.05,23429.5,23432.3,647049
1790143020,2026-09-23T11:27:00,23434.9,23435.55,23428.5,23429.35,384335
1790143080,2026-09-23T11:28:00,23430.95,23430.95,23423.85,23426,462423
1790143140,2026-09-23T11:29:00,23426.9,23428.85,23425.35,23427.8,457917
1790143200,2026-09-23T11:30:00,23429,23436.65,23427.05,23435.3,452742
1790143260,2026-09-23T11:31:00,23436.95,23437.2,23433.05,23435.3,822519
1790143320,2026-09-23T11:32:00,23437.75,23442.05,23435.95,23441.05,1019824
1790143380,2026-09-23T11:33:00,23442.1,23442.8,23438.6,23442.6,579802
1790143440,2026-09-23T11:34:00,23443.95,23445.9,23438.95,23440.4,398238
1790143500,2026-09-23T11:35:00,23441.5,23441.5,23433.35,23434.65,1117960
1790143560,2026-09-23T11:36:00,23435.95,23439,23433.8,23437.75,600001
1790143620,2026-09-23T11:37:00,23439.2,23442.45,23438.3,23440.25,443808
1790143680,2026-09-23T11:38:00,23441.15,23441.15,23436.9,23440.1,574483
1790143740,2026-09-23T11:39:00,23441.3,23441.3,23434.9,23436.65,720687
1790143800,2026-09-23T11:40:00,23438.65,23439.15,23434.55,23436.25,484091
1790143860,2026-09-23T11:41:00,23437.65,23440.5,23435.65,23436.95,555695
1790143920,2026-09-23T11:42:00,23439.15,23439.2,23434.75,23435.95,580303
1790143980,2026-09-23T11:43:00,23437.25,23438.9,23435.5,23438.7,483192
1790144040,2026-09-23T11:44:00,23438.95,23439.1,23435.6,23438.55,646209
1790144100,2026-09-23T11:45:00,23439.9,23443.2,23438.55,23439.4,794824
1790144160,2026-09-23T11:46:00,23441.05,23442,23437.95,23440.85,409237
1790144220,2026-09-23T11:47:00,23442.4,23443.9,23440.15,23443.4,444990
1790144280,2026-09-23T11:48:00,23444.4,23444.4,23435.8,23438.4,461616
1790144340,2026-09-23T11:49:00,23439.9,23441.55,23434.2,23434.55,395107
1790144400,2026-09-23T11:50:00,23436.05,23436.35,23426.6,23429,424660
