Epoch,Timestamp,Open,High,Low,Close,Volume
1789616700,2026-09-17T09:15:00,23195.25,23255.8,23193.65,23211.95,2755940
1789616760,2026-09-17T09:16:00,23212.05,23228.25,23197,23218.65,1649328
1789616820,2026-09-17T09:17:00,23220.3,23246,23217,23245.1,1301186
1789616880,2026-09-17T09:18:00,23247.95,23261.1,23243.35,23256.3,1165526
1789616940,2026-09-17T09:19:00,23259.2,23263.25,23253.3,23255.95,1187584
1789617000,2026-09-17T09:20:00,23257.45,23267.7,23247.55,23254.95,1266611
1789617060,2026-09-17T09:21:00,23257.1,23260.8,23245.05,23255.95,899617
1789617120,2026-09-17T09:22:00,23255.55,23256.45,23239.45,23240.75,742552
1789617180,2026-09-17T09:23:00,23241.65,23242.95,23236.95,23237.65,878410
1789617240,2026-09-17T09:24:00,23239.1,23240.1,23227.15,23228.7,976572
1789617300,2026-09-17T09:25:00,23230.45,23237,23227.45,23232.55,969024
1789617360,2026-09-17T09:26:00,23233.6,23240,23232.4,23237.45,736641
1789617420,2026-09-17T09:27:00,23239.8,23249.8,23233.9,23249.2,825150
1789617480,2026-09-17T09:28:00,23250.55,23259.75,23249.6,23257.35,661235
1789617540,2026-09-17T09:29:00,23258.3,23259.2,23246.9,23252.05,655539
1789617600,2026-09-17T09:30:00,23253.45,23264.85,23250.6,23262.65,641132
1789617660,2026-09-17T09:31:00,23264.65,23270.05,23259.5,23269.5,459780
1789617720,2026-09-17T09:32:00,23271.1,23284.8,23268.3,23280.7,806301
1789617780,2026-09-17T09:33:00,23281.3,23290.1,23277.25,23277.85,936896
1789617840,2026-09-17T09:34:00,23279.6,23286.8,23274.65,23284.45,801152
1789617900,2026-09-17T09:35:00,23285.15,23303.85,23283.65,23299.6,800422
1789617960,2026-09-17T09:36:00,23301.2,23303,23292.35,23292.85,1088546
1789618020,2026-09-17T09:37:00,23294.5,23301.75,23291.15,23295.15,665405
1789618080,2026-09-17T09:38:00,23295.2,23295.5,23283.9,23284.4,615011
1789618140,2026-09-17T09:39:00,23284.9,23284.9,23272.4,23274.1,768489
1789618200,2026-09-17T09:40:00,23275.2,23275.8,23268.1,23272.7,633199
1789618260,2026-09-17T09:41:00,23274.55,23274.55,23260.5,23260.85,717744
1789618320,2026-09-17T09:42:00,23262,23262.1,23235.75,23236.15,788775
1789618380,2026-09-17T09:43:00,23237.25,23252.45,23229.45,23250.6,655230
1789618440,2026-09-17T09:44:00,23251.6,23253.55,23240.95,23252.3,531726
1789618500,2026-09-17T09:45:00,23254.6,23261,23245.05,23248.45,410623
1789618560,2026-09-17T09:46:00,23250,23252.5,23244.3,23251.95,331789
1789618620,2026-09-17T09:47:00,23253.4,23260.75,23251.45,23260.15,299522
1789618680,2026-09-17T09:48:00,23260.65,23268.05,23257.7,23261.95,410666
1789618740,2026-09-17T09:49:00,23263.2,23272.95,23262.3,23267.65,576970
1789618800,2026-09-17T09:50:00,23268.4,23268.4,23258.2,23263.05,524315
1789618860,2026-09-17T09:51:00,23265.8,23270.2,23263.55,23269.6,361547
1789618920,2026-09-17T09:52:00,23270.8,23280.1,23267.35,23277.7,547418
1789618980,2026-09-17T09:53:00,23279.6,23279.6,23273.75,23276,442535
1789619040,2026-09-17T09:54:00,23277.55,23286.7,23276.2,23282.9,571720
1789619100,2026-09-17T09:55:00,23283.75,23290.1,23281.15,23285.8,818970
1789619160,2026-09-17T09:56:00,23287.15,23287.85,23273.5,23274.8,721403
1789619220,2026-09-17T09:57:00,23276.35,23285.75,23273.4,23285.05,616889
1789619280,2026-09-17T09:58:00,23285.95,23289.05,23282.2,23285.5,858711
1789619340,2026-09-17T09:59:00,23286.45,23288.55,23282.3,23284.5,581915
1789619400,2026-09-17T10:00:00,23286.65,23286.65,23279.8,23282.75,534825
1789619460,2026-09-17T10:01:00,23284.1,23289.9,23281.95,23287.35,438791
1789619520,2026-09-17T10:02:00,23288.85,23295,23287.45,23293.9,537263
1789619580,2026-09-17T10:03:00,23294.35,23296.95,23290.9,23294.65,701536
1789619640,2026-09-17T10:04:00,23295.4,23297.2,23293.45,23293.9,394559
1789619700,2026-09-17T10:05:00,23295.2,23314.65,23293.6,23306.3,969109
1789619760,2026-09-17T10:06:00,23308.25,23312.1,23305.85,23310.15,540016
1789619820,2026-09-17T10:07:00,23311.05,23311.05,23299.35,23301.5,765254
1789619880,2026-09-17T10:08:00,23303.75,23308.65,23301.6,23307.35,465507
1789619940,2026-09-17T10:09:00,23308.15,23310,23302.8,23307.5,382465
1789620000,2026-09-17T10:10:00,23308.85,23316.15,23307.6,23315.6,721648
1789620060,2026-09-17T10:11:00,23317.65,23323.7,23313.75,23319.35,3274278
1789620120,2026-09-17T10:12:00,23320.9,23325.4,23318.2,23318.55,393963
1789620180,2026-09-17T10:13:00,23320.05,23320.35,23315.3,23317.75,521930
1789620240,2026-09-17T10:14:00,23318.95,23318.95,23310.2,23311.1,343655
1789620300,2026-09-17T10:15:00,23313.3,23319.5,23311.05,23312.7,439447
1789620360,2026-09-17T10:16:00,23314.05,23314.05,23308.1,23308.95,822706
1789620420,2026-09-17T10:17:00,23311,23312,23302.8,23302.85,524592
1789620480,2026-09-17T10:18:00,23304.45,23304.45,23298.5,23300.85,933790
1789620540,2026-09-17T10:19:00,23302.2,23302.2,23295.65,23296.3,570239
1789620600,2026-09-17T10:20:00,23297.15,23303.15,23292.85,23299.8,479628
1789620660,2026-09-17T10:21:00,23301.95,23305,23300.55,23301.25,807525
1789620720,2026-09-17T10:22:00,23302.3,23302.55,23294.05,23294.05,350530
1789620780,2026-09-17T10:23:00,23298.2,23298.2,23290.1,23290.15,532878
1789620840,2026-09-17T10:24:00,23292.5,23298.15,23291.25,23293.35,619037
1789620900,2026-09-17T10:25:00,23294.6,23296,23286.85,23289.45,889667
1789620960,2026-09-17T10:26:00,23288.85,23293.15,23287.95,23290.6,430040
1789621020,2026-09-17T10:27:00,23292.2,23296.7,23290.6,23291.5,485704
1789621080,2026-09-17T10:28:00,23293.8,23296.65,23289.95,23290.45,270470
1789621140,2026-09-17T10:29:00,23292.35,23295,23288.55,23294.95,487541
1789621200,2026-09-17T10:30:00,23295,23297,23288.05,23289.7,377949
1789621260,2026-09-17T10:31:00,23291.65,23291.65,23275.15,23278.55,531998
1789621320,2026-09-17T10:32:00,23280.25,23283.5,23277.95,23279.65,371845
1789621380,2026-09-17T10:33:00,23279.5,23280.25,23276.15,23279.1,625054
1789621440,2026-09-17T10:34:00,23280,23281.55,23272.5,23273.6,419477
1789621500,2026-09-17T10:35:00,23274.45,23284.55,23270.2,23284.05,589845
1789621560,2026-09-17T10:36:00,23285.35,23296.05,23284.15,23294.45,478235
1789621620,2026-09-17T10:37:00,23295.95,23298.45,23287.4,23288.15,282188
1789621680,2026-09-17T10:38:00,23287.95,23288.7,23278.75,23280.9,387485
1789621740,2026-09-17T10:39:00,23281.5,23283.8,23279.5,23280.5,352661
1789621800,2026-09-17T10:40:00,23281.55,23281.65,23276.15,23276.4,328647
1789621860,2026-09-17T10:41:00,23278.8,23279.5,23274.55,23275.8,429259
1789621920,2026-09-17T10:42:00,23277.2,23277.2,23265.45,23267.9,491259
1789621980,2026-09-17T10:43:00,23269.2,23278.05,23267.95,23270.1,553553
1789622040,2026-09-17T10:44:00,23272.55,23272.55,23266.35,23266.8,356916
1789622100,2026-09-17T10:45:00,23268.85,23268.85,23260.6,23261.9,387187
1789622160,2026-09-17T10:46:00,23262.9,23270.5,23261.3,23269.6,372717
1789622220,2026-09-17T10:47:00,23270.95,23275.8,23269.45,23273.8,252829
1789622280,2026-09-17T10:48:00,23275.4,23275.4,23264.45,23265.05,370170
1789622340,2026-09-17T10:49:00,23267.2,23267.95,23263.9,23265.5,304235
1789622400,2026-09-17T10:50:00,23267.3,23271.5,23265.15,23270.05,435650
1789622460,2026-09-17T10:51:00,23271.7,23274.35,23267.1,23271.75,405440
1789622520,2026-09-17T10:52:00,23273.7,23276.3,23267.3,23270.4,366577
1789622580,2026-09-17T10:53:00,23271.25,23273.85,23269.1,23270.25,816510
1789622640,2026-09-17T10:54:00,23272.15,23272.15,23266.35,23270.5,415325
1789622700,2026-09-17T10:55:00,23272.25,23275,23266.95,23270.7,1053211
1789622760,2026-09-17T10:56:00,23272.05,23277.1,23270.75,23276.75,484295
1789622820,2026-09-17T10:57:00,23277.6,23283.9,23275.15,23275.9,703625
1789622880,2026-09-17T10:58:00,23277.3,23277.7,23271.05,23272.05,386823
1789622940,2026-09-17T10:59:00,23272.85,23272.85,23267.25,23267.85,412243
1789623000,2026-09-17T11:00:00,23268.45,23268.9,23258.45,23259,457394
1789623060,2026-09-17T11:01:00,23260.15,23260.15,23250.25,23255.2,775809
1789623120,2026-09-17T11:02:00,23256.55,23258.85,23254.9,23255.6,501435
1789623180,2026-09-17T11:03:00,23257.4,23257.4,23235.95,23239.85,723434
1789623240,2026-09-17T11:04:00,23239.5,23243.65,23236.95,23238.4,390171
1789623300,2026-09-17T11:05:00,23239.55,23239.55,23235.2,23236.25,534134
