Epoch,Timestamp,Open,High,Low,Close,Volume
1790307900,2026-09-25T09:15:00,23035,23097.2,23030,23088.9,3154405
1790307960,2026-09-25T09:16:00,23088.8,23104.4,23085.95,23087.4,2893111
1790308020,2026-09-25T09:17:00,23086.55,23099.3,23086.55,23098.3,1743498
1790308080,2026-09-25T09:18:00,23098.3,23102.8,23087.5,23089.55,1273638
1790308140,2026-09-25T09:19:00,23089.4,23092.2,23073.9,23074.3,1232332
1790308200,2026-09-25T09:20:00,23074,23078.9,23065.5,23077.25,1325155
1790308260,2026-09-25T09:21:00,23077.25,23086.05,23068.1,23079.4,1062223
1790308320,2026-09-25T09:22:00,23082.2,23093.35,23079.3,23091.75,1065531
1790308380,2026-09-25T09:23:00,23091.65,23095.25,23081.5,23081.95,1355975
1790308440,2026-09-25T09:24:00,23082.05,23086.9,23076.65,23083.1,864004
1790308500,2026-09-25T09:25:00,23083.35,23084.05,23077.15,23078.2,816219
1790308560,2026-09-25T09:26:00,23078.75,23084.9,23077.6,23083.65,1046008
1790308620,2026-09-25T09:27:00,23084.05,23098.85,23083.85,23097.75,1153549
1790308680,2026-09-25T09:28:00,23097.75,23102.95,23095.1,23102.45,1433805
1790308740,2026-09-25T09:29:00,23102.25,23116.65,23101.85,23116.65,1376440
1790308800,2026-09-25T09:30:00,23116.5,23118.55,23105.55,23116.8,943967
1790308860,2026-09-25T09:31:00,23117,23121.6,23107.1,23108.7,1596129
1790308920,2026-09-25T09:32:00,23110,23118.3,23108.6,23113.85,1010963
1790308980,2026-09-25T09:33:00,23113.65,23114.3,23104.45,23107.5,931581
1790309040,2026-09-25T09:34:00,23107.45,23114.65,23107.4,23111.45,1562386
1790309100,2026-09-25T09:35:00,23111.55,23112.75,23103.65,23103.65,593698
1790309160,2026-09-25T09:36:00,23103.95,23104.85,23090.65,23091.25,697179
1790309220,2026-09-25T09:37:00,23091.45,23094.25,23077.45,23077.8,923311
1790309280,2026-09-25T09:38:00,23077.2,23086.4,23075.45,23081.45,651554
1790309340,2026-09-25T09:39:00,23081.5,23085.95,23076.8,23077.75,659292
1790309400,2026-09-25T09:40:00,23077.55,23079.4,23066.75,23069.25,612505
1790309460,2026-09-25T09:41:00,23069.2,23070.75,23063.5,23069.2,927009
1790309520,2026-09-25T09:42:00,23069.35,23070.55,23059.5,23062.05,792661
1790309580,2026-09-25T09:43:00,23061.75,23062.65,23044.05,23048.8,672596
1790309640,2026-09-25T09:44:00,23048.6,23058.95,23048.3,23052.6,837035
1790309700,2026-09-25T09:45:00,23052.6,23063.75,23052.6,23054.1,775237
1790309760,2026-09-25T09:46:00,23053.6,23056.65,23051.2,23051.95,524623
1790309820,2026-09-25T09:47:00,23051.8,23061.85,23050.65,23061.55,561326
1790309880,2026-09-25T09:48:00,23061.45,23062.7,23053.5,23055.1,700208
1790309940,2026-09-25T09:49:00,23054.9,23057.3,23050.2,23051.8,503655
1790310000,2026-09-25T09:50:00,23051.65,23059.95,23050.65,23053.6,630299
1790310060,2026-09-25T09:51:00,23053.6,23054.2,23046.05,23052.75,666596
1790310120,2026-09-25T09:52:00,23052.55,23055.6,23038.3,23039.5,1057768
1790310180,2026-09-25T09:53:00,23039.85,23041.3,23036.05,23039.95,583482
1790310240,2026-09-25T09:54:00,23040.05,23048.65,23038.4,23046.7,604504
1790310300,2026-09-25T09:55:00,23046.65,23050.5,23044.35,23048.2,633387
1790310360,2026-09-25T09:56:00,23047.75,23058.25,23046.45,23056.55,492546
1790310420,2026-09-25T09:57:00,23056.85,23060.85,23052.3,23058.9,506724
1790310480,2026-09-25T09:58:00,23059.1,23059.1,23050,23055.4,494889
1790310540,2026-09-25T09:59:00,23055.5,23060.65,23053.55,23059,444216
1790310600,2026-09-25T10:00:00,23059,23061.25,23055.25,23056.85,419024
1790310660,2026-09-25T10:01:00,23056.95,23060,23053.8,23056.75,485631
1790310720,2026-09-25T10:02:00,23056.7,23065.5,23056.7,23063.6,570870
1790310780,2026-09-25T10:03:00,23064.55,23075.65,23064.5,23067.3,624565
1790310840,2026-09-25T10:04:00,23067.1,23083,23066.4,23080.75,512508
1790310900,2026-09-25T10:05:00,23080.65,23084.1,23075.05,23075.4,413152
1790310960,2026-09-25T10:06:00,23075.3,23082.25,23075.05,23080.15,449307
1790311020,2026-09-25T10:07:00,23080.1,23085.55,23078.7,23084.15,541805
1790311080,2026-09-25T10:08:00,23084.65,23097.65,23082.95,23094.9,673059
1790311140,2026-09-25T10:09:00,23094.95,23100.5,23090.9,23098.75,667186
1790311200,2026-09-25T10:10:00,23098.95,23103.65,23096,23096.65,712897
1790311260,2026-09-25T10:11:00,23095.9,23099,23093.3,23095.15,725557
1790311320,2026-09-25T10:12:00,23095.15,23104.45,23093.6,23103.45,524190
1790311380,2026-09-25T10:13:00,23103.95,23108.5,23100.95,23101.1,651907
1790311440,2026-09-25T10:14:00,23101.05,23104.65,23100,23100.6,491068
1790311500,2026-09-25T10:15:00,23100.85,23104.1,23099.15,23100.9,446564
1790311560,2026-09-25T10:16:00,23100.8,23106.9,23100.5,23102.5,579498
1790311620,2026-09-25T10:17:00,23102.8,23106,23101.65,23102.6,478517
1790311680,2026-09-25T10:18:00,23102.9,23103.75,23093.3,23095.9,435038
1790311740,2026-09-25T10:19:00,23096.45,23098.95,23093.5,23097.8,454590
1790311800,2026-09-25T10:20:00,23097.8,23099.7,23095.15,23097.95,546242
1790311860,2026-09-25T10:21:00,23097.8,23106.25,23097.55,23105.5,610570
1790311920,2026-09-25T10:22:00,23104.85,23105.5,23097.05,23097.2,392312
1790311980,2026-09-25T10:23:00,23097.25,23098.5,23093.7,23096.5,349696
