Epoch,Timestamp,Open,High,Low,Close,Volume
1789962300,2026-09-21T09:15:00,23330.2,23376.2,23314.8,23345,2747331
1789962360,2026-09-21T09:16:00,23345.85,23364,23331,23362.5,2179203
1789962420,2026-09-21T09:17:00,23361.75,23385.9,23361.25,23384.7,1475712
1789962480,2026-09-21T09:18:00,23384.35,23396.7,23377.45,23387.8,1366058
1789962540,2026-09-21T09:19:00,23388.25,23389.5,23379.8,23385.85,1271066
1789962600,2026-09-21T09:20:00,23384.65,23391.3,23376.25,23381,955665
1789962660,2026-09-21T09:21:00,23381.8,23385.85,23376.5,23377.25,1079828
1789962720,2026-09-21T09:22:00,23376.65,23382.1,23372.7,23376.15,1030431
1789962780,2026-09-21T09:23:00,23376.3,23387,23374.55,23380.1,1236866
1789962840,2026-09-21T09:24:00,23380.15,23383.55,23375.05,23376.9,1147818
1789962900,2026-09-21T09:25:00,23376.8,23387.9,23375.25,23386.05,764085
1789962960,2026-09-21T09:26:00,23386.1,23391.3,23381.7,23391.15,631626
1789963020,2026-09-21T09:27:00,23391.15,23399.25,23389.8,23393.75,759467
1789963080,2026-09-21T09:28:00,23393.5,23398.6,23390.7,23392.85,716389
1789963140,2026-09-21T09:29:00,23392.85,23402.95,23391.95,23400.25,762241
1789963200,2026-09-21T09:30:00,23400.25,23406.25,23398.35,23402.9,550430
1789963260,2026-09-21T09:31:00,23402.45,23406.15,23397.15,23399.1,613883
1789963320,2026-09-21T09:32:00,23399.5,23403.3,23395.6,23397.2,580881
1789963380,2026-09-21T09:33:00,23397.2,23400.25,23395.25,23398.7,547745
1789963440,2026-09-21T09:34:00,23398.4,23398.4,23390.1,23395.9,688781
1789963500,2026-09-21T09:35:00,23395.85,23406.35,23395.75,23405.25,469743
1789963560,2026-09-21T09:36:00,23405.2,23407.8,23394.7,23396.9,590237
1789963620,2026-09-21T09:37:00,23396.7,23397.6,23389,23389.95,558659
1789963680,2026-09-21T09:38:00,23390.25,23396.05,23389.5,23392.35,500254
1789963740,2026-09-21T09:39:00,23392.55,23397.55,23391.3,23392,498765
1789963800,2026-09-21T09:40:00,23392.45,23393.9,23386.65,23387.05,524486
1789963860,2026-09-21T09:41:00,23387.3,23393.85,23385.8,23389.1,1072894
1789963920,2026-09-21T09:42:00,23389.8,23393.55,23386.6,23387.05,413123
1789963980,2026-09-21T09:43:00,23387.2,23393.55,23387.2,23390.65,797832
1789964040,2026-09-21T09:44:00,23390.35,23396.95,23389.6,23392.8,531868
1789964100,2026-09-21T09:45:00,23393.2,23398.2,23392.6,23397.35,683295
1789964160,2026-09-21T09:46:00,23397.35,23401.45,23396.8,23400.8,691433
1789964220,2026-09-21T09:47:00,23400.8,23401.95,23392.9,23393.6,543941
1789964280,2026-09-21T09:48:00,23393.55,23404.35,23393.1,23402.95,519872
1789964340,2026-09-21T09:49:00,23402.95,23410.75,23400.5,23401.55,529300
1789964400,2026-09-21T09:50:00,23401.5,23405,23400.75,23401.3,325201
1789964460,2026-09-21T09:51:00,23401.65,23406.4,23401.65,23404.3,420831
1789964520,2026-09-21T09:52:00,23403.8,23404.85,23400.45,23402.3,365191
1789964580,2026-09-21T09:53:00,23402.3,23404.05,23397.65,23398.8,468219
1789964640,2026-09-21T09:54:00,23399.15,23400.1,23393.3,23394.55,384930
1789964700,2026-09-21T09:55:00,23394.7,23397.8,23393.6,23395.85,438747
1789964760,2026-09-21T09:56:00,23395.85,23398.3,23392.25,23393.15,461031
1789964820,2026-09-21T09:57:00,23393.05,23405.8,23392.9,23403.5,869421
1789964880,2026-09-21T09:58:00,23403.4,23403.4,23390.85,23391.7,1202344
1789964940,2026-09-21T09:59:00,23391.95,23395.85,23389.55,23394.85,502266
1789965000,2026-09-21T10:00:00,23394.85,23398.9,23391.55,23392,569690
1789965060,2026-09-21T10:01:00,23393.2,23395.9,23391.1,23391.35,467399
1789965120,2026-09-21T10:02:00,23391.35,23392.3,23386.85,23387.45,346124
1789965180,2026-09-21T10:03:00,23387.8,23388.5,23383.55,23383.9,316803
1789965240,2026-09-21T10:04:00,23383.8,23385.4,23378.3,23382.9,528673
1789965300,2026-09-21T10:05:00,23382.5,23389.6,23381.4,23383.5,412779
1789965360,2026-09-21T10:06:00,23383.9,23385.3,23377.55,23379.9,473397
1789965420,2026-09-21T10:07:00,23380.35,23381.85,23377.2,23379.25,525190
1789965480,2026-09-21T10:08:00,23379.65,23384.65,23379.4,23383.45,340410
1789965540,2026-09-21T10:09:00,23383.75,23387.6,23383.5,23385.75,389010
1789965600,2026-09-21T10:10:00,23384.7,23388.1,23383.85,23387.1,278024
1789965660,2026-09-21T10:11:00,23387.35,23392.95,23386.45,23392.3,402451
1789965720,2026-09-21T10:12:00,23392.3,23393.25,23388.65,23389.35,363350
1789965780,2026-09-21T10:13:00,23389.55,23390.3,23378.2,23378.9,494665
