entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
WED,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,12,12,12,9541.617237980585,12684.6754318995,0.75,3.969513057777172,-6298.3741382294975,-17325.051793860177,-32259.936476331502,1.0,27184.719791666677,41042.62500000001,116311.0,1811.5931442329984,114499.406855767,0.0155754240289654,False,base,2,oos
MON,10:00,second_nearest_weekly,delta020,touch,add_short,no_stop,11,11,11,9498.196722126451,14294.836049812002,0.8181818181818182,3.573535996970187,-29187.2756132675,-20298.951339012758,-29187.2756132675,1.0,26185.14659090909,39645.9375,106151.5,1671.3360566089968,104480.163943391,0.0157448180817887,False,base,2,oos
TUE,09:20,nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,9461.629647994,8076.54698108,0.8,10.34858565415621,-8977.794063009496,-5452.193837647995,-8977.794063009496,1.0,21906.608750000007,35560.850000000006,96005.0,1388.7035200600044,94616.29647994,0.0144649082866517,False,base,2,oos
WED,09:20,nearest_weekly,delta020,ninety_pct,add_short,no_stop,12,12,12,9355.89452972725,8067.56300357825,0.8333333333333334,3.06794603702623,-32690.534889927498,-26590.96354752368,-32690.5348899275,1.0,19922.67604166667,39384.31250000002,113964.5,1693.7656432729964,112270.734356727,0.0148622215099701,False,base,2,oos
WED,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,12,12,12,9301.902669552584,8449.583071533,0.8333333333333334,5.501494474832614,-12548.919083764997,-12383.369331815273,-12548.919083764997,1.0,26923.27083333333,44026.93749999998,113223.5,1600.667965368998,111622.832034631,0.0141372415211417,False,base,2,oos
FRI,11:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,10,10,10,9242.6710370806,11253.81237215575,0.8,3.7098004905597337,-19393.474795882503,-17288.0861825883,-19393.4747958825,1.0,23909.90875000001,35272.899999999994,93775.5,1348.7896291940017,92426.710370806,0.0143831771538834,False,base,2,oos
WED,10:00,nearest_weekly,delta020,touch,add_short,no_stop,12,12,12,8982.065764919125,8972.983975498,0.8333333333333334,3.846081609551315,-25256.594416494,-18303.55144588097,-25256.594416494,1.0,18967.23020833333,38467.000000000015,109385.25,1600.4608209704993,107784.7891790295,0.0146314134764102,False,base,2,oos
MON,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,11,11,11,8940.89201762018,8699.3524829245,0.8181818181818182,5.526110515681913,-14670.590387581991,-10864.716167785002,-14670.590387581997,1.0,24108.115909090902,37401.0,99846.5,1496.6878061779998,98349.81219382196,0.0149898875391525,False,base,2,oos
WED,09:20,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,12,12,12,8821.02871645,7802.44938026725,0.75,3.014433488134654,-21708.82349748349,-19088.340445014077,-21708.8234974835,1.0,19922.67604166667,39384.31250000002,107549.0,1696.655402599994,105852.34459740004,0.0157756501929352,False,base,2,oos
THU,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,10,10,10,8723.8248340247,12512.39070488175,0.9,2.316161497366455,-66282.32820577451,-34223.11854435108,-66282.32820577451,1.0,28050.002499999995,51601.06250000001,88744.49999999999,1506.2516597529911,87238.248340247,0.0169729015291425,False,base,2,oos
MON,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,11,11,11,8706.346565747592,9844.399265018,0.8181818181818182,9.15727943611286,-8070.396040822998,-5870.205438791496,-8070.396040823,1.0,23528.404545454545,36227.75000000002,97301.75,1531.9377767764995,95769.8122232235,0.0157441955234772,False,base,2,oos
WED,09:20,nearest_weekly,delta020,touch,add_short,no_stop,12,12,12,8685.525678138001,7802.44938026725,0.8333333333333334,3.04129584886524,-31980.151758827007,-24884.376461555625,-31980.151758827,1.0,19486.661458333336,39384.31250000002,105878.5,1652.1918623439988,104226.308137656,0.0156046020896026,False,base,2,oos
THU,09:20,second_nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,8615.77194058045,12196.124242405502,0.9,2.349113182064115,-63862.48429800751,-31659.010535061003,-63862.48429800751,1.0,26885.88499999999,51176.93749999998,87603.74999999999,1446.0305941954966,86157.71940580448,0.0165064919503502,False,base,2,oos
WED,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,12,12,12,8609.345491468835,9030.2081537325,0.75,3.6285130488907766,-12513.906831347003,-14829.556545764,-17659.795085607,1.0,19124.259375,38588.06250000002,104942.5,1630.354102373998,103312.14589762602,0.0155356895668961,False,base,2,oos
TUE,09:20,nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,8398.530774626299,6957.454120362999,1.0,inf,0.0,3742.372599485999,3652.590828731999,1.0,19601.44875000001,29374.312500000025,85267.0,1281.692253737001,83985.30774626299,0.0150315157533043,False,base,2,oos
TUE,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,8316.39155259325,6510.495213889251,1.0,inf,0.0,4281.839847813925,4096.459044424,1.0,18399.046249999992,27857.374999999996,84425.25,1261.334474067501,83163.9155259325,0.0149402515724561,False,base,2,oos
WED,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,12,12,12,8306.068115061416,9542.7297161945,0.9166666666666666,5.186325228284431,0.0,-8041.8062257846495,-23809.1433286905,1.0,25120.509374999998,35637.87499999998,101237.5,1564.6826192630033,99672.817380737,0.0154555635931646,False,base,2,oos
TUE,10:00,second_nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,8288.207643488659,11060.8087360805,0.7,2.4973166377923657,-55209.648892149,-29178.5971144723,-43342.5511300525,1.0,29556.5725,42423.87500000001,84470.09999999999,1588.0235651134058,82882.07643488658,0.0187998305330928,False,base,2,oos
TUE,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,8282.1017037245,6322.357215698252,1.0,inf,0.0,4281.839847813925,4096.459044424,1.0,18046.486249999994,27857.374999999996,84058.0,1236.9829627550007,82821.01703724501,0.0147158267238692,False,base,2,oos
TUE,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,8266.52347582175,9989.727080456,0.9,4.073006048785094,-26900.4464833055,-11540.3243803952,-26900.4464833055,1.0,28481.261250000003,59379.93750000002,84048.25,1383.0152417824977,82665.2347582175,0.0164550153249175,False,base,2,oos
THU,11:00,second_nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,8264.8263610472,12351.8246547015,0.9,2.2867093135118743,-64232.27277721051,-31840.25348450438,-64232.27277721051,1.0,26933.74125,51601.06250000001,84096.99999999999,1448.736389527994,82648.263610472,0.0172269687328679,False,base,2,oos
TUE,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,8256.112872547248,6957.454120362999,1.0,inf,0.0,3639.223465626474,3628.286532176499,1.0,19601.44875000001,29374.312500000025,83840.25,1279.1212745275002,82561.12872547247,0.0152566490978676,False,base,2,oos
MON,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,11,11,11,8156.820065231091,14294.836049812002,0.8181818181818182,2.6209590502636027,-37858.03451276501,-27676.52295193725,-37858.03451276501,1.0,26185.14659090909,39645.9375,91403.0,1677.9792824579972,89725.020717542,0.018358032914215,False,base,2,oos
WED,11:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,12,12,12,8153.077972438583,9910.89631610275,0.5833333333333334,2.3790941409321915,-25141.986752036,-22963.377446866005,-31288.26861002602,1.0,29855.285416666666,61545.25000000002,99729.49999999996,1892.5643307369944,97836.93566926298,0.0189769760275244,False,base,2,oos
MON,09:20,second_nearest_weekly,sigma1,touch,add_short,no_stop,11,11,11,8140.311274161682,8757.7401375355,0.9090909090909092,13.457186522204456,-7188.093704478997,-1179.0092538792487,-7188.093704479,1.0,23222.756818181813,36880.18749999999,90970.75,1427.3259842215002,89543.42401577851,0.0156899441218358,False,base,2,oos
WED,10:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,12,12,12,8120.383009481418,7830.021328278,0.75,2.9051189021777604,-18233.97137918099,-19078.72687380397,-20111.2058116765,1.0,19317.228125,38467.000000000015,99092.5,1647.9038862229982,97444.59611377702,0.0166299557103009,False,base,2,oos
MON,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,11,11,11,8087.573368389771,8595.5522080605,0.8181818181818182,5.551394902092814,-12487.5408568485,-9773.191402418252,-12487.540856848496,1.0,23722.62159090909,37401.0,90418.25,1454.9429477125004,88963.30705228748,0.0160912531232632,False,base,2,oos
THU,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,10,10,10,8030.048222995749,12196.124242405502,0.9,2.2182883949408145,-65912.53972657151,-32786.541020771205,-65912.53972657151,1.0,27387.945,51176.93749999998,81760.24999999999,1459.7677700425002,80300.48222995749,0.0178542478776972,False,base,2,oos
TUE,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,10,10,10,7903.55586233795,8652.31413071625,0.8,4.115761820335445,-13919.1785465855,-12806.7831208013,-13919.1785465855,1.0,25616.38625,39541.93749999998,80317.25,1281.6913766204962,79035.5586233795,0.0159578593218828,False,base,2,oos
WED,09:20,nearest_weekly,delta020,touch,add_short,stop_2x_credit,12,12,12,7890.271796694877,7802.44938026725,0.75,2.783613664911852,-22354.331456794,-19710.465599625742,-22354.331456794,1.0,19486.661458333336,39384.31250000002,96339.75,1656.4884396614998,94683.26156033852,0.0171942364357547,False,base,2,oos
TUE,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,10,10,10,7888.024730348198,9296.2040633925,0.9,16.436263236680862,-5110.061035759005,204.491816165224,-5110.061035759,1.0,27149.44375000001,59379.93750000002,80236.0,1355.7526965180014,78880.247303482,0.0168970623724762,False,base,2,oos
TUE,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,10,10,10,7888.024730348198,9296.2040633925,0.9,16.436263236680862,-5110.061035759005,204.491816165224,-5110.061035759,1.0,27149.44375000001,59379.93750000002,80236.0,1355.7526965180014,78880.247303482,0.0168970623724762,False,base,2,oos
TUE,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,10,10,10,7865.096279660999,7765.146156487999,0.8,4.139403693762413,-14881.03674248,-12761.87943261755,-14881.03674248,1.0,25807.68125,39754.00000000002,80015.0,1364.037203390002,78650.96279661,0.0170472686794976,False,base,2,oos
