entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
MON,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,11,11,11,12566.869420329407,13714.1416197235,0.8181818181818182,6.824790382751862,-20491.2507045015,-11866.14062825,-20491.2507045015,1.0,26980.90909090909,41721.06250000001,140000.25,1764.6863763764964,138235.5636236235,0.0126048801796889,False,stress,2,oos
TUE,11:00,nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,12522.675366291598,8819.309908168001,0.9,42.41231732763888,-3023.9011420725,-1032.19737309615,-3023.9011420725,1.0,21131.51625,36208.9,126659.0,1432.2463370839996,125226.753662916,0.0113078923494106,False,stress,2,oos
FRI,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,12347.1051891232,9095.0293882755,1.0,inf,0.0,5967.721732138551,5906.414694797,1.0,22354.13375,34422.37499999999,124715.5,1244.4481087679997,123471.051891232,0.0099782954706351,False,stress,2,oos
MON,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,11,11,11,12304.683194091818,13714.1416197235,0.8181818181818182,6.085280969659584,-23375.299193115003,-13308.164872556748,-23375.299193115,1.0,26980.90909090909,41721.06250000001,137117.5,1765.9848649899943,135351.51513501,0.0128793543128338,False,stress,2,oos
MON,09:20,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,11,11,11,12086.58581082641,13607.089880949,0.8181818181818182,6.927033057612533,-19190.503510112,-11215.767031055251,-19190.503510112,1.0,26643.145454545454,41721.06250000001,134683.25,1730.8060809095036,132952.44391909053,0.0128509378924959,False,stress,2,oos
WED,09:20,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,12,12,12,12013.187569115127,10999.115680312,0.75,3.8985119124665695,-31483.214528347016,-17335.84893482387,-18007.056676081495,1.0,30387.94687500001,75467.43750000003,145967.25,1808.999170618498,144158.2508293815,0.0123931852564085,False,stress,2,oos
WED,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,12,12,12,11845.631881843206,10661.764787004,1.0,inf,0.0,5372.613584408025,4806.7805329565,1.0,25120.509374999998,35637.87499999998,143692.25,1544.6674178815,142147.58258211848,0.0107498311000175,False,stress,2,oos
MON,09:20,second_nearest_weekly,delta020,touch,add_short,no_stop,11,11,11,11824.399584588818,13607.089880949,0.8181818181818182,6.137878821072484,-22074.551998725496,-12657.791275361998,-22074.5519987255,1.0,26643.145454545454,41721.06250000001,131800.5,1732.1045695230018,130068.395430477,0.0131418664536401,False,stress,2,oos
TUE,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,10,10,10,11709.9687529808,8819.309908168001,0.9,36.91248764064721,-3260.695519105997,-1162.4342804645753,-3260.695519106001,1.0,21131.51625,36208.9,118521.0,1421.312470192,117099.687529808,0.011992072883219,False,stress,2,oos
FRI,09:20,second_nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,11622.8260631962,10146.35728240575,1.0,inf,0.0,6855.862833943649,6321.615794253,1.0,22968.4,36222.54999999999,117448.5,1220.239368038,116228.260631962,0.0103895696244566,False,stress,2,oos
FRI,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,11050.4816257405,9202.073421729,1.0,inf,0.0,6354.215568077475,6282.690691179,1.0,21844.273750000004,32641.04999999998,111702.5,1197.683742594998,110504.816257405,0.0107220853838991,False,stress,2,oos
TUE,09:20,nearest_weekly,delta020,ninety_pct,add_short,no_stop,10,10,10,10935.744402063898,8024.585201079999,0.8,9.901927400090326,-11063.623299910005,-6634.474119443273,-11063.62329991,1.0,22473.78250000001,35560.850000000006,110799.0,1441.555979361003,109357.44402063898,0.0130105504504643,False,stress,2,oos
FRI,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,10888.2936962655,9202.073421729,1.0,inf,0.0,6354.215568077475,6282.690691179,1.0,21844.273750000004,32641.04999999998,110077.5,1194.5630373450003,108882.936962655,0.010852018235743,False,stress,2,oos
MON,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,11,11,11,10882.514208227589,10496.3253936185,0.9090909090909092,16.42805819784511,-7759.087680083001,-1503.47757668125,-7759.087680082999,1.0,24129.078409090904,36880.18749999999,121241.25,1533.5937094964993,119707.65629050352,0.0126491083644922,False,stress,2,oos
FRI,11:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,10875.5089913754,9095.0293882755,1.0,inf,0.0,5967.721732138551,5906.414694797,1.0,21665.68625000001,32334.89999999999,109947.5,1192.410086246,108755.089913754,0.0108452678437072,False,stress,2,oos
WED,09:20,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,12,12,12,10854.357836720124,9575.1056595215,0.9166666666666666,11.611908491657848,-12274.162950334008,-3293.7347282365263,-12274.162950334,1.0,26307.85625,44026.93749999998,131803.75,1551.455959358498,130252.29404064149,0.0117709546151645,False,stress,2,oos
TUE,10:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,10,10,10,10800.07123342185,7778.311345831249,0.9,9.850933983364136,-12202.1825648245,-5522.21797301035,-12202.1825648245,1.0,21636.615,35765.60000000001,109411.25,1410.5376657815,108000.7123342185,0.0128920715719955,False,stress,2,oos
FRI,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,10,10,10,10656.6015912253,11623.53535613025,0.8,3.982771326132176,-19647.874742092,-18042.01965770942,-19647.874742092,1.0,25767.235,44852.437500000015,107965.0,1398.9840877470017,106566.01591225302,0.0129577556406891,False,stress,2,oos
WED,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,12,12,12,10297.869107591832,9490.7679361945,1.0,inf,0.0,4605.34312454855,4359.1418476055,1.0,23309.40624999999,33132.937500000015,124988.5,1414.0707088980007,123574.429291102,0.0113136065229841,False,stress,2,oos
MON,11:00,second_nearest_weekly,delta020,touch,add_short,no_stop,11,11,11,10201.597170033774,12127.935964136996,0.8181818181818182,3.9648744534855305,-21711.2510367015,-18924.50601718525,-21711.2510367015,1.0,24347.286363636365,34249.31250000002,113915.75,1698.1811296284986,112217.56887037151,0.0149073427478509,False,stress,2,oos
TUE,09:20,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,10,10,10,10080.7102880145,12013.86107050375,0.8,3.352504413680669,-42850.9729010135,-22419.26804845972,-31363.302430036496,1.0,29437.703750000008,40197.625000000015,102375.0,1567.8971198550016,100807.102880145,0.015315234381978,False,stress,2,oos
TUE,10:00,nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,10062.020584391848,7703.456953379999,1.0,inf,0.0,3562.3551486588003,2979.4423504245005,1.0,19644.82,32958.899999999994,101884.25,1264.0441560814977,100620.2058439185,0.0124066689020285,False,stress,2,oos
FRI,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,10,10,10,9974.871016069805,11201.850592155752,0.8,3.856313692470575,-19175.7421121425,-17632.556669422145,-19175.74211214249,1.0,24791.731250000004,44091.12499999999,101133.5,1384.7898393019989,99748.710160698,0.0136926917322351,False,stress,2,oos
TUE,10:00,nearest_weekly,delta020,touch,add_short,no_stop,10,10,10,9972.7154076577,7778.311345831249,0.9,10.782642577465452,-10194.295997923997,-4381.3880770832,-10194.295997924,1.0,21085.43125,35765.60000000001,101094.5,1367.3459234230018,99727.154076577,0.0135254234743037,False,stress,2,oos
FRI,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,10,10,10,9841.410663679,11870.06486159275,0.8,3.4406540556168,-21642.924425757985,-20309.5711168054,-21642.924425757992,1.0,26640.03875,50526.93749999998,99827.0,1412.8933632099995,98414.10663679,0.0141534190470513,False,stress,2,oos
FRI,09:20,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,10,10,10,9839.805107610351,11870.06486159275,0.8,3.686897689674799,-18754.24631008401,-18355.0707129572,-18754.246310084003,1.0,24948.8525,40421.54999999998,99765.25,1367.1989238965052,98398.0510761035,0.0137041597539875,False,stress,2,oos
TUE,10:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,9805.4392799624,7099.636336851751,1.0,inf,0.0,3439.254510187276,2755.6230077490004,1.0,19644.82,32958.899999999994,99313.5,1259.1072003759982,98054.392799624,0.0126781072097549,False,stress,2,oos
THU,11:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,10,10,10,9762.1907921661,9432.376428922998,0.9,5.151476230594311,-23514.9865973545,-9923.570396855048,-23514.9865973545,1.0,23888.32875,36737.99999999999,99001.5,1379.5920783389977,97621.907921661,0.0139350623812669,False,stress,2,oos
FRI,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,10,10,10,9737.52953336275,11623.53535613025,0.8,3.6872181357147142,-19901.28106499549,-18296.5389325332,-19901.28106499549,1.0,24870.18625,39959.56249999999,98738.25,1362.9546663725032,97375.29533362752,0.0138037150382197,False,stress,2,oos
MON,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,11,11,11,9724.262304952455,12071.821325032,0.8181818181818182,3.732248868491061,-23011.998231091,-19574.87961438,-23011.998231091,1.0,24872.17613636364,34249.31250000002,108680.0,1713.114645523002,106966.885354477,0.015762924599954,False,stress,2,oos
THU,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,10,10,10,9701.32635310665,9432.376428922998,0.9,5.1255929757570335,-23514.9865973545,-9923.570396855048,-23514.9865973545,1.0,23888.32875,36737.99999999999,98380.75,1367.486468933499,97013.2635310665,0.0138999394590252,False,stress,2,oos
