entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
TUE,10:00,second_nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,9792.253072433496,13513.05113461575,0.9,3.2216855704251754,-67302.42647974851,-23171.80355012692,-67302.42647974851,1.0,19701.176875,27407.8125,198575.5,2730.438551329998,195845.06144867,0.0137501280436408,True,base,1,train
TUE,09:20,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,20,20,20,9779.14812474058,11278.050335344253,0.8,4.621846847102323,-38722.871795915,-16273.946367986498,-22791.9798201475,1.0,20021.5125,31952.81250000003,198288.6,2705.637505188399,195582.9624948116,0.0136449473403332,True,base,1,train
TUE,11:00,second_nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,9738.167870084557,12453.10561271555,0.9,3.347764829069846,-61179.10412489102,-23747.88769159505,-61179.10412489101,1.0,19358.791875000003,26639.999999999985,197456.35,2692.9925983088974,194763.35740169117,0.0136384198244771,True,base,1,train
TUE,09:20,second_nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,9281.97721356928,12975.61243681455,0.85,2.9875371738452694,-54332.34696815803,-36726.35174836502,-54332.34696815802,1.0,20021.5125,31952.81250000003,188349.6,2710.055728614405,185639.5442713856,0.0143884336819106,True,base,1,train
TUE,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,8776.821868321156,13425.5113152238,0.85,2.840058190726378,-55844.70465641501,-38523.78062252838,-55844.704656415015,1.0,20211.928125,31952.81250000003,178255.84999999998,2719.4126335769074,175536.4373664231,0.0152556711803674,True,base,1,train
TUE,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,8760.897210856325,11674.533489512,0.9,3.072605607994656,-61575.043262160005,-24895.399697530625,-61575.04326216001,1.0,19358.791875000003,26639.999999999985,177883.25,2665.305782873498,175217.9442171265,0.0149834556253806,True,base,1,train
TUE,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,8656.3121755852,12752.0041863405,0.9,2.9360367604162727,-67386.80695162553,-24303.737622792894,-67386.80695162552,1.0,19701.176875,27407.8125,175824.5,2698.256488296005,173126.24351170397,0.0153463054824327,True,base,1,train
TUE,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,20,20,20,7883.549955025906,11278.050335344253,0.75,3.3537896525090978,-38006.68085702,-15593.56497603625,-22791.9798201475,1.0,20211.928125,31952.81250000003,160398.35,2727.350899481901,157670.99910051812,0.0170036094478646,True,base,1,train
TUE,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,20,20,20,7608.270149154824,10044.289858678749,0.8,2.990066337390496,-63777.819906705,-18955.86590668225,-28377.9510492475,1.0,19701.176875,27407.8125,154915.25,2749.8470169035004,152165.40298309652,0.0177506540957297,True,base,1,train
FRI,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,7335.62618167943,10116.11441995125,0.85,3.690393857352952,-30469.89936748348,-22974.88919784908,-24062.087922265,1.0,16598.385625000003,23899.68750000003,149346.1,2633.576366411401,146712.52363358866,0.0176340484713789,True,base,1,train
FRI,11:00,second_nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,7258.189132563401,10225.9075903075,0.8,4.510231469216351,-17782.402031432517,-11632.462014306897,-15364.1681675425,1.0,16277.755,22357.50000000003,147692.5,2528.7173487319988,145163.78265126795,0.0171215014217512,True,base,1,train
FRI,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,7255.599080717981,10223.413218094,0.85,3.750651767044672,-35035.90830074588,-17955.307713718645,-22434.103200443,1.0,17080.123750000006,28875.93749999998,147742.6,2630.6183856404027,145111.98161435965,0.0178054155378367,True,base,1,train
FRI,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,20,20,20,7195.078847875205,11007.305365122498,0.8,4.188916874149256,-19100.68463437239,-12968.524431468926,-17038.047054924995,1.0,16658.351875,24128.43749999997,146475.85,2574.2730424958963,143901.5769575041,0.0175747267723375,True,base,1,train
FRI,09:20,second_nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,7109.30214515406,9791.83441624875,0.85,3.7454146485504944,-28915.35144328799,-22178.667076533977,-22875.0194495575,1.0,16067.38,22920.00000000003,144742.2,2556.157096918805,142186.0429030812,0.0176600680169211,True,base,1,train
FRI,10:00,second_nearest_weekly,delta020,touch,add_short,no_stop,20,20,20,6962.42620488045,9281.657496915,0.85,3.842521468638666,-32941.97443709051,-16326.340207669498,-21658.4519397275,1.0,16653.570625000004,24536.24999999997,141823.5,2574.975902391,139248.524097609,0.0181562005054945,True,base,1,train
TUE,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,20,20,20,6610.516439085154,8145.732727198751,0.9,2.9940406818818888,-40469.39501018601,-26565.132198462677,-40469.395010186,1.0,18351.28875,28839.37499999997,134719.85,2509.5212182969017,132210.32878170308,0.0186277019926677,True,base,1,train
TUE,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,20,20,20,6168.884774664877,7434.24058267375,0.9,3.001101644359538,-51142.80829269849,-12543.615060668795,-51142.8082926985,1.0,17870.769999999997,23850.0,125811.75,2434.054506702507,123377.69549329752,0.0193467979477473,True,base,1,train
TUE,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,20,20,20,6167.5201246028255,7434.24058267375,0.9,3.138464428237888,-49292.9287169335,-10434.04085215217,-49292.9287169335,1.0,17690.32,23850.0,125760.75,2410.3475079435057,123350.40249205651,0.019166134966144,True,base,1,train
FRI,11:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,20,20,20,5959.29660792403,7108.452074391251,0.85,27.865327128825022,-3116.4934137644013,-1463.6775468113208,-1663.3235514054,1.0,14874.881874999992,19190.249999999975,121474.1,2288.167841519401,119185.9321584806,0.0188366725212979,True,base,1,train
TUE,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,20,20,20,5865.027805250048,7490.41101513625,0.9,2.936847632223499,-42760.649361923,-19049.899157690397,-42760.649361923,1.0,17708.461875,25461.56250000002,119704.0,2403.4438949990003,117300.556105001,0.020078225414347,True,base,1,train
TUE,11:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,20,20,20,5837.417832677856,7490.41101513625,0.9,3.038101004343281,-41154.8240740484,-17379.42295028329,-41154.8240740484,1.0,17522.28375,25461.56250000002,119127.35,2378.993346442899,116748.35665355712,0.0199701692889407,True,base,1,train
TUE,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,20,20,20,5766.45310578615,9850.854698287498,0.75,2.3837463790726447,-55567.684592415,-18432.23228968788,-21614.5559307925,1.0,19701.176875,27407.8125,118053.0,2723.937884276999,115329.062115723,0.0230738556773398,True,base,1,train
TUE,11:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,20,20,20,5756.498669217955,9136.081025021753,0.75,2.212540838521229,-67113.89642134501,-19259.586007925875,-35377.2928620025,1.0,19358.791875000003,26639.999999999985,117858.35,2728.376615640898,115129.9733843591,0.0231496250850355,True,base,1,train
FRI,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,20,20,20,5738.438196270855,7108.452074391251,0.85,14.903337926584628,-4171.249312226908,-2786.3511777037547,-4083.514006585,1.0,15023.634999999991,19190.249999999975,117074.35,2305.5860745829004,114768.7639254171,0.0196933493509287,True,base,1,train
FRI,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,20,20,20,5693.85926253775,6896.8767787825,0.85,6.885148789156082,-9766.884170769998,-8102.102702374948,-9766.884170769996,1.0,14811.404375000002,19056.75000000001,116176.0,2298.8147492450007,113877.185250755,0.0197873463473092,True,base,1,train
TUE,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,20,20,20,5650.98215163776,6593.061798422,0.85,3.564210862759681,-35664.778175465006,-12101.74070284,-24199.7761820575,1.0,17870.769999999997,23850.0,115458.3,2438.656967244804,113019.6430327552,0.021121538834755,True,base,1,train
TUE,09:20,second_nearest_weekly,sigma1,touch,add_short,no_stop,20,20,20,5542.529649614355,7737.557432218749,0.9,2.7807934148124795,-38863.5697223114,-24158.2616214722,-38863.56972231141,1.0,17709.308749999997,24269.06249999997,113258.85,2408.2570077129026,110850.5929922871,0.0212633009050763,True,base,1,train
TUE,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,20,20,20,5525.899504217066,7263.8569375375,0.8,3.2905025625521467,-25969.752575989987,-14953.8925458848,-15668.325073757493,1.0,18351.28875,28839.37499999997,113037.15,2519.1599156587,110517.99008434132,0.0222861237713326,True,base,1,train
TUE,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,20,20,20,5423.3394579869255,6593.061798422,0.85,3.430451967548184,-35601.201012755,-12041.342398265497,-24199.7761820575,1.0,17690.32,23850.0,110883.75,2416.960840261504,108466.7891597385,0.0217972501855457,True,base,1,train
FRI,09:20,second_nearest_weekly,sigma1,touch,add_short,no_stop,20,20,20,5232.079744327484,5768.4798498725,0.9,5.165720897784925,-17176.600788332496,-8404.759615475023,-17176.600788332496,1.0,14601.0375,18936.75000000001,106902.55,2260.955113450299,104641.59488654972,0.0211496836459962,True,base,1,train
TUE,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,20,20,20,5203.7589793894,6649.2322308845,0.85,3.274693860855981,-35065.09008998,-11619.66289627075,-24102.4140991225,1.0,17708.461875,25461.56250000002,106484.5,2409.3204122119973,104075.179587788,0.0226260198640365,True,base,1,train
FRI,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,20,20,20,5178.796685328949,6896.8767787825,0.85,5.59766905624557,-11890.126517852495,-8208.264819729073,-11890.126517852495,1.0,15098.007500000002,19056.75000000001,105907.5,2331.566293420999,103575.933706579,0.0220151197358166,True,base,1,train
TUE,11:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,20,20,20,5002.671924621607,6649.2322308845,0.85,3.177757839831753,-34441.6779632975,-12131.6863869301,-24102.4140991225,1.0,17522.28375,25461.56250000002,102439.85,2386.411507567896,100053.43849243212,0.0232957341070676,True,base,1,train
THU,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,17,17,17,8014.883067840659,8449.744782694997,0.7647058823529411,3.97464126235584,-17816.526455122803,-12882.536552426502,-15846.8773426525,1.0,18240.54411764706,34933.12499999997,138520.8,2267.787846708801,136253.0121532912,0.0163714607965648,False,base,1,train
THU,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,17,17,17,7574.83752993887,9795.2710938475,0.7647058823529411,3.600706211631588,-19478.691415715293,-13877.782399645,-16917.887143645,1.0,18516.16176470588,35102.81250000003,131031.9,2259.6619910391983,128772.2380089608,0.0172451287895481,False,base,1,train
