entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,week,net_pnl,gross_pnl,cost,capital_proxy,regime,fold,stage
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W46,2938.663922875,3037.5,98.83607712499996,9518.999999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W47,4814.7703101325,4916.25,101.47968986750038,14044.499999999987,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W48,2545.4848386475,2643.75,98.26516135249994,8820.749999999989,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W49,2448.1227557125,2546.25,98.12724428750016,8652.749999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W50,2893.734548410001,2992.5000000000005,98.76545158999988,8752.5,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2025-W51,-3693.6135243325034,-3558.7500000000027,134.86352433249976,9768.75,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W01,1248.4389084721,1344.85,96.4110915279,5823.999999999991,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,2026-W02,3153.7369653137,3280.55,126.81303468629994,7414.0625,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W36,2567.9460401275,2666.25,98.30395987249996,8227.5,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W37,2111.0931894325,2208.75,97.65681056750007,7639.499999999989,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W38,1508.20418584,1605.0,96.79581415999996,7031.25,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W39,12269.250532085,12405.0,135.74946791500042,15254.999999999973,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W41,2302.072659805,2400.0,97.92734019499994,7531.499999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W42,-6213.178107085002,-6075.000000000002,138.1781070850002,9175.312499999973,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W43,6585.99733744,6690.0,104.00266256000032,15075.749999999987,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W44,3621.9259907675,3746.25,124.32400923249998,12198.749999999973,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W45,2421.90988723,2520.0,98.0901127699999,9050.249999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W46,2938.663922875,3037.5,98.83607712499996,9518.999999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W47,4814.7703101325,4916.25,101.47968986750038,14044.499999999987,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W48,2545.4848386475,2643.75,98.26516135249994,8820.749999999989,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W49,2448.1227557125,2546.25,98.12724428750016,8652.749999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W50,2893.734548410001,2992.5000000000005,98.76545158999988,8752.5,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2025-W51,-6807.497136407501,-6671.250000000001,136.24713640749997,9768.75,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W01,1248.4389084721,1344.85,96.4110915279,5823.999999999991,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,2026-W02,-2626.283701373,-2528.5,97.783701373,5931.25,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W36,2567.9460401275,2666.25,98.30395987249996,8227.5,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W37,2111.0931894325,2208.75,97.65681056750007,7639.499999999989,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W38,1508.20418584,1605.0,96.79581415999996,7031.25,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W39,-2652.251010112501,-2501.250000000001,151.0010101124999,15254.999999999973,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W41,2302.072659805,2400.0,97.92734019499994,7531.499999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W42,-6188.543241937501,-6026.250000000001,162.29324193750017,9175.312499999973,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W43,6585.99733744,6690.0,104.00266256000032,15075.749999999987,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W44,2673.30951633,2820.0,146.69048367000005,12198.749999999973,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W45,2421.90988723,2520.0,98.0901127699999,9050.249999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W46,2938.663922875,3037.5,98.83607712499996,9518.999999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W47,4814.7703101325,4916.25,101.47968986750038,14044.499999999987,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W48,2545.4848386475,2643.75,98.26516135249994,8820.749999999989,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W49,2448.1227557125,2546.25,98.12724428750016,8652.749999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W50,2893.734548410001,2992.5000000000005,98.76545158999988,8752.5,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2025-W51,-4832.78520465,-4680.0,152.7852046500002,9768.75,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W01,1248.4389084721,1344.85,96.4110915279,5823.999999999991,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,2026-W02,-3238.5425026058992,-3093.3499999999995,145.1925026058998,7414.0625,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W36,2567.9460401275,2666.25,98.30395987249996,8227.5,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W37,2111.0931894325,2208.75,97.65681056750007,7639.499999999989,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W38,1508.20418584,1605.0,96.79581415999996,7031.25,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W39,-2652.251010112501,-2501.250000000001,151.0010101124999,15254.999999999973,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W41,2302.072659805,2400.0,97.92734019499994,7531.499999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W42,-6029.874712297501,-5853.750000000001,176.12471229750008,9175.312499999973,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W43,6585.99733744,6690.0,104.00266256000032,15075.749999999987,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W44,2673.30951633,2820.0,146.69048367000005,12198.749999999973,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W45,2421.90988723,2520.0,98.0901127699999,9050.249999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W46,2938.663922875,3037.5,98.83607712499996,9518.999999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W47,4814.7703101325,4916.25,101.47968986750038,14044.499999999987,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W48,2545.4848386475,2643.75,98.26516135249994,8820.749999999989,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W49,2448.1227557125,2546.25,98.12724428750016,8652.749999999978,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W50,2893.734548410001,2992.5000000000005,98.76545158999988,8752.5,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2025-W51,-4832.78520465,-4680.0,152.7852046500002,9768.75,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W01,1248.4389084721,1344.85,96.4110915279,5823.999999999991,stress,1,train
THU,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,2026-W02,-2626.283701373,-2528.5,97.783701373,5931.25,stress,1,train
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W04,2414.2359172485,2512.25,98.01408275150015,19739.85000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W05,2310.3830287845,2408.25,97.86697121550014,13662.35000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W06,1226.4185054415,1322.75,96.33149455850004,11809.85000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W07,752.5897018245,848.25,95.66029817549996,10706.149999999992,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W08,5493.1731252135,5619.25,126.0768747865004,20145.9375,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W09,5103.7247934735,5229.25,125.52520652650036,14005.875000000024,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W10,2388.2576427575,2486.25,97.99235724250002,19161.35000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W11,3864.90717598,3965.0,100.09282402000008,19696.95000000002,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W12,2488.864534032,2587.0,98.13546596800006,16690.70000000002,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W14,2260.491682767,2359.5,99.00831723300008,20347.60000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,2026-W15,1264.6577957905,1361.75,97.0922042095001,15113.799999999985,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W04,2414.2359172485,2512.25,98.01408275150015,19739.85000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W05,-5554.86178639,-5453.5,101.3617863899999,13662.35000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W06,1226.4185054415,1322.75,96.33149455850004,11809.85000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W07,752.5897018245,848.25,95.66029817549996,10706.149999999992,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W08,-4024.78075781,-3926.0,98.78075781000008,16116.75,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W09,-4420.732017371,-4322.5,98.23201737100044,11204.70000000002,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W10,2388.2576427575,2486.25,97.99235724250002,19161.35000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W11,3864.90717598,3965.0,100.09282402000008,19696.95000000002,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W12,-5831.6316129375,-5729.75,101.8816129375,16690.70000000002,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W14,2260.491682767,2359.5,99.00831723300008,20347.60000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,add_short,stop_2x_credit,2026-W15,1264.6577957905,1361.75,97.0922042095001,15113.799999999985,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W04,2414.2359172485,2512.25,98.01408275150015,19739.85000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W05,2310.3830287845,2408.25,97.86697121550014,13662.35000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W06,1226.4185054415,1322.75,96.33149455850004,11809.85000000001,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W07,752.5897018245,848.25,95.66029817549996,10706.149999999992,base,1,oos
THU,09:20,nearest_weekly,sigma2,touch,protective_next_strike,no_stop,2026-W08,-1597.6045612775,-1452.75,144.85456127750012,20145.9375,base,1,oos
