entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime,fold,stage
FRI,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,11,11,11,4681.169723296182,10226.534900349,0.8181818181818182,1.6334386746532306,-81291.00577012799,-40645.502885064,-51665.6905314215,1.0,23797.356818181812,36222.54999999999,53105.0,1612.1330437419956,51492.866956258,0.0303574624563034,False,base,1,oos
THU,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,11,11,11,4667.346913354412,7722.802449467,0.7272727272727273,1.6604170705620762,-71117.70251015748,-35558.85125507874,-42569.29131606999,1.0,16911.507954545443,24937.249999999975,52913.25000000001,1572.4339531014994,51340.81604689852,0.0297172060514426,False,base,1,oos
THU,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,11,11,11,4634.480653035455,2349.3278619585,1.0,inf,0.0,1628.8428107895002,1508.768545953,1.0,25450.484090909096,36476.375000000015,52227.5,1248.212816609998,50979.28718339,0.0238995321738547,False,base,1,oos
FRI,11:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,11,11,11,4522.365769166228,8923.1718256,0.6363636363636364,1.548855897014216,-90635.854932866,-26675.435914772745,-30610.97156551749,1.0,24913.569318181824,35272.899999999994,51457.250000000015,1711.2265391715036,49746.02346082851,0.0332553049214931,False,base,1,oos
WED,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,12,12,12,4360.286435079666,2196.793932027,1.0,inf,0.0,1021.58093427925,772.0621184115,1.0,19408.972916666666,30876.299999999985,53605.5,1282.0627790440003,52323.437220956,0.023916627567022,False,base,1,oos
FRI,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,11,11,11,4226.555951082637,7560.79321801,0.6363636363636364,1.691631959513172,-67220.88940863,-20113.99396595449,-24245.8152616605,1.0,23797.356818181812,36222.54999999999,48106.50000000001,1614.384538090998,46492.11546190901,0.0335585531703823,False,base,1,oos
FRI,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,11,11,11,4181.789505489226,10418.0136634545,0.8181818181818182,1.532613782216304,-86365.929865668,-43182.964932834,-49770.3813780995,1.0,23419.130681818184,34422.37499999999,47609.25,1609.5654396184973,45999.68456038149,0.0338078301930506,False,base,1,oos
WED,09:20,nearest_weekly,sigma2,ninety_pct,add_short,no_stop,12,12,12,4129.51718519275,2498.14776570475,1.0,inf,0.0,1021.58093427925,772.0621184115,1.0,19771.45625,30876.299999999985,50856.0,1301.793777687,49554.206222313,0.0255976438903374,False,base,1,oos
WED,11:00,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,12,12,12,4109.4857841717085,4373.368181019,0.5833333333333334,1.683652501118269,-41238.09379319549,-23976.50209934425,-24262.306283188,1.0,19344.582291666666,35755.68749999998,51028.25,1714.4205899394974,49313.82941006051,0.0335974796301949,False,base,1,oos
FRI,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,11,11,11,4046.410371761137,5958.376474797,0.6363636363636364,1.6512825863968243,-68342.85918133298,-20126.73178892249,-23995.920725269,1.0,23419.130681818184,34422.37499999999,46120.75000000001,1610.235910627499,44510.5140893725,0.0349134806053132,False,base,1,oos
WED,10:00,nearest_weekly,sigma2,ninety_pct,add_short,no_stop,12,12,12,3959.7628261207087,2230.86175334375,1.0,inf,0.0,1019.489508407325,846.706381995,1.0,19577.21458333333,30637.100000000013,48792.25,1275.0960865515003,47517.15391344851,0.0261331684140719,False,base,1,oos
WED,11:00,nearest_weekly,sigma2,ninety_pct,add_short,no_stop,12,12,12,3927.506604622792,2494.9053935132497,1.0,inf,0.0,934.02016896775,862.9333958175,1.0,19689.204166666663,30886.049999999985,48428.25,1298.1707445264997,47130.0792554735,0.0268060634965438,False,base,1,oos
FRI,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,11,11,11,3903.723994972135,15222.9282382265,0.6363636363636364,1.3354796432779503,-127998.71707600502,-58292.49707235726,-62723.15197144652,1.0,25999.586363636365,44091.12499999999,44762.24999999998,1821.2860553065063,42940.963944693474,0.040687991673933,False,base,1,oos
FRI,10:00,second_nearest_weekly,delta020,touch,add_short,no_stop,11,11,11,3764.9278060047695,9481.098302994,0.7272727272727273,1.338285214702488,-122423.93124534002,-55643.29861627452,-58158.20674583301,1.0,25300.363636363643,39959.56249999999,43156.74999999998,1742.5441339475087,41414.20586605248,0.0403770935936443,False,base,1,oos
FRI,09:20,second_nearest_weekly,sigma1,touch,add_short,no_stop,11,11,11,3707.556759923273,10917.1851182675,0.8181818181818182,1.5375999108292198,-75861.4790248945,-37930.73951244725,-49517.2465951725,1.0,22685.91590909091,36222.54999999999,42334.5,1551.3756408440013,40783.124359156005,0.0366456587616247,False,base,1,oos
WED,09:20,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,12,12,12,3553.774309723044,5497.55578425575,0.5833333333333334,1.7048007197679456,-31315.5639203845,-14497.103569873245,-15581.196041799993,1.0,18216.331249999992,28159.625000000025,44339.75000000002,1694.4582833235008,42645.29171667651,0.0382153323670859,False,base,1,oos
WED,11:00,nearest_weekly,sigma2,touch,add_short,no_stop,12,12,12,3533.8860218699588,2204.9017056132498,1.0,inf,0.0,934.02016896775,862.9333958175,1.0,18942.056249999998,30886.049999999985,43650.75,1244.1177375604998,42406.6322624395,0.0285016348530208,False,base,1,oos
WED,09:20,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,12,12,12,3496.8484979124587,7587.060243408249,0.5833333333333334,1.3369377377488862,-93401.677690133,-37056.45660821973,-39042.340590148,1.0,21022.340625000004,39384.31250000002,43800.25,1838.0680250504972,41962.181974949504,0.0419647838779572,False,base,1,oos
WED,11:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,12,12,12,3468.062832899253,5425.51844764825,0.5833333333333334,1.4325494900814797,-61608.44357946898,-30391.946206268694,-32500.995255676,1.0,20526.485416666663,38588.06250000002,43439.50000000003,1822.7460052090016,41616.75399479103,0.0419605659643642,False,base,1,oos
